,Year,Month,Day,Trial,Abalation,Darkness,Flow,Fish,Tailbeat Num,Heading,Speed,TB_Frequency
0,2021,10,06,36,Y,N,2,individual6,0,-127.1378091552891,0.006206456807088273,3.5526315789473686
1,2021,10,06,36,Y,N,2,individual6,1,-59.69046297409161,0.0052816676569276124,3.5526315789473686
2,2021,10,06,36,Y,N,2,individual6,2,-7.107080910363901,0.00850967650215087,3.210526315789474
3,2021,10,06,36,Y,N,2,individual6,3,23.849512450046344,0.007925742665427716,3.8947368421052633
4,2021,10,06,36,Y,N,2,individual6,4,16.44254682597397,0.00784424520573463,3.5087719298245617
5,2021,10,06,36,Y,N,2,individual6,5,11.77175353998046,0.008355990549309997,3.596491228070176
6,2021,10,06,36,Y,N,2,individual6,6,13.18736485165613,0.009966688812306602,3.5758513931888545
7,2021,10,06,36,Y,N,2,individual6,7,15.690314402313742,0.009441124320227536,4.318885448916409
8,2021,10,06,36,Y,N,2,individual6,8,67.84156602632534,0.013031351908556182,5.0
9,2021,10,06,36,Y,N,2,individual6,9,175.3325819113095,0.014610116321812921,4.586466165413534
10,2021,10,06,36,Y,N,2,individual6,10,,,4.031954887218045
11,2021,10,06,36,Y,N,2,individual6,11,,,4.088345864661655
12,2021,10,06,36,Y,N,2,individual6,12,-173.6699099445475,0.012387517996272449,4.2406015037593985
13,2021,10,06,36,Y,N,2,individual6,13,171.37828206891166,0.010334186898971219,3.7543859649122804
14,2021,10,06,36,Y,N,2,individual6,14,178.98933434882963,0.011837495151167634,4.736842105263158
15,2021,10,06,36,Y,N,2,individual6,15,-141.7150555781444,0.019143411543871714,5.552115583075336
16,2021,10,06,36,Y,N,2,individual6,16,-32.407166804257834,0.0177896342801639,3.1671826625386994
17,2021,10,06,36,Y,N,2,individual6,17,-73.04447286273732,0.010146194599270356,3.6315789473684212
0,2021,10,06,36,Y,N,2,individual7,0,173.3996443411873,0.008359238207087887,3.333333333333334
1,2021,10,06,36,Y,N,2,individual7,1,-164.29587054965725,0.008202007818784935,3.1062951496388034
2,2021,10,06,36,Y,N,2,individual7,2,-128.69826605664824,0.008477300583365542,1.1764705882352942
3,2021,10,06,36,Y,N,2,individual7,3,-73.13934175030947,0.024558186273310113,1.1764705882352942
4,2021,10,06,36,Y,N,2,individual7,4,82.08381396501228,0.02057708986270686,1.4705882352941178
5,2021,10,06,36,Y,N,2,individual7,5,140.2981311089156,0.006918983328453963,1.875
6,2021,10,06,36,Y,N,2,individual7,6,-156.57789139979118,0.016849489465331952,3.651315789473684
7,2021,10,06,36,Y,N,2,individual7,7,,,4.2105263157894735
8,2021,10,06,36,Y,N,2,individual7,8,169.40098271438166,0.017318539690317814,4.135338345864662
9,2021,10,06,36,Y,N,2,individual7,9,142.77202136712157,0.023673222664837994,2.180451127819549
10,2021,10,06,36,Y,N,2,individual7,10,,,1.4285714285714284
11,2021,10,06,36,Y,N,2,individual7,11,,,2.1804511278195484
12,2021,10,06,36,Y,N,2,individual7,12,-178.70241384092446,0.014684173748493097,2.6257952573742043
13,2021,10,06,36,Y,N,2,individual7,13,-132.98239517428436,0.007179782158149532,2.2506816491778894
14,2021,10,06,36,Y,N,2,individual7,14,,,1.2244897959183672
15,2021,10,06,36,Y,N,2,individual7,15,,,1.2244897959183672
0,2021,10,06,36,Y,N,2,individual8,0,-149.404559502715,0.003238690370445731,2.727272727272727
1,2021,10,06,36,Y,N,2,individual8,1,-98.23120616938937,0.005420127057246396,3.402758232479595
2,2021,10,06,36,Y,N,2,individual8,2,-85.72079235710711,0.008600672699472222,3.5541795665634677
3,2021,10,06,36,Y,N,2,individual8,3,-145.984839519829,0.012962285738059853,3.8761609907120746
4,2021,10,06,36,Y,N,2,individual8,4,-142.2247333990821,0.0158885023873271,3.6106811145510833
5,2021,10,06,36,Y,N,2,individual8,5,-146.2316195536093,0.015238023650340823,4.0319548872180455
6,2021,10,06,36,Y,N,2,individual8,6,-143.09365962054898,0.021531888424443747,4.060150375939849
7,2021,10,06,36,Y,N,2,individual8,7,-150.9901270675675,0.022559571079718357,7.058823529411764
8,2021,10,06,36,Y,N,2,individual8,8,-167.65919668026277,0.01601440962174327,3.678018575851393
9,2021,10,06,36,Y,N,2,individual8,9,-163.32438011191638,0.014978214174807906,4.0
10,2021,10,06,36,Y,N,2,individual8,10,177.36215109140497,0.023105079957096566,4.336842105263158
11,2021,10,06,36,Y,N,2,individual8,11,178.72067818789478,0.017949705345744228,2.4
12,2021,10,06,36,Y,N,2,individual8,12,-172.7921026951916,0.007130176057081849,2.6411483253588517
13,2021,10,06,36,Y,N,2,individual8,13,121.1706442851043,0.0038255437509605956,2.9765802064971036
14,2021,10,06,36,Y,N,2,individual8,14,19.675519603863293,0.004495507068249816,2.7770083102493075
15,2021,10,06,36,Y,N,2,individual8,15,22.807732968511093,0.009589770509612327,2.8947368421052633
16,2021,10,06,36,Y,N,2,individual8,16,17.247028420329016,0.006696396133787024,3.110526315789474
0,2020,07,28,03,N,N,2,individual1,0,35.9593996888038,0.03448296793950998,1.5
1,2020,07,28,03,N,N,2,individual1,1,68.26852747063795,0.03662977815969187,1.5
2,2020,07,28,03,N,N,2,individual1,2,83.63187749817192,0.04325152635078005,2.2226720647773277
3,2020,07,28,03,N,N,2,individual1,3,112.55900420697822,0.04710310456852008,2.050055207949945
4,2020,07,28,03,N,N,2,individual1,4,178.45327116913876,0.03871230462889511,1.8181818181818183
5,2020,07,28,03,N,N,2,individual1,5,-158.72583337846584,0.03266814637598536,3.3433014354066986
6,2020,07,28,03,N,N,2,individual1,6,-154.05471917730483,0.03213140570497627,3.867354196301566
7,2020,07,28,03,N,N,2,individual1,7,-125.59088705837401,0.043621136550999993,1.6216216216216217
8,2020,07,28,03,N,N,2,individual1,8,-130.12315018702338,0.0320348520900635,3.7873399715504976
9,2020,07,28,03,N,N,2,individual1,9,-102.97527345152831,0.03232641547318528,4.454887218045113
10,2020,07,28,03,N,N,2,individual1,10,-60.46472799304078,0.032801461744150495,1.0714285714285716
11,2020,07,28,03,N,N,2,individual1,11,-63.91322292237483,0.028541428408776815,1.0714285714285716
12,2020,07,28,03,N,N,2,individual1,12,-118.07458694429651,0.03400569733752166,1.7395762132604238
13,2020,07,28,03,N,N,2,individual1,13,158.26800004332796,0.02760384519306371,2.2598454177401543
0,2020,07,28,03,N,N,2,individual2,0,122.13400687406424,0.012508199528213922,5.758513931888545
1,2020,07,28,03,N,N,2,individual2,1,159.07182924563526,0.01573208441585664,1.4136537755155587
2,2020,07,28,03,N,N,2,individual2,2,-116.25178147112423,0.02943326936754631,1.016949152542373
3,2020,07,28,03,N,N,2,individual2,3,-135.530290528859,0.018839775667002318,1.016949152542373
4,2020,07,28,03,N,N,2,individual2,4,-116.45730417672964,0.015390035685068155,3.214986619090098
5,2020,07,28,03,N,N,2,individual2,5,-56.752981251330596,0.03985090443963376,2.170598911070781
6,2020,07,28,03,N,N,2,individual2,6,-60.67254059965146,0.02832445947823112,2.4008296603577906
7,2020,07,28,03,N,N,2,individual2,7,-48.090341390409,0.023163879461582725,3.8496240601503766
8,2020,07,28,03,N,N,2,individual2,8,-27.022528367365275,0.01659621407126505,7.914893617021278
9,2020,07,28,03,N,N,2,individual2,9,-34.48585554125547,0.01538292130805525,1.2765957446808511
10,2020,07,28,03,N,N,2,individual2,10,-160.77911598967214,0.022199640002830826,1.2765957446808511
11,2020,07,28,03,N,N,2,individual2,11,-110.31111657088834,0.012765509348015463,1.5152943950020628
12,2020,07,28,03,N,N,2,individual2,12,94.80609583163506,0.04131818677882301,1.5789473684210524
13,2020,07,28,03,N,N,2,individual2,13,87.06205736128723,0.03197001079128534,1.6126375683162386
14,2020,07,28,03,N,N,2,individual2,14,74.99943639993465,0.018855056574225103,1.6216216216216217
0,2020,07,28,03,N,N,2,individual3,0,71.14599125702537,0.027684588844603255,1.6216216216216217
1,2020,07,28,03,N,N,2,individual3,1,44.21382674349005,0.0352184954426868,1.7336415362731155
2,2020,07,28,03,N,N,2,individual3,2,52.16179827216197,0.025697564419522707,3.161027568922305
3,2020,07,28,03,N,N,2,individual3,3,176.7320126604053,0.03270045798552492,0.9523809523809523
4,2020,07,28,03,N,N,2,individual3,4,-178.43474614464276,0.014709145739040618,0.9523809523809523
5,2020,07,28,03,N,N,2,individual3,5,178.19820248962975,0.015426753341773262,0.9523809523809523
6,2020,07,28,03,N,N,2,individual3,6,-169.67516769565742,0.024010632812554854,3.93483709273183
7,2020,07,28,03,N,N,2,individual3,7,-170.2378869782157,0.020391136468883513,4.165413533834586
8,2020,07,28,03,N,N,2,individual3,8,168.88618696278039,0.019356838608042062,4.0
9,2020,07,28,03,N,N,2,individual3,9,-175.05934466974009,0.012496313822973398,2.1176470588235294
10,2020,07,28,03,N,N,2,individual3,10,-171.87958281975247,0.011135577147456872,1.8823529411764706
11,2020,07,28,03,N,N,2,individual3,11,-170.4374860899394,0.014385369904379825,4.2631578947368425
12,2020,07,28,03,N,N,2,individual3,12,-167.59680380425675,0.018696202327262136,3.736842105263158
0,2020,07,28,03,N,N,2,individual4,0,-159.14485606940644,0.010480714336458424,1.875
1,2020,07,28,03,N,N,2,individual4,1,151.98013151739357,0.016645164805310194,2.335526315789474
2,2020,07,28,03,N,N,2,individual4,2,150.36155425277497,0.011781479694643868,3.268698060941828
3,2020,07,28,03,N,N,2,individual4,3,152.28104900680472,0.0114890993039651,3.2225300092336107
4,2020,07,28,03,N,N,2,individual4,4,144.86512733924167,0.00947759119174276,3.0282227307398935
5,2020,07,28,03,N,N,2,individual4,5,133.5096162159129,0.007293047023589141,2.848970251716247
6,2020,07,28,03,N,N,2,individual4,6,107.51131062977727,0.008433388228858968,4.068825910931174
7,2020,07,28,03,N,N,2,individual4,7,125.30314758201624,0.015852337429292325,4.38982070561018
8,2020,07,28,03,N,N,2,individual4,8,150.57515289074124,0.018400533495697015,3.2172536604669566
9,2020,07,28,03,N,N,2,individual4,9,174.33290507893378,0.010931694884499021,3.3240997229916904
10,2020,07,28,03,N,N,2,individual4,10,-142.6285167888639,0.01470058199711162,3.2265446224256293
11,2020,07,28,03,N,N,2,individual4,11,-151.0410466075713,0.009342163676018495,1.3043478260869565
12,2020,07,28,03,N,N,2,individual4,12,154.21268698325449,0.006220821439971136,1.3043478260869565
0,2020,07,28,03,N,N,2,individual5,0,132.86224416134743,0.007555156306369537,3.0
1,2020,07,28,03,N,N,2,individual5,1,-67.9440005993315,0.01620877630917655,2.0526315789473686
2,2020,07,28,03,N,N,2,individual5,2,-150.03659851571206,0.011361282536300707,2.4265927977839334
3,2020,07,28,03,N,N,2,individual5,3,-71.13914048982599,0.03817177729150883,2.2931796061989975
4,2020,07,28,03,N,N,2,individual5,4,-48.576653507401595,0.03802741474148128,0.8108108108108109
5,2020,07,28,03,N,N,2,individual5,5,-50.735918194107214,0.0320637112508963,0.8108108108108109
6,2020,07,28,03,N,N,2,individual5,6,-55.31913035465405,0.02427178389019727,0.8108108108108109
7,2020,07,28,03,N,N,2,individual5,7,-54.161009918953546,0.01726392497266469,1.17466496967882
8,2020,07,28,03,N,N,2,individual5,8,-16.718815032667447,0.0137160956067224,1.5789473684210524
9,2020,07,28,03,N,N,2,individual5,9,5.435216268705439,0.008776152069141799,2.1844083893945387
10,2020,07,28,03,N,N,2,individual5,10,-30.095053358235177,0.014094517088281694,2.541353383458647
11,2020,07,28,03,N,N,2,individual5,11,-37.17996466571429,0.00654389794520178,2.0
12,2020,07,28,03,N,N,2,individual5,12,11.109297882572001,0.008868765643012894,3.8218623481781377
13,2020,07,28,03,N,N,2,individual5,13,21.487958872954323,0.006185009305890965,5.125506072874494
0,2020,07,28,03,N,N,2,individual6,0,75.41238498470057,0.008141979893810157,1.3636363636363635
1,2020,07,28,03,N,N,2,individual6,1,46.00676882984385,0.036890457874110404,1.3636363636363635
2,2020,07,28,03,N,N,2,individual6,2,65.10033159300602,0.02798357981565417,1.4832535885167466
3,2020,07,28,03,N,N,2,individual6,3,49.499494227625824,0.021372142193349535,1.5384615384615388
4,2020,07,28,03,N,N,2,individual6,4,49.73193221464094,0.020657736927169868,2.672064777327936
5,2020,07,28,03,N,N,2,individual6,5,69.37890407534921,0.018213166653585283,2.1621621621621623
6,2020,07,28,03,N,N,2,individual6,6,171.78902928098682,0.023319942306586194,1.6216216216216217
7,2020,07,28,03,N,N,2,individual6,7,-172.76265770164505,0.018159140940967388,2.5320056899004264
8,2020,07,28,03,N,N,2,individual6,8,-124.90374768247335,0.026465349158736745,2.77511961722488
9,2020,07,28,03,N,N,2,individual6,9,-133.25924045351115,0.030269645123392558,3.330143540669856
10,2020,07,28,03,N,N,2,individual6,10,-93.33160810279495,0.03166684330671471,2.196172248803828
11,2020,07,28,03,N,N,2,individual6,11,-98.35996413417725,0.022813630796347323,1.3636363636363635
12,2020,07,28,03,N,N,2,individual6,12,-83.31421683815402,0.015857613916775558,2.1615536166619758
0,2020,07,28,03,N,N,2,individual7,0,147.71039634266393,0.02271085880091997,3.9009287925696596
1,2020,07,28,03,N,N,2,individual7,1,155.94128830321134,0.016122225452245093,3.1166150670794632
2,2020,07,28,03,N,N,2,individual7,2,101.93114571630576,0.020815811537629857,2.2222222222222223
3,2020,07,28,03,N,N,2,individual7,3,132.45320226894412,0.014353225985349672,0.9049707602339181
4,2020,07,28,03,N,N,2,individual7,4,-85.37153713177872,0.0341091001295447,0.75
5,2020,07,28,03,N,N,2,individual7,5,-57.9996885577105,0.02808007489545648,0.75
6,2020,07,28,03,N,N,2,individual7,6,-70.95367751648034,0.030883976977397965,0.75
7,2020,07,28,03,N,N,2,individual7,7,-77.30107610010195,0.03481372270971993,2.19172932330827
8,2020,07,28,03,N,N,2,individual7,8,-73.70679851666057,0.02751215210864671,1.791767554479419
9,2020,07,28,03,N,N,2,individual7,9,-47.92106226052372,0.01355715030606861,1.016949152542373
10,2020,07,28,03,N,N,2,individual7,10,62.651916050858496,0.015486305180181613,1.016949152542373
11,2020,07,28,03,N,N,2,individual7,11,91.04658590052695,0.013632935515505519,3.3773416592328274
12,2020,07,28,03,N,N,2,individual7,12,165.81305808004245,0.015726889426837583,1.7732793522267212
13,2020,07,28,03,N,N,2,individual7,13,170.20858184516842,0.010611139344532262,1.5384615384615388
14,2020,07,28,03,N,N,2,individual7,14,176.46933264568182,0.00841429003577772,3.1443994601889345
0,2020,07,28,03,N,N,2,individual8,0,163.38145015802147,0.007963083638205647,3.609022556390978
1,2020,07,28,03,N,N,2,individual8,1,160.9463146761083,0.0027769621192766,4.007076514816453
2,2020,07,28,03,N,N,2,individual8,2,158.0412568839804,0.004324161593399268,3.278637770897833
3,2020,07,28,03,N,N,2,individual8,3,-170.1515972348242,0.02907053106414428,4.033492822966506
4,2020,07,28,03,N,N,2,individual8,4,179.32116462635193,0.03379194726116617,6.229665071770335
5,2020,07,28,03,N,N,2,individual8,5,178.81414274304635,0.03215384187782691,3.6066481994459836
6,2020,07,28,03,N,N,2,individual8,6,176.37298959896845,0.025503832283669634,8.042474607571563
7,2020,07,28,03,N,N,2,individual8,7,-155.5211901422322,0.026858010978067094,3.415892672858617
8,2020,07,28,03,N,N,2,individual8,8,-133.4462627640396,0.04204652749179592,3.175586023883237
9,2020,07,28,03,N,N,2,individual8,9,-110.26711057770063,0.04073043676404856,2.228298017771703
10,2020,07,28,03,N,N,2,individual8,10,-93.66008207559963,0.026622360693876725,1.3636363636363635
11,2020,07,28,03,N,N,2,individual8,11,-97.14680058302777,0.016247653243283467,1.3464114832535883
12,2020,07,28,03,N,N,2,individual8,12,-119.28682918384683,0.01684636836421479,1.2
13,2020,07,28,03,N,N,2,individual8,13,117.42314174991678,0.021688093916779397,1.2
14,2020,07,28,03,N,N,2,individual8,14,93.32701603553261,0.027624240138502083,2.4078947368421053
0,2021,03,25,01,N,N,0,individual1,0,33.376289666383876,0.029757893956795213,1.8181818181818183
1,2021,03,25,01,N,N,0,individual1,1,-12.153639403575408,0.029839393232148126,1.715652768284347
2,2021,03,25,01,N,N,0,individual1,2,-10.303359921426283,0.02234106622958883,1.4285714285714284
3,2021,03,25,01,N,N,0,individual1,3,-18.694977692362762,0.019424511896631847,1.519588444796201
4,2021,03,25,01,N,N,0,individual1,4,-21.25891014111398,0.018299820445297793,3.1289895218595687
5,2021,03,25,01,N,N,0,individual1,5,-16.166377735151823,0.015177711271830008,2.608695652173913
6,2021,03,25,01,N,N,0,individual1,6,-16.207195152001102,0.016281196582964896,3.3840355364113606
7,2021,03,25,01,N,N,0,individual1,7,-12.198488792799242,0.02070213257976386,3.1774482646244087
8,2021,03,25,01,N,N,0,individual1,8,-8.352431430518362,0.022211409917267933,3.46764039284815
9,2021,03,25,01,N,N,0,individual1,9,-4.578323150277441,0.02672993612354635,2.727272727272727
10,2021,03,25,01,N,N,0,individual1,10,-50.263840607097514,0.03456472136090789,2.727272727272727
11,2021,03,25,01,N,N,0,individual1,11,-99.02692966788132,0.03795016942648414,4.0375414059624575
12,2021,03,25,01,N,N,0,individual1,12,-110.0996642233305,0.034930006934391904,1.5384615384615388
0,2021,03,25,01,N,N,0,individual2,0,-15.597772701666221,0.016382706141891034,2.5
1,2021,03,25,01,N,N,0,individual2,1,-18.695392839097238,0.017269996720316462,3.114035087719299
2,2021,03,25,01,N,N,0,individual2,2,-15.904260282003897,0.016718906414634513,2.675438596491228
3,2021,03,25,01,N,N,0,individual2,3,-5.6998424088667905,0.013439241616490759,2.398785425101214
4,2021,03,25,01,N,N,0,individual2,4,24.47223353461549,0.024548585519933566,2.620011567379988
5,2021,03,25,01,N,N,0,individual2,5,35.696897442232626,0.027209883462817736,4.165413533834586
6,2021,03,25,01,N,N,0,individual2,6,52.30430055352388,0.08140044854494244,6.2105263157894735
7,2021,03,25,01,N,N,0,individual2,7,,,2.664473684210526
8,2021,03,25,01,N,N,0,individual2,8,,,1.875
9,2021,03,25,01,N,N,0,individual2,9,98.23667230686283,0.017359552571239282,3.3552631578947367
10,2021,03,25,01,N,N,0,individual2,10,70.79264246630379,0.21875966908155825,1.6216216216216217
11,2021,03,25,01,N,N,0,individual2,11,-77.05512661057662,0.17506431657352708,1.6097125277051838
12,2021,03,25,01,N,N,0,individual2,12,-88.00404636275074,0.012775906481883467,1.3953488372093021
13,2021,03,25,01,N,N,0,individual2,13,-134.06490926299432,0.019927663905760628,1.3953488372093021
0,2021,03,25,01,N,N,0,individual3,0,18.612763816287195,0.020871007048204077,2.608695652173913
1,2021,03,25,01,N,N,0,individual3,1,17.521657603988643,0.013655094024910509,3.0422738769119593
2,2021,03,25,01,N,N,0,individual3,2,,,1.107515468454708
3,2021,03,25,01,N,N,0,individual3,3,,,0.5607476635514018
4,2021,03,25,01,N,N,0,individual3,4,-26.05879530480287,0.0119882153104458,0.5607476635514018
5,2021,03,25,01,N,N,0,individual3,5,33.636534420620066,0.020355248498528763,0.5607476635514018
6,2021,03,25,01,N,N,0,individual3,6,,,0.5607476635514018
7,2021,03,25,01,N,N,0,individual3,7,,,0.9985243482538122
8,2021,03,25,01,N,N,0,individual3,8,116.2804985313182,0.03675139359472833,2.88421052631579
9,2021,03,25,01,N,N,0,individual3,9,-165.35281249676012,0.03602192225126767,1.2
10,2021,03,25,01,N,N,0,individual3,10,-170.24832388462013,0.024701355727654906,1.2
11,2021,03,25,01,N,N,0,individual3,11,,,1.3959514170040488
12,2021,03,25,01,N,N,0,individual3,12,,,1.5384615384615388
0,2021,03,25,01,N,N,0,individual4,0,28.225174660652964,0.028874902143073117,5.2631578947368425
1,2021,03,25,01,N,N,0,individual4,1,37.96410132742819,0.02855665123270726,4.56140350877193
2,2021,03,25,01,N,N,0,individual4,2,106.05065166905938,0.030439623931358555,3.043859649122807
3,2021,03,25,01,N,N,0,individual4,3,,,1.5
4,2021,03,25,01,N,N,0,individual4,4,164.8309464358006,0.018734405385593903,1.4962406015037593
5,2021,03,25,01,N,N,0,individual4,5,-172.45315508288928,0.023228206544636035,1.4285714285714284
6,2021,03,25,01,N,N,0,individual4,6,179.00443305849802,0.017465831928317396,1.4285714285714284
7,2021,03,25,01,N,N,0,individual4,7,-177.51216023948865,0.013606819350433003,3.032581453634086
8,2021,03,25,01,N,N,0,individual4,8,-174.07776539383934,0.013774825693805913,2.907268170426065
9,2021,03,25,01,N,N,0,individual4,9,-172.75461002322461,0.011235147326954232,2.8571428571428568
10,2021,03,25,01,N,N,0,individual4,10,-123.5936493113919,0.022951310151273895,1.4972213141549526
11,2021,03,25,01,N,N,0,individual4,11,-67.88364286605729,0.026707378579305368,0.8695652173913043
12,2021,03,25,01,N,N,0,individual4,12,-28.95496365201371,0.022229812007443287,0.8695652173913043
0,2021,03,25,01,N,N,0,individual5,0,0.3918395263149645,0.01885713684298752,2.5
1,2021,03,25,01,N,N,0,individual5,1,1.6661763289810507,0.015730980547745074,1.5601503759398494
2,2021,03,25,01,N,N,0,individual5,2,9.062398726417854,0.013408351560203475,1.2244897959183672
3,2021,03,25,01,N,N,0,individual5,3,3.462294924721032,0.013708844800805916,1.5574650912996777
4,2021,03,25,01,N,N,0,individual5,4,0.47518789483463514,0.01574270116092386,3.117408906882591
5,2021,03,25,01,N,N,0,individual5,5,-50.496118501280925,0.025323430058705555,2.3076923076923075
6,2021,03,25,01,N,N,0,individual5,6,-61.94575838527693,0.02116095287304333,1.3550845439390329
7,2021,03,25,01,N,N,0,individual5,7,,,1.1764705882352942
8,2021,03,25,01,N,N,0,individual5,8,,,1.3854489164086687
9,2021,03,25,01,N,N,0,individual5,9,-159.11886489137285,0.02267820369254251,2.5
10,2021,03,25,01,N,N,0,individual5,10,-154.94208775089785,0.01838095966910429,1.4053751399776035
11,2021,03,25,01,N,N,0,individual5,11,-161.28926367165582,0.015171886516101813,1.2765957446808511
12,2021,03,25,01,N,N,0,individual5,12,172.37996999828584,0.018216115906436525,2.3180291153415453
0,2021,03,25,01,N,N,0,individual6,0,-10.436290358664158,0.024096386985851592,2.8571428571428568
1,2021,03,25,01,N,N,0,individual6,1,-8.962567968163144,0.026278593678888757,4.201680672268908
2,2021,03,25,01,N,N,0,individual6,2,-4.887937142667392,0.027672995426515936,3.5990712074303404
3,2021,03,25,01,N,N,0,individual6,3,-2.6484992348527663,0.020481757970046515,3.75
4,2021,03,25,01,N,N,0,individual6,4,-4.85210056002288,0.018978738431020055,3.6106811145510838
5,2021,03,25,01,N,N,0,individual6,5,-5.344338585652183,0.016879987032013332,3.255662375753625
6,2021,03,25,01,N,N,0,individual6,6,-7.313038678080196,0.017905223697743604,3.4316441257943624
7,2021,03,25,01,N,N,0,individual6,7,,,3.216555320189017
8,2021,03,25,01,N,N,0,individual6,8,,,1.1634349030470916
9,2021,03,25,01,N,N,0,individual6,9,,,0.7894736842105262
10,2021,03,25,01,N,N,0,individual6,10,,,0.7894736842105262
11,2021,03,25,01,N,N,0,individual6,11,,,0.7894736842105262
12,2021,03,25,01,N,N,0,individual6,12,-129.62321196450117,0.029735458714582257,1.490229842030396
13,2021,03,25,01,N,N,0,individual6,13,175.02165751821022,0.028444751288742423,1.6216216216216217
0,2021,03,25,01,N,N,0,individual7,0,-165.42935283235346,0.02480313640117351,3.3436532507739942
1,2021,03,25,01,N,N,0,individual7,1,-162.88516938516895,0.017894272500799183,3.761609907120743
2,2021,03,25,01,N,N,0,individual7,2,-131.3423439862736,0.019493225636717394,3.5829959514170033
3,2021,03,25,01,N,N,0,individual7,3,-39.92666808433505,0.032697041630536806,2.1688837478311163
4,2021,03,25,01,N,N,0,individual7,4,11.707993221459146,0.0356446555739821,1.4285714285714284
5,2021,03,25,01,N,N,0,individual7,5,10.735866736418993,0.03086604344126147,1.4285714285714284
6,2021,03,25,01,N,N,0,individual7,6,7.7355540018267925,0.024941450533546156,3.654135338345865
7,2021,03,25,01,N,N,0,individual7,7,10.56266926087216,0.021733669593371453,3.560640732265446
8,2021,03,25,01,N,N,0,individual7,8,16.941443908524352,0.021725433524356276,2.908258789265654
9,2021,03,25,01,N,N,0,individual7,9,18.411635795345678,0.018809761381231162,5.215311004784688
10,2021,03,25,01,N,N,0,individual7,10,36.06492616669145,0.02390268311141782,3.777089783281734
11,2021,03,25,01,N,N,0,individual7,11,40.65907637521514,0.02869868549936974,1.7647058823529413
12,2021,03,25,01,N,N,0,individual7,12,32.157126510672285,0.022547454367389207,2.6160990712074303
0,2021,03,25,01,N,N,0,individual8,0,177.21058383765236,0.016015129668381936,2.608695652173913
1,2021,03,25,01,N,N,0,individual8,1,173.74631350278895,0.015560087546957355,3.509725400457666
2,2021,03,25,01,N,N,0,individual8,2,171.2208148877527,0.012938247771845011,1.3574113856068741
3,2021,03,25,01,N,N,0,individual8,3,175.090018777734,0.015138304777379775,1.2244897959183672
4,2021,03,25,01,N,N,0,individual8,4,117.66311312583167,0.017614566960564515,1.7781466653647104
5,2021,03,25,01,N,N,0,individual8,5,50.337772122655245,0.02390835647688206,2.8179299924452277
6,2021,03,25,01,N,N,0,individual8,6,21.978103623737884,0.02224223320338392,2.900545080868555
7,2021,03,25,01,N,N,0,individual8,7,14.538170741849532,0.02007173108162387,1.9354838709677422
8,2021,03,25,01,N,N,0,individual8,8,12.254792372906437,0.016955026952161188,2.393887945670628
9,2021,03,25,01,N,N,0,individual8,9,-23.332227328241956,0.013835058849153634,2.7819548872180446
10,2021,03,25,01,N,N,0,individual8,10,-45.31859863084593,0.017728749512353353,2.417018155143957
11,2021,03,25,01,N,N,0,individual8,11,-22.01775248156449,0.01599771135311183,1.4634146341463417
0,2021,07,07,19,N,Y,0,individual1,0,-30.178981867075862,0.018676800145668148,8.842105263157896
1,2021,07,07,19,N,Y,0,individual1,1,-3.286754025734735,0.01887975732690109,2.008097165991903
2,2021,07,07,19,N,Y,0,individual1,2,,,1.5384615384615388
3,2021,07,07,19,N,Y,0,individual1,3,-0.6703867496231117,0.014339307680998985,3.751686909581647
4,2021,07,07,19,N,Y,0,individual1,4,-11.777635948893867,0.018913787140064572,2.2222222222222223
5,2021,07,07,19,N,Y,0,individual1,5,3.461872786107283,0.017865517832497173,3.04093567251462
6,2021,07,07,19,N,Y,0,individual1,6,-4.3408650229807755,0.019928141492205072,2.957393483709273
7,2021,07,07,19,N,Y,0,individual1,7,19.114404213218638,0.022984949320128595,3.062920459042342
8,2021,07,07,19,N,Y,0,individual1,8,18.022717378260623,0.02594860052989668,2.863258625031478
9,2021,07,07,19,N,Y,0,individual1,9,15.992161784325305,0.025293579558300784,2.8708133971291865
10,2021,07,07,19,N,Y,0,individual1,10,,,2.6720647773279347
11,2021,07,07,19,N,Y,0,individual1,11,30.362925147182313,0.026172913366430777,5.222672064777328
12,2021,07,07,19,N,Y,0,individual1,12,60.19807844553766,0.027237687985610777,1.875
13,2021,07,07,19,N,Y,0,individual1,13,75.32935982855294,0.03520177213509052,2.0723684210526314
14,2021,07,07,19,N,Y,0,individual1,14,69.28297480184241,0.030554665542102538,2.4401913875598087
15,2021,07,07,19,N,Y,0,individual1,15,158.8931637562924,0.04255519242861365,1.3636363636363635
16,2021,07,07,19,N,Y,0,individual1,16,172.02204112988164,0.030366034168731137,1.3636363636363635
17,2021,07,07,19,N,Y,0,individual1,17,-153.09956933875372,0.03979058442329682,3.1220095693779903
0,2021,07,07,19,N,Y,0,individual2,0,144.36369711427614,0.01763231462829902,3.4903047091412738
1,2021,07,07,19,N,Y,0,individual2,1,,,3.112566104255855
2,2021,07,07,19,N,Y,0,individual2,2,-51.30735888016785,0.019169959002287205,2.727272727272727
3,2021,07,07,19,N,Y,0,individual2,3,-29.811738026051515,0.013852502204194988,1.7224880382775118
4,2021,07,07,19,N,Y,0,individual2,4,-34.24534340581325,0.011783486000266859,1.6333938294010892
5,2021,07,07,19,N,Y,0,individual2,5,-8.798254790036022,0.010729974700603925,1.0344827586206897
