fish1,fish2,dist,angle,year,month,day,trial,frame,turb,dark,flow
1,5,2.1910498655617086,-148.28880310218884,2020,07,28,29,127,N,N,2
1,6,9.54303569419617,171.60842764885,2020,07,28,29,127,N,N,2
1,7,6.007468453706618,-145.0319278235771,2020,07,28,29,127,N,N,2
2,3,15.752047795149954,-173.95326664034187,2020,07,28,29,127,N,N,2
2,4,5.2107897583747,-8.816452351940848,2020,07,28,29,127,N,N,2
2,5,8.909214501845193,-71.42064973848338,2020,07,28,29,127,N,N,2
2,6,7.567522126333969,-128.76551907856492,2020,07,28,29,127,N,N,2
2,7,10.73845782757402,-91.17588925526752,2020,07,28,29,127,N,N,2
3,4,20.831416268663535,2.367873796565647,2020,07,28,29,127,N,N,2
3,5,19.708035502498632,-20.139394489331156,2020,07,28,29,127,N,N,2
3,6,11.720402650943225,-21.214733286213217,2020,07,28,29,127,N,N,2
3,7,17.913906795975475,-30.443915717483957,2020,07,28,29,127,N,N,2
4,5,7.9877282162629575,-106.81408896579542,2020,07,28,29,127,N,N,2
4,6,11.126174416278527,-152.70672617331005,2020,07,28,29,127,N,N,2
4,7,11.295452214690895,-118.38386709618372,2020,07,28,29,127,N,N,2
5,6,7.992724190454945,161.4375716077887,2020,07,28,29,127,N,N,2
5,7,3.8219850751962876,-143.16551672219558,2020,07,28,29,127,N,N,2
6,7,6.617811976585438,-46.94576011761215,2020,07,28,29,127,N,N,2
0,1,4.733087864929485,-51.39633148160002,2020,07,28,29,128,N,N,2
0,2,3.9503804953144983,116.39124357137135,2020,07,28,29,128,N,N,2
0,3,17.414888724328126,173.81680935521166,2020,07,28,29,128,N,N,2
0,4,4.3696079030827235,38.913876760221825,2020,07,28,29,128,N,N,2
0,5,5.0951098961148125,-78.8014345448892,2020,07,28,29,128,N,N,2
0,6,6.955974701402943,-159.97426328316183,2020,07,28,29,128,N,N,2
0,7,7.4876903494825156,-105.16093721755587,2020,07,28,29,128,N,N,2
1,2,8.634603387395224,123.04993182829784,2020,07,28,29,128,N,N,2
1,3,21.019378613108177,164.62061383819264,2020,07,28,29,128,N,N,2
1,4,6.459066584992697,86.03310298158728,2020,07,28,29,128,N,N,2
1,5,2.354535249589862,-146.50793652985323,2020,07,28,29,128,N,N,2
1,6,9.579457903392717,172.09907974391987,2020,07,28,29,128,N,N,2
1,7,6.04733783397294,-144.3070625058246,2020,07,28,29,128,N,N,2
2,3,15.646266051058145,-173.89883135568004,2020,07,28,29,128,N,N,2
2,4,5.216653292211368,-8.75355415480567,2020,07,28,29,128,N,N,2
2,5,8.967383970199547,-72.17201196121768,2020,07,28,29,128,N,N,2
2,6,7.609068099902989,-128.91217053259675,2020,07,28,29,128,N,N,2
2,7,10.76765319315309,-91.07666727445888,2020,07,28,29,128,N,N,2
3,4,20.731755317778056,2.40249683819977,2020,07,28,29,128,N,N,2
3,5,19.55128668892129,-20.583907612558182,2020,07,28,29,128,N,N,2
3,6,11.588670563558724,-21.555672302164325,2020,07,28,29,128,N,N,2
3,7,17.850676222190767,-30.65992669878885,2020,07,28,29,128,N,N,2
4,5,8.109395642629579,-107.29187488622651,2020,07,28,29,128,N,N,2
4,6,11.180135853323776,-152.7055888469104,2020,07,28,29,128,N,N,2
4,7,11.320266421716022,-118.25064700455464,2020,07,28,29,128,N,N,2
5,6,7.966707584106676,160.82973326890692,2020,07,28,29,128,N,N,2
5,7,3.695645787507768,-142.90506714940918,2020,07,28,29,128,N,N,2
6,7,6.665198852172688,-46.62875145910444,2020,07,28,29,128,N,N,2
0,1,4.682695956526628,-51.587338953818914,2020,07,28,29,129,N,N,2
0,2,3.9444374362692822,116.21673599223026,2020,07,28,29,129,N,N,2
0,3,17.302555695752456,173.75711371936117,2020,07,28,29,129,N,N,2
0,4,4.387346635610703,38.90438827241164,2020,07,28,29,129,N,N,2
0,5,5.113415480360013,-78.88761986375552,2020,07,28,29,129,N,N,2
0,6,6.99257589800669,-159.94726085885404,2020,07,28,29,129,N,N,2
0,7,7.6885383389580095,-104.61911588318723,2020,07,28,29,129,N,N,2
1,2,8.578677152012046,122.83849037488602,2020,07,28,29,129,N,N,2
1,3,20.86140991257433,164.56917390952782,2020,07,28,29,129,N,N,2
1,4,6.444306474122882,85.50767059239851,2020,07,28,29,129,N,N,2
1,5,2.349393950180829,-144.9752289928049,2020,07,28,29,129,N,N,2
1,6,9.563031889824419,172.359293485696,2020,07,28,29,129,N,N,2
1,7,6.143188588326984,-142.13785030950862,2020,07,28,29,129,N,N,2
2,3,15.545996526204155,-173.88091051111684,2020,07,28,29,129,N,N,2
2,4,5.215891740161425,-8.637301675086867,2020,07,28,29,129,N,N,2
2,5,8.980595616524887,-72.3156907235564,2020,07,28,29,129,N,N,2
2,6,7.650590668890015,-129.1106104294221,2020,07,28,29,129,N,N,2
2,7,10.980078110435663,-91.03325762442591,2020,07,28,29,129,N,N,2
3,4,20.632672057423367,2.4272571397532765,2020,07,28,29,129,N,N,2
3,5,19.450166198526553,-20.77540573588144,2020,07,28,29,129,N,N,2
3,6,11.460174282399064,-21.92524031144492,2020,07,28,29,129,N,N,2
3,7,17.881107564674803,-31.418518428005104,2020,07,28,29,129,N,N,2
4,5,8.143490166897463,-107.35168776083744,2020,07,28,29,129,N,N,2
4,6,11.234380684387386,-152.6979423704805,2020,07,28,29,129,N,N,2
4,7,11.515673830051792,-117.70994250101312,2020,07,28,29,129,N,N,2
5,6,7.9956075204491635,160.8727789113669,2020,07,28,29,129,N,N,2
5,7,3.7984556451894114,-140.38333791899402,2020,07,28,29,129,N,N,2
6,7,6.844061434796726,-47.450476490610534,2020,07,28,29,129,N,N,2
0,1,4.660992060216358,-51.84066074168331,2020,07,28,29,130,N,N,2
0,2,3.936747498360199,115.98611482623029,2020,07,28,29,130,N,N,2
0,3,17.19362574421543,173.64385224914852,2020,07,28,29,130,N,N,2
0,4,4.404406089253425,38.90489639523757,2020,07,28,29,130,N,N,2
0,5,5.125080171503035,-79.52679197846965,2020,07,28,29,130,N,N,2
0,6,7.030075061030031,-159.91858083711043,2020,07,28,29,130,N,N,2
0,7,7.681925788486292,-104.43099587676514,2020,07,28,29,130,N,N,2
1,2,8.54961680828762,122.58736630283413,2020,07,28,29,130,N,N,2
1,3,20.729624681569195,164.41782694148515,2020,07,28,29,130,N,N,2
1,4,6.454292104614852,85.13242855662754,2020,07,28,29,130,N,N,2
1,5,2.384413531346364,-144.79041153394508,2020,07,28,29,130,N,N,2
1,6,9.564661103499606,172.48389031853281,2020,07,28,29,130,N,N,2
1,7,6.1018498337748435,-141.78569773400702,2020,07,28,29,130,N,N,2
2,3,15.449821613713857,-173.9242224253558,2020,07,28,29,130,N,N,2
2,4,5.209972236785071,-8.52850219456451,2020,07,28,29,130,N,N,2
2,5,8.980350545541086,-72.79364026921813,2020,07,28,29,130,N,N,2
2,6,7.695825326990167,-129.33270602761155,2020,07,28,29,130,N,N,2
2,7,10.979928845546379,-90.98912892142292,2020,07,28,29,130,N,N,2
3,4,20.533525506737504,2.407722935717184,2020,07,28,29,130,N,N,2
3,5,19.310926102513797,-21.07234019622649,2020,07,28,29,130,N,N,2
3,6,11.339287532861201,-22.379358882315948,2020,07,28,29,130,N,N,2
3,7,17.819288565432956,-31.622541947656575,2020,07,28,29,130,N,N,2
4,5,8.19510025499779,-107.7313096379997,2020,07,28,29,130,N,N,2
4,6,11.288726515504077,-152.68663281673113,2020,07,28,29,130,N,N,2
4,7,11.519165257296798,-117.62874662940034,2020,07,28,29,130,N,N,2
5,6,7.978782154743145,160.78533328964141,2020,07,28,29,130,N,N,2
5,7,3.722813017570508,-139.86173789365506,2020,07,28,29,130,N,N,2
6,7,6.872966233173468,-46.98982780234059,2020,07,28,29,130,N,N,2
0,1,4.63391400283484,-51.79769486013178,2020,07,28,29,131,N,N,2
0,2,3.9279780341975883,115.71304516020776,2020,07,28,29,131,N,N,2
0,3,17.090391670896224,173.41130107851535,2020,07,28,29,131,N,N,2
0,4,4.427279436953593,39.02116969253375,2020,07,28,29,131,N,N,2
0,5,5.216013250531721,-79.78948168578378,2020,07,28,29,131,N,N,2
0,6,7.064864395139676,-159.97257465622894,2020,07,28,29,131,N,N,2
0,7,7.679282632261582,-104.67726314411037,2020,07,28,29,131,N,N,2
1,2,8.511436751589098,122.47458509516908,2020,07,28,29,131,N,N,2
1,3,20.61903447311846,164.23380150256406,2020,07,28,29,131,N,N,2
1,4,6.454483422195404,84.89957163332114,2020,07,28,29,131,N,N,2
1,5,2.448270913542158,-142.45524327995443,2020,07,28,29,131,N,N,2
1,6,9.581681499250845,172.67297932662908,2020,07,28,29,131,N,N,2
1,7,6.123220193896147,-141.7932552713771,2020,07,28,29,131,N,N,2
2,3,15.354613898943143,-174.10108484476302,2020,07,28,29,131,N,N,2
2,4,5.198438930887481,-8.312783070106418,2020,07,28,29,131,N,N,2
2,5,9.062107207982887,-73.13664750408739,2020,07,28,29,131,N,N,2
2,6,7.73581345227074,-129.6234712536153,2020,07,28,29,131,N,N,2
2,7,10.97037696899128,-91.26151634207004,2020,07,28,29,131,N,N,2
3,4,20.4338502513708,2.3180412038353135,2020,07,28,29,131,N,N,2
3,5,19.25660102285712,-21.617769154873102,2020,07,28,29,131,N,N,2
3,6,11.229494409962218,-22.959890240748546,2020,07,28,29,131,N,N,2
3,7,17.72344302540148,-31.991132080270596,2020,07,28,29,131,N,N,2
4,5,8.310544722136571,-107.61544587456602,2020,07,28,29,131,N,N,2
4,6,11.342990748003885,-152.67445141373275,2020,07,28,29,131,N,N,2
4,7,11.548658598053507,-117.79553428392188,2020,07,28,29,131,N,N,2
5,6,8.034493633304674,160.25822411230737,2020,07,28,29,131,N,N,2
5,7,3.6752215455112,-141.35227343974077,2020,07,28,29,131,N,N,2
6,7,6.863384303468378,-46.873218886131184,2020,07,28,29,131,N,N,2
0,1,4.617780819049546,-51.3120454515253,2020,07,28,29,132,N,N,2
0,2,3.9198320260277777,115.40413418472033,2020,07,28,29,132,N,N,2
0,3,16.992054657125728,173.09110443218577,2020,07,28,29,132,N,N,2
0,4,4.452260929855269,39.19361304557194,2020,07,28,29,132,N,N,2
0,5,5.304429636138889,-79.68611468248238,2020,07,28,29,132,N,N,2
0,6,7.098934666979409,-160.06861544572646,2020,07,28,29,132,N,N,2
0,7,7.657403640529841,-104.52612918327279,2020,07,28,29,132,N,N,2
1,2,8.480696259501485,122.59144857430842,2020,07,28,29,132,N,N,2
1,3,20.5467957824104,164.0435389041452,2020,07,28,29,132,N,N,2
1,4,6.442780096706178,84.9770785467621,2020,07,28,29,132,N,N,2
1,5,2.5212870403724015,-140.189493336801,2020,07,28,29,132,N,N,2
1,6,9.633291994956172,172.93724187806325,2020,07,28,29,132,N,N,2
1,7,6.132735819230329,-141.6140248515364,2020,07,28,29,132,N,N,2
2,3,15.260643985238548,-174.37120521100184,2020,07,28,29,132,N,N,2
2,4,5.183445609138837,-8.065084889508054,2020,07,28,29,132,N,N,2
2,5,9.146202901280656,-73.27998522542363,2020,07,28,29,132,N,N,2
2,6,7.7750997145864424,-129.9458861973788,2020,07,28,29,132,N,N,2
2,7,10.95603127348747,-91.25014479739109,2020,07,28,29,132,N,N,2
3,4,20.33380724374481,2.169020724279952,2020,07,28,29,132,N,N,2
3,5,19.24166211002472,-22.175639929485595,2020,07,28,29,132,N,N,2
3,6,11.129425989539271,-23.646772545532517,2020,07,28,29,132,N,N,2
3,7,17.688162206016248,-32.3187868401318,2020,07,28,29,132,N,N,2
4,5,8.412612181859767,-107.29401314861309,2020,07,28,29,132,N,N,2
4,6,11.396990433964625,-152.6641356649163,2020,07,28,29,132,N,N,2
4,7,11.550974035009157,-117.71026245783713,2020,07,28,29,132,N,N,2
5,6,8.12093266190115,159.84068539940742,2020,07,28,29,132,N,N,2
5,7,3.612771785539918,-142.6081266732971,2020,07,28,29,132,N,N,2
6,7,6.893340583158524,-46.408084225006775,2020,07,28,29,132,N,N,2
0,1,4.591102281078499,-50.65237318382466,2020,07,28,29,133,N,N,2
0,2,3.912903478293011,115.07413473290858,2020,07,28,29,133,N,N,2
0,3,16.89784577251812,172.71316712455365,2020,07,28,29,133,N,N,2
0,4,4.478199400132158,39.40438507236837,2020,07,28,29,133,N,N,2
0,5,5.356755489815294,-80.009825177615,2020,07,28,29,133,N,N,2
0,6,7.132886207783981,-160.19757576072197,2020,07,28,29,133,N,N,2
0,7,7.6321423943400735,-104.38614236468983,2020,07,28,29,133,N,N,2
1,2,8.438541326896374,122.78298281038623,2020,07,28,29,133,N,N,2
1,3,20.479610714200266,163.8582642672,2020,07,28,29,133,N,N,2
1,4,6.416636501468036,85.08853273553794,2020,07,28,29,133,N,N,2
1,5,2.627335049872745,-138.95705468291303,2020,07,28,29,133,N,N,2
1,6,9.688543450619301,173.2789885359863,2020,07,28,29,133,N,N,2
1,7,6.154095614588152,-141.36368468759878,2020,07,28,29,133,N,N,2
2,3,15.167950946204245,-174.70070779380305,2020,07,28,29,133,N,N,2
2,4,5.166328024372875,-7.80320651225276,2020,07,28,29,133,N,N,2
2,5,9.191420644797866,-73.64925697692156,2020,07,28,29,133,N,N,2
2,6,7.814098955180738,-130.28810138748108,2020,07,28,29,133,N,N,2
2,7,10.939564900969025,-91.24660364329402,2020,07,28,29,133,N,N,2
3,4,20.233702817531267,1.9810226772196722,2020,07,28,29,133,N,N,2
3,5,19.183273755093875,-22.751353210616372,2020,07,28,29,133,N,N,2
3,6,11.036269327093523,-24.403406460868243,2020,07,28,29,133,N,N,2
3,7,17.66094303108292,-32.68048015061329,2020,07,28,29,133,N,N,2
4,5,8.50362696885283,-107.31542940727509,2020,07,28,29,133,N,N,2
4,6,11.450542234230918,-152.6583707960677,2020,07,28,29,133,N,N,2
4,7,11.552410290759404,-117.62406891250596,2020,07,28,29,133,N,N,2
5,6,8.157798919265549,159.4838824871789,2020,07,28,29,133,N,N,2
5,7,3.530801989483732,-143.15426748232002,2020,07,28,29,133,N,N,2
6,7,6.924369407249175,-45.94506642300664,2020,07,28,29,133,N,N,2
0,1,4.576724667273726,-50.437388616923506,2020,07,28,29,134,N,N,2
0,2,3.9077655265198503,114.73813559181107,2020,07,28,29,134,N,N,2
0,3,16.806827655343753,172.30808392213993,2020,07,28,29,134,N,N,2
0,4,4.50393253975894,39.636189048883885,2020,07,28,29,134,N,N,2
0,5,5.375711337029692,-79.841837859724,2020,07,28,29,134,N,N,2
0,6,7.167318181700381,-160.35046921429307,2020,07,28,29,134,N,N,2
0,7,7.818319288757094,-103.19294080454868,2020,07,28,29,134,N,N,2
1,2,8.41403324955023,122.73805260586906,2020,07,28,29,134,N,N,2
1,3,20.40570062075405,163.55173655752097,2020,07,28,29,134,N,N,2
1,4,6.42532170013796,85.05809391697797,2020,07,28,29,134,N,N,2
1,5,2.641466945272947,-138.12745588580717,2020,07,28,29,134,N,N,2
1,6,9.729428275493804,173.4003974082474,2020,07,28,29,134,N,N,2
1,7,6.2257874840409375,-139.01028356617547,2020,07,28,29,134,N,N,2
2,3,15.07643133894161,-175.05485965868556,2020,07,28,29,134,N,N,2
2,4,5.148393971743169,-7.545384863719633,2020,07,28,29,134,N,N,2
2,5,9.210318870571324,-73.71067999991526,2020,07,28,29,134,N,N,2
2,6,7.853192966548917,-130.63844564015633,2020,07,28,29,134,N,N,2
2,7,11.162115674370625,-90.76532563206585,2020,07,28,29,134,N,N,2
3,4,20.13378586499698,1.7748191003369245,2020,07,28,29,134,N,N,2
3,5,19.150885100842576,-23.189069256602743,2020,07,28,29,134,N,N,2
3,6,10.946891847430184,-25.192463785824355,2020,07,28,29,134,N,N,2
3,7,17.84383396528964,-33.54942297938826,2020,07,28,29,134,N,N,2
4,5,8.54473393393525,-107.15568681971224,2020,07,28,29,134,N,N,2
4,6,11.503462714168627,-152.65979246319992,2020,07,28,29,134,N,N,2
4,7,11.727313101755973,-116.6103647147549,2020,07,28,29,134,N,N,2
5,6,8.219597938393685,159.47948024046133,2020,07,28,29,134,N,N,2
5,7,3.5848651262707536,-139.66077329917323,2020,07,28,29,134,N,N,2
6,7,7.191384827309807,-46.33127760389058,2020,07,28,29,134,N,N,2
0,1,4.573675940036385,-50.0374390810295,2020,07,28,29,135,N,N,2
0,2,3.9049678012400344,114.41152115063832,2020,07,28,29,135,N,N,2
0,3,16.71782730336647,171.9070563413133,2020,07,28,29,135,N,N,2
0,4,4.5282801779700605,39.8723507164008,2020,07,28,29,135,N,N,2
0,5,5.488158481530923,-79.83891355464958,2020,07,28,29,135,N,N,2
0,6,7.202834532625565,-160.51817021902454,2020,07,28,29,135,N,N,2
0,7,7.744445561478967,-101.49159193778955,2020,07,28,29,135,N,N,2
1,2,8.401175998466751,122.80406280411735,2020,07,28,29,135,N,N,2
1,3,20.350624122365108,163.26731840249337,2020,07,28,29,135,N,N,2
1,4,6.431066464344578,85.20366487652275,2020,07,28,29,135,N,N,2
1,5,2.734113117703799,-136.08016399834452,2020,07,28,29,135,N,N,2
1,6,9.790436463332924,173.52916555591074,2020,07,28,29,135,N,N,2
1,7,6.062254987246641,-137.65312151240798,2020,07,28,29,135,N,N,2
2,3,14.985771119658247,-175.3980855161609,2020,07,28,29,135,N,N,2
2,4,5.130921583941938,-7.310362999016696,2020,07,28,29,135,N,N,2
2,5,9.322655818519111,-73.92068666433545,2020,07,28,29,135,N,N,2
2,6,7.892752304828288,-130.98525502779432,2020,07,28,29,135,N,N,2
2,7,11.145292063647755,-89.63503055600425,2020,07,28,29,135,N,N,2
3,4,20.034210828572473,1.5716041229079405,2020,07,28,29,135,N,N,2
3,5,19.159423352337953,-23.8781689020688,2020,07,28,29,135,N,N,2
3,6,10.85779645619776,-25.97641004643301,2020,07,28,29,135,N,N,2
3,7,18.003095750604967,-33.52347374123149,2020,07,28,29,135,N,N,2
4,5,8.67524582238957,-106.79805277080155,2020,07,28,29,135,N,N,2
4,6,11.55558459396367,-152.67083964846688,2020,07,28,29,135,N,N,2
4,7,11.630499693007799,-115.56093419819148,2020,07,28,29,135,N,N,2
5,6,8.318411423056412,158.86103948403428,2020,07,28,29,135,N,N,2
5,7,3.330017977838269,-138.94454628036837,2020,07,28,29,135,N,N,2
6,7,7.378479670106217,-44.667391096431146,2020,07,28,29,135,N,N,2
0,1,4.500876224522234,-50.71172887160196,2020,07,28,29,136,N,N,2
0,2,3.905036587263864,114.10988498426742,2020,07,28,29,136,N,N,2
0,3,16.62941836168517,171.54183906747878,2020,07,28,29,136,N,N,2
0,4,4.550041529268235,40.09680738468227,2020,07,28,29,136,N,N,2
0,5,5.474656006099916,-80.23988060601823,2020,07,28,29,136,N,N,2
0,6,7.240073682561694,-160.69064599030781,2020,07,28,29,136,N,N,2
0,7,7.710592864457808,-101.06772550710079,2020,07,28,29,136,N,N,2
1,2,8.332652538879003,122.24017801901562,2020,07,28,29,136,N,N,2
1,3,20.188990015448084,162.92036994337278,2020,07,28,29,136,N,N,2
1,4,6.4450550153206265,84.38566829463569,2020,07,28,29,136,N,N,2
1,5,2.710948414589469,-135.15092020609475,2020,07,28,29,136,N,N,2
1,6,9.743952779416924,173.5802936522244,2020,07,28,29,136,N,N,2
1,7,5.952075608559489,-136.67885959295836,2020,07,28,29,136,N,N,2
2,3,14.895434823264212,-175.69397860591903,2020,07,28,29,136,N,N,2
2,4,5.1151630775007755,-7.117368417608303,2020,07,28,29,136,N,N,2
2,5,9.30831003569612,-74.27179640486062,2020,07,28,29,136,N,N,2
2,6,7.9332118063103705,-131.31638622777228,2020,07,28,29,136,N,N,2
2,7,11.132152555659916,-89.40828337526347,2020,07,28,29,136,N,N,2
3,4,19.935027962728032,1.3929999935179591,2020,07,28,29,136,N,N,2
3,5,19.063964828592606,-24.287783884336246,2020,07,28,29,136,N,N,2
3,6,10.76515877349931,-26.718158447691533,2020,07,28,29,136,N,N,2
3,7,18.00874523668751,-33.7807484682359,2020,07,28,29,136,N,N,2
4,5,8.708487347863873,-107.04396056741768,2020,07,28,29,136,N,N,2
4,6,11.60680449246779,-152.69331298746442,2020,07,28,29,136,N,N,2
4,7,11.610888342404929,-115.29333671366383,2020,07,28,29,136,N,N,2
5,6,8.32102089604178,158.857101962534,2020,07,28,29,136,N,N,2
5,7,3.2428968396766193,-137.95611791404465,2020,07,28,29,136,N,N,2
6,7,7.443890385917683,-44.02309896753004,2020,07,28,29,136,N,N,2
0,1,4.445212319340235,-50.661231523554065,2020,07,28,29,137,N,N,2
0,2,3.9080606313538215,113.84860661887244,2020,07,28,29,137,N,N,2
0,3,16.539953776527415,171.24473374840983,2020,07,28,29,137,N,N,2
0,4,4.567996190915394,40.294015490495816,2020,07,28,29,137,N,N,2
0,5,5.561146258914235,-80.18119457020997,2020,07,28,29,137,N,N,2
0,6,7.279670897669773,-160.85774662499992,2020,07,28,29,137,N,N,2
0,7,7.65542229924766,-100.13620971863726,2020,07,28,29,137,N,N,2
1,2,8.277386525228462,122.09477296584403,2020,07,28,29,137,N,N,2
1,3,20.069098056473436,162.73722729303373,2020,07,28,29,137,N,N,2
1,4,6.4267839887523435,84.04882272387312,2020,07,28,29,137,N,N,2
1,5,2.7683084299891263,-132.47863521641085,2020,07,28,29,137,N,N,2
1,6,9.751784808255948,173.8137063094387,2020,07,28,29,137,N,N,2
1,7,5.843064359518576,-135.46559849685175,2020,07,28,29,137,N,N,2
2,3,14.804873672694974,-175.90678330174495,2020,07,28,29,137,N,N,2
2,4,5.102123291684727,-6.98208896875731,2020,07,28,29,137,N,N,2
2,5,9.400492562006903,-74.39688602869128,2020,07,28,29,137,N,N,2
2,6,7.9748389489463705,-131.6225009993207,2020,07,28,29,137,N,N,2
2,7,11.112755943959138,-88.79940594639568,2020,07,28,29,137,N,N,2
3,4,19.836201357482377,1.2610612913497268,2020,07,28,29,137,N,N,2
3,5,19.055024775527734,-24.81534687576166,2020,07,28,29,137,N,N,2
3,6,10.664823363837655,-27.38050330888673,2020,07,28,29,137,N,N,2
3,7,18.05747887696608,-33.83153616977,2020,07,28,29,137,N,N,2
4,5,8.80683185734746,-106.734510324066,2020,07,28,29,137,N,N,2
4,6,11.657036489494132,-152.72883788954732,2020,07,28,29,137,N,N,2
4,7,11.549250791557618,-114.72944777251546,2020,07,28,29,137,N,N,2
5,6,8.414436462214352,158.4365036646433,2020,07,28,29,137,N,N,2
5,7,3.0818947551313802,-138.14839990127447,2020,07,28,29,137,N,N,2
6,7,7.555798684268794,-42.95630669025008,2020,07,28,29,137,N,N,2
0,1,4.444873163334863,-50.341687578860466,2020,07,28,29,138,N,N,2
0,2,3.912446147932477,113.6416320380792,2020,07,28,29,138,N,N,2
0,3,16.443696505944196,171.13655187447077,2020,07,28,29,138,N,N,2
0,4,4.581052856645692,40.45107095592068,2020,07,28,29,138,N,N,2
0,5,5.627081372802876,-81.6577520846977,2020,07,28,29,138,N,N,2
0,6,7.32224674438882,-161.0094888107341,2020,07,28,29,138,N,N,2
0,7,7.612488143880396,-99.27524998780696,2020,07,28,29,138,N,N,2
1,2,8.276149474029824,122.16350136385935,2020,07,28,29,138,N,N,2
1,3,19.991783231230173,162.66835730687683,2020,07,28,29,138,N,N,2
1,4,6.427005332646112,84.20217681218146,2020,07,28,29,138,N,N,2
1,5,2.9470931117939987,-133.27790526725374,2020,07,28,29,138,N,N,2
1,6,9.815634491712732,173.92256965685326,2020,07,28,29,138,N,N,2
1,7,5.7662934152188905,-134.8082238227218,2020,07,28,29,138,N,N,2
2,3,14.715921465469348,-175.90669899412583,2020,07,28,29,138,N,N,2
2,4,5.091848616730431,-6.90206499315387,2020,07,28,29,138,N,N,2
2,5,9.457384789913595,-75.39097595705637,2020,07,28,29,138,N,N,2
2,6,8.01726368471682,-131.90553674669457,2020,07,28,29,138,N,N,2
2,7,11.102307302086414,-88.23482648282486,2020,07,28,29,138,N,N,2
3,4,19.738203359644935,1.2730745397614964,2020,07,28,29,138,N,N,2
3,5,18.889164003784717,-25.39651371788514,2020,07,28,29,138,N,N,2
3,6,10.540432648827613,-27.802906275160673,2020,07,28,29,138,N,N,2
3,7,18.070577487328077,-33.77719092905808,2020,07,28,29,138,N,N,2
4,5,8.94726521524513,-107.3596889605964,2020,07,28,29,138,N,N,2
4,6,11.706295796886215,-152.77798492051707,2020,07,28,29,138,N,N,2
4,7,11.495656807454765,-114.20342486101708,2020,07,28,29,138,N,N,2
5,6,8.369735189107983,157.63450133029588,2020,07,28,29,138,N,N,2
5,7,2.8213494288774497,-136.4067639061236,2020,07,28,29,138,N,N,2
6,7,7.6662960841772625,-42.00463695512791,2020,07,28,29,138,N,N,2
0,1,4.452246013710907,-50.25001290745739,2020,07,28,29,139,N,N,2
0,2,3.9161777133820466,113.5020476160475,2020,07,28,29,139,N,N,2
0,3,16.34807944005391,171.04598565910592,2020,07,28,29,139,N,N,2
0,4,4.588692596358875,40.564278545844196,2020,07,28,29,139,N,N,2
0,5,5.6106261035834235,-84.0029350826218,2020,07,28,29,139,N,N,2
0,6,7.36840935626689,-161.13609700778235,2020,07,28,29,139,N,N,2
0,7,7.5924541535391326,-98.84512644596589,2020,07,28,29,139,N,N,2
1,2,8.284789807550524,122.14992748817637,2020,07,28,29,139,N,N,2
1,3,19.911088228294215,162.55992220170705,2020,07,28,29,139,N,N,2
1,4,6.438888062760681,84.30468599116207,2020,07,28,29,139,N,N,2
1,5,3.124580037961219,-136.3474232990974,2020,07,28,29,139,N,N,2
1,6,9.87458030264858,173.9502009378513,2020,07,28,29,139,N,N,2
1,7,5.723133165540603,-134.5419686152961,2020,07,28,29,139,N,N,2
2,3,14.62467126948432,-175.89510986178598,2020,07,28,29,139,N,N,2
2,4,5.084024502301081,-6.8603343464486155,2020,07,28,29,139,N,N,2
2,5,9.419392760474585,-76.81900317147992,2020,07,28,29,139,N,N,2
2,6,8.059973138241999,-132.17022175839142,2020,07,28,29,139,N,N,2
2,7,11.100479456058324,-87.96460916123723,2020,07,28,29,139,N,N,2
3,4,19.639698713355017,1.2825349633829302,2020,07,28,29,139,N,N,2
3,5,18.60287111352784,-25.89519290257878,2020,07,28,29,139,N,N,2
3,6,10.415191879745334,-28.231837292573537,2020,07,28,29,139,N,N,2
3,7,18.038204933144716,-33.845995851287164,2020,07,28,29,139,N,N,2
4,5,9.041556238379954,-108.70601484511963,2020,07,28,29,139,N,N,2
4,6,11.754993584441827,-152.8372006878646,2020,07,28,29,139,N,N,2
4,7,11.472317723787167,-113.92981736686811,2020,07,28,29,139,N,N,2
5,6,8.207331621854191,157.07053617054723,2020,07,28,29,139,N,N,2
5,7,2.6019671839799785,-132.37372428268662,2020,07,28,29,139,N,N,2
6,7,7.740327504282966,-41.41013877728587,2020,07,28,29,139,N,N,2
0,1,4.40463316622034,-50.754855647788794,2020,07,28,29,140,N,N,2
0,2,3.9140877913600027,113.46265880489877,2020,07,28,29,140,N,N,2
0,3,16.24715162124703,171.09791181829686,2020,07,28,29,140,N,N,2
0,4,4.587896694759447,40.59342805390636,2020,07,28,29,140,N,N,2
0,5,5.778609612664766,-86.48103592543214,2020,07,28,29,140,N,N,2
0,6,7.420069792566094,-161.19830028701006,2020,07,28,29,140,N,N,2
0,7,7.595909932076756,-98.66999596231969,2020,07,28,29,140,N,N,2
1,2,8.240221717819649,121.82219346483379,2020,07,28,29,140,N,N,2
1,3,19.74789711253879,162.53944462289599,2020,07,28,29,140,N,N,2
1,4,6.434327519628938,83.77893485308091,2020,07,28,29,140,N,N,2
1,5,3.3863454403619233,-135.9009083072227,2020,07,28,29,140,N,N,2
1,6,9.86352972323477,174.06605742717056,2020,07,28,29,140,N,N,2
1,7,5.678958666928451,-133.812928127414,2020,07,28,29,140,N,N,2
2,3,14.532951389318628,-175.75289835729893,2020,07,28,29,140,N,N,2
2,4,5.078388418537898,-6.8441261458463964,2020,07,28,29,140,N,N,2
