Year,Month,Day,Trial,Ablation,Darkness,Singles,Flow,Frame,Fish,Turn_Dir,Fish_Left,Fish_Right,Wall_Dist
2022,06,10,04,N,N,N,0,221,individual7,0,7,0,51.774700442756895
2022,06,10,04,N,N,N,0,202,individual8,1,2,5,482.6082620638753
2022,06,14,03,N,Y,N,2,28,individual1,1,7,0,388.1432634093528
2022,06,14,03,N,Y,N,2,198,individual1,1,6,1,125.12456103462195
2022,06,14,03,N,Y,N,2,100,individual3,0,4,3,330.82427013413195
2022,06,14,03,N,Y,N,2,112,individual4,1,5,2,520.6254837922838
2022,06,14,03,N,Y,N,2,228,individual4,0,2,5,893.1990431034274
2022,06,14,03,N,Y,N,2,222,individual5,1,6,1,414.4369594588512
2022,06,14,03,N,Y,N,2,35,individual7,1,0,7,946.2218592755614
2022,06,14,03,N,Y,N,2,178,individual7,1,0,7,805.8298251515778
2022,06,14,03,N,Y,N,2,94,individual8,1,7,0,175.02834472900935
2022,06,16,05,Y,N,N,0,11,individual1,1,6,1,353.0200068204746
2022,06,16,05,Y,N,N,0,169,individual1,1,6,1,269.19171154093465
2022,06,16,05,Y,N,N,0,127,individual4,0,1,6,1208.4883192923119
2022,06,16,05,Y,N,N,0,164,individual4,1,5,2,308.1963500936708
2022,06,16,05,Y,N,N,0,201,individual4,1,5,2,327.58064977085235
2022,06,16,05,Y,N,N,0,208,individual5,1,7,0,143.1481560697857
2022,06,16,05,Y,N,N,0,62,individual8,0,2,5,487.3561848313619
2022,06,14,01,N,Y,N,0,21,individual1,1,3,4,416.5007762350277
2022,06,14,01,N,Y,N,0,101,individual1,1,6,1,303.5120832578854
2022,06,14,01,N,Y,N,0,219,individual1,1,7,0,505.3534541211271
2022,06,14,01,N,Y,N,0,145,individual2,1,7,0,611.9086758138399
2022,06,14,01,N,Y,N,0,24,individual3,1,1,6,716.219516493725
2022,06,14,01,N,Y,N,0,96,individual3,0,1,6,1588.9280506564774
2022,06,14,01,N,Y,N,0,230,individual3,0,0,7,958.2075474974489
2022,06,14,01,N,Y,N,0,31,individual4,1,7,0,386.2854685398544
2022,06,14,01,N,Y,N,0,230,individual4,1,2,5,690.9161227958625
2022,06,14,01,N,Y,N,0,19,individual5,1,5,2,619.6725031466744
2022,06,14,01,N,Y,N,0,135,individual5,1,5,2,301.29426418861215
2022,06,14,01,N,Y,N,0,168,individual5,1,5,2,1028.5642729114325
2022,06,14,01,N,Y,N,0,117,individual6,1,6,1,37.359360839573625
2022,06,14,01,N,Y,N,0,196,individual6,1,7,0,701.1214132028227
2022,06,14,01,N,Y,N,0,138,individual7,1,5,2,468.9954207984714
2022,06,14,01,N,Y,N,0,63,individual8,1,5,2,1149.9422846069738
2022,06,14,01,N,Y,N,0,130,individual8,1,4,3,340.013946443109
2022,06,14,01,N,Y,N,0,147,individual8,1,4,3,360.08226205746786
2022,06,14,01,N,Y,N,0,215,individual8,0,6,1,705.9443213237838
2022,06,14,01,N,Y,N,2,30,individual2,0,2,5,1170.644363276798
2022,06,14,01,N,Y,N,2,190,individual2,1,2,5,633.1183974086434
2022,06,14,01,N,Y,N,2,46,individual3,1,5,2,45.362147256743704
2022,06,14,01,N,Y,N,2,78,individual3,1,7,0,109.51938521469997
2022,06,14,01,N,Y,N,2,88,individual3,1,7,0,117.69385024493694
2022,06,14,01,N,Y,N,2,138,individual3,0,7,0,340.3065227916838
2022,06,14,01,N,Y,N,2,53,individual5,0,2,5,809.6592577027233
2022,06,14,01,N,Y,N,2,129,individual5,1,5,2,974.6090066640201
2022,06,14,01,N,Y,N,2,230,individual5,1,6,1,275.62911011202874
2022,06,14,01,N,Y,N,2,156,individual6,1,7,0,153.63456014676308
2022,06,14,01,N,Y,N,2,230,individual6,1,0,7,784.6224201498501
2022,06,14,01,N,Y,N,2,189,individual7,1,1,6,691.9646478223983
2022,06,14,01,N,Y,N,2,230,individual7,1,3,4,980.8428038665725
2022,06,16,02,Y,N,N,2,26,individual7,1,1,6,769.4832630192785
2022,06,16,02,Y,N,N,2,158,individual7,0,7,0,1209.843359309931
2022,06,10,09,N,N,N,2,18,individual3,0,1,6,895.2631811383062
2022,06,10,09,N,N,N,2,47,individual3,0,0,7,840.6128601813361
