pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
834.0741,677.6277,921.60077,785.95233,607.57336,517.36273,641.02966,597.23895
607.57336,517.36273,641.02966,597.23895,712.6495,397.38678,686.39624,445.17865
834.30743,677.6222,921.83374,785.9479,607.602,517.33795,641.4104,597.39386
834.61194,677.6724,922.0308,785.9437,607.8615,517.43317,641.70355,597.39606
834.83417,677.78705,922.2826,785.8817,607.9977,517.61633,641.78705,597.44324
835.04456,677.8999,922.61444,786.0202,608.14856,517.76825,641.90076,597.4563
608.14856,517.76825,641.90076,597.4563,713.40985,397.59457,687.32263,445.32138
835.09204,677.92065,922.86505,786.04755,608.4235,517.61414,642.25415,597.6658
608.4235,517.61414,642.25415,597.6658,713.6774,397.68494,687.5024,445.4171
835.50214,677.9247,923.0636,786.0457,608.6454,517.69684,642.55255,597.6902
835.6275,677.9765,923.31396,786.0811,608.8472,517.7839,642.82135,597.76514
608.8472,517.7839,642.82135,597.76514,714.03424,397.69803,687.9996,445.58484
835.74426,678.02325,923.6337,786.1325,609.10876,517.7968,643.06775,597.8278
609.10876,517.7968,643.06775,597.8278,714.3154,397.68423,688.2298,445.6325
836.1184,678.0458,923.8749,786.17566,609.3691,517.84076,643.205,597.86865
609.3691,517.84076,643.205,597.86865,714.43207,397.52618,688.4064,445.63318
836.34106,678.0362,924.0935,786.25,609.6205,517.9014,643.70966,597.89856
609.6205,517.9014,643.70966,597.89856,714.6349,397.51205,688.8477,445.6833
836.62274,678.14874,924.361,786.2776,609.73474,517.9692,644.0301,597.98114
609.73474,517.9692,644.0301,597.98114,715.15625,397.89893,689.0852,445.5746
836.953,678.2995,924.6763,786.3031,609.82574,518.0165,644.27484,598.0505
609.82574,518.0165,644.27484,598.0505,715.3201,397.7754,689.33014,445.4674
929.5087,548.9645,952.1457,625.59625,837.14667,678.283,924.92554,786.3368
837.14667,678.283,924.92554,786.3368,610.08777,518.1189,644.36285,598.1108
929.8854,549.0429,952.25305,625.70404,837.4158,678.2766,925.157,786.37787
837.4158,678.2766,925.157,786.37787,610.27686,518.1344,644.72595,598.18915
