,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X_Distance,Y_Distance,Z_Distance,Distance,Angle,Yaw Heading_Diff,Pitch Heading_Diff,Speed_Diff,Sync
3,2021,10,06,36,Y,N,2,individual2xindividual6,3,-0.23512283405688147,0.6607349703743693,-0.36382509798116436,0.7013226419919426,109.60335073678323,9.864390610699243,8.157357055576483,0.13543358955074536,0.5038518245396575
4,2021,10,06,36,Y,N,2,individual2xindividual6,4,-0.31352511734692873,0.6229630997419995,-0.29126166543178134,0.6974102256545754,116.7264463123026,6.814080417761863,10.48657722357119,0.2655748380804476,0.4587135919955026
5,2021,10,06,36,Y,N,2,individual2xindividual6,5,-0.4187059833214019,0.5840883855472546,-0.27796340779575585,0.7186612154557531,125.548839338417,7.711240666100963,11.16696377779235,0.6198674224717953,0.44010673636038844
6,2021,10,06,36,Y,N,2,individual2xindividual6,6,-0.6005304654002805,0.7510993014574125,-0.25150429769266563,0.9616584635532984,128.6653906714115,30.736804292692682,11.205929884295344,0.5857511442138883,0.3668965041868284
7,2021,10,06,36,Y,N,2,individual2xindividual6,7,-0.7045410607771326,0.8834318445276068,-0.2252269353947682,1.129968995258904,128.58383073029208,31.944182779391554,6.476360949950236,0.6831361607262978,0.33310716626056996
8,2021,10,06,36,Y,N,2,individual2xindividual6,8,-0.8385989059366757,1.0311153276948137,-0.2511040315150261,1.3290774785712731,129.08402437015872,29.85621660619995,12.375301206658119,0.7871819268069484,0.3670077385058197
9,2021,10,06,36,Y,N,2,individual2xindividual6,9,-1.1054027563882685,1.1318590622475728,-0.2633548371760266,1.5820936099430831,134.24380308927852,20.14371422893619,10.41506694086295,0.8167474639176371,0.4941348844255059
10,2021,10,06,36,Y,N,2,individual2xindividual6,10,,,,,,,,,0.4941348844255059
11,2021,10,06,36,Y,N,2,individual2xindividual6,11,,,,,,,,,0.48239975221456727
12,2021,10,06,36,Y,N,2,individual2xindividual6,12,,,,,,,,,0.43839300642354695
13,2021,10,06,36,Y,N,2,individual2xindividual6,13,,,,,,,,,0.43839300642354695
0,2021,10,06,36,Y,N,2,individual2xindividual7,0,1.370445459582487,0.6360582267593916,-0.49405727588926185,1.5108576456829266,24.90806208878464,2.7886337958110285,6.7502871214225015,0.07536691733354542,0.5187992619126864
1,2021,10,06,36,Y,N,2,individual2xindividual7,1,1.2732055136038867,0.6267493854741303,-0.511322578158496,1.419107843704465,26.211369160595517,3.4538572921583137,7.930399313257236,-0.01274334227980897,0.5225167393858318
2,2021,10,06,36,Y,N,2,individual2xindividual7,2,1.1686684406889474,0.6734020769737001,-0.48031681321548364,1.3487980877562176,29.949376666799235,8.860338904787,12.775812415126303,0.18048681580020667,0.41268383480844967
3,2021,10,06,36,Y,N,2,individual2xindividual7,3,1.0941955801554943,1.0044793310602358,-0.4110829873638418,1.4853426184416298,42.41858849941618,40.73569245174848,18.50887455230554,-0.36242034061458356,0.40914365173928885
4,2021,10,06,36,Y,N,2,individual2xindividual7,4,0.9240472044891823,0.9188128971189446,-0.5205196453561008,1.3031041309259905,44.78589052976502,11.996474356355618,15.671253119235214,0.14034040349127716,0.41009106765812764
5,2021,10,06,36,Y,N,2,individual2xindividual7,5,0.6869304004534531,0.8467792138175468,-0.4412471460297316,1.0903707681429304,51.03505454162651,9.039378594665084,7.535920720387292,1.2072056084260845,0.41009106765812764
6,2021,10,06,36,Y,N,2,individual2xindividual7,6,,,,,,,,,0.4169488561230024
7,2021,10,06,36,Y,N,2,individual2xindividual7,7,,,,,,,,,0.42011398926063687
8,2021,10,06,36,Y,N,2,individual2xindividual7,8,-0.6595087945138091,1.4317070911833358,-0.28042933430321165,1.5763048705709524,114.53851893362705,32.77690787340741,16.81402093677768,0.5768550770386017,0.45501598923536596
9,2021,10,06,36,Y,N,2,individual2xindividual7,9,-1.057488953085011,1.417664827951715,-0.14323613954840853,1.768631236382587,126.68086489954248,12.510876861152118,14.299938863650317,0.24831841899243445,0.5858984891405996
10,2021,10,06,36,Y,N,2,individual2xindividual7,10,,,,,,,,,0.5858984891405996
11,2021,10,06,36,Y,N,2,individual2xindividual7,11,,,,,,,,,0.6153226826759154
12,2021,10,06,36,Y,N,2,individual2xindividual7,12,,,,,,,,,0.7256634084333495
13,2021,10,06,36,Y,N,2,individual2xindividual7,13,,,,,,,,,0.7256634084333495
0,2021,10,06,36,Y,N,2,individual2xindividual8,0,2.0862716395553624,0.14224079941760612,-0.8567851660994394,2.0911149655224555,3.902384574336018,7.189385559793639,6.860077520645836,0.16192928883707636,0.583152585017745
1,2021,10,06,36,Y,N,2,individual2xindividual8,1,2.053848358938288,0.1515796221489668,-0.8706238839051208,2.0594342580826224,4.2206564402590185,2.58119345505197,4.2295725522012795,-0.057008012733875645,0.5346867547982616
2,2021,10,06,36,Y,N,2,individual2xindividual8,2,1.9985563841714868,0.19374896134339625,-0.93402304967019,2.0079258653481835,5.556914683913581,9.792241213685406,10.40756123092585,0.4272135327740941,0.46746305997504317
3,2021,10,06,36,Y,N,2,individual2xindividual8,3,1.7324560949345607,0.3170379778478642,-1.0271718359554878,1.7612260503052328,10.471055252217141,13.223128926051023,9.0429566788932,1.0006056803661267,0.45131107010047156
4,2021,10,06,36,Y,N,2,individual2xindividual8,4,1.350426003418998,0.4804526746524894,-0.9705374697924825,1.4333475375117295,19.797538154757785,13.833110686043582,7.5031123386201415,1.0895117830939869,0.4766069988051975
5,2021,10,06,36,Y,N,2,individual2xindividual8,5,0.9305912528770063,0.6500339616963073,-0.9320277271364864,1.1351406218129068,35.354576022801815,15.982078022964222,8.668106660889658,1.0449753655866487,0.4857116468960763
6,2021,10,06,36,Y,N,2,individual2xindividual8,6,,,,,,,,,0.7767175576823137
7,2021,10,06,36,Y,N,2,individual2xindividual8,7,,,,,,,,,0.9110279780451926
8,2021,10,06,36,Y,N,2,individual2xindividual8,8,-0.5403376622962204,1.6274799042312562,-0.6190280761168608,1.7148339942899207,108.19286370484913,45.6090272438336,4.721492794874314,0.6149614798921953,0.9010379250172706
9,2021,10,06,36,Y,N,2,individual2xindividual8,9,-0.8575866175414775,1.9033672392688405,-0.42098602842426674,2.087645001935942,114.20649194441663,33.72796690819635,16.267132669558908,0.6881246122194811,0.8635752261625635
10,2021,10,06,36,Y,N,2,individual2xindividual8,10,-1.0429757447223438,1.8441333826991526,-0.285399542212224,2.1186378494836124,119.50215216718415,8.776974472660262,8.822379352533398,0.4314855281920887,0.8635752261625635
11,2021,10,06,36,Y,N,2,individual2xindividual8,11,-1.2187680455591212,1.7468261799207863,-0.23310671646251677,2.1299758805518545,124.90207648906534,8.172148404107858,5.20806868187531,0.26192706409334643,0.8567031273511606
12,2021,10,06,36,Y,N,2,individual2xindividual8,12,-1.3289224034988243,1.6720013815910353,-0.1808384560238273,2.135795723978167,128.47950251770547,9.756604806037242,4.800786089368249,0.638236153616062,0.8309327568083994
13,2021,10,06,36,Y,N,2,individual2xindividual8,13,-1.482596130897259,1.4845894655463983,-0.15810274360782803,2.0981175297306067,134.9824990213642,28.17225663028219,10.277966101996405,0.9106009845283495,0.8309327568083994
0,2021,10,06,36,Y,N,2,individual3xindividual4,0,-3.346017783460825,-1.121817555142097,0.5815678465061724,3.5290663969754217,-161.46459441754914,13.854406309203865,5.4096782152556795,-0.06494027309680166,0.4207711307396565
1,2021,10,06,36,Y,N,2,individual3xindividual4,1,-3.211573623506759,-1.2132041201321013,0.6914428061402136,3.433084527987891,-159.2950761891827,12.947015617780389,6.573195913946553,-0.539040055453299,0.4520324289224838
2,2021,10,06,36,Y,N,2,individual3xindividual4,2,-3.0189528698527424,-1.3184122253566248,0.667023100177099,3.2942809877668173,-156.39987308858616,13.814829466831913,5.780917716361721,-0.3041810153693811,0.09470705768615588
3,2021,10,06,36,Y,N,2,individual3xindividual4,3,-2.8479504629992918,-1.4118093448807751,0.6000907069020514,3.178683291237201,-153.62485521059995,9.31792908129008,3.2926859724423276,-0.1843597411422287,0.10941005536678307
4,2021,10,06,36,Y,N,2,individual3xindividual4,4,-2.735962594771123,-1.4779678345474196,0.4957089665561291,3.109643104914698,-151.62081573950832,6.136435005718868,3.4003021489460115,-0.13703746902394434,0.311448968405553
5,2021,10,06,36,Y,N,2,individual3xindividual4,5,-2.6969004788481175,-1.453844579375176,0.4182694069981498,3.063810740530457,-151.67193286458607,1.8118012555988405,5.423809658672655,0.034852806922269025,0.4254743479570038
6,2021,10,06,36,Y,N,2,individual3xindividual4,6,-2.671732847436476,-1.443304757230153,0.366518458283336,3.036656883863274,-151.62183774725239,1.2603331782199123,3.5731853771471673,0.021393835767688538,0.4262328157771776
7,2021,10,06,36,Y,N,2,individual3xindividual4,7,-2.6982830637555932,-1.4298340022045857,0.28274444849721025,3.0537119651353257,-152.08022939431,1.598395026064071,4.316302522640633,0.1919997637229493,0.5335460240010789
8,2021,10,06,36,Y,N,2,individual3xindividual4,8,-2.741197372380776,-1.3929554252703715,0.26345204967149805,3.0748150921864283,-153.06193263362786,3.853638402726901,4.606702683846769,0.26903257410528514,0.7269079444483367
9,2021,10,06,36,Y,N,2,individual3xindividual4,9,-2.7941969383322434,-1.3507994127921952,0.2813806349855839,3.1035778681684505,-154.1989804520365,3.0985716224752466,3.7124583401183706,0.1579751430208459,0.6830402393364898
10,2021,10,06,36,Y,N,2,individual3xindividual4,10,-2.8344423053039196,-1.3277284992648257,0.3270144563464054,3.130004177290603,-154.90030516949395,1.240487679871678,4.638058894930054,0.09042658723229899,0.6460444850044547
11,2021,10,06,36,Y,N,2,individual3xindividual4,11,-2.8315662033935047,-1.2904776892823384,0.32861770373973836,3.1117679590123344,-155.49875811282618,1.7298784921780088,4.810825837359754,0.06855714336976987,0.7722149942122115
12,2021,10,06,36,Y,N,2,individual3xindividual4,12,-2.743711234784902,-1.2399598515810528,0.42074551633436513,3.0108888676631356,-155.67685596057458,3.810452025360095,7.540358110401617,-0.4866678265682226,0.7685624807981709
0,2021,10,06,36,Y,N,2,individual3xindividual5,0,-2.4273974099238784,-0.9942820162254095,0.4333868423122228,2.6231383710156084,-157.72038435627866,9.189766326872554,2.719284144437826,-0.28774947328423595,0.5503468819276776
1,2021,10,06,36,Y,N,2,individual3xindividual5,1,-2.2509474498731037,-1.0416384509819512,0.4677525670552266,2.480277219315274,-155.1472459921864,6.3798522350686975,4.533401202881885,-0.6199210010096255,0.529961698755493
2,2021,10,06,36,Y,N,2,individual3xindividual5,2,-2.0029408956652888,-1.0377203492901588,0.4414693449597798,2.2558004687603375,-152.59216929450648,2.0098164838458477,4.334483072412302,-0.5827163843740834,0.7465785546750981
3,2021,10,06,36,Y,N,2,individual3xindividual5,3,-1.7783347809780468,-1.0292618749439275,0.36137087384070116,2.0547152115194276,-149.9211554371985,4.437217266041885,5.8837119694016575,-0.5719529583511651,0.9362121251220212
4,2021,10,06,36,Y,N,2,individual3xindividual5,4,-1.580533082614299,-1.0033656477651747,0.266654472380023,1.8721184386553877,-147.577771984738,6.953618582360598,5.750116110795516,-0.5263620424138642,0.47196090665180984
5,2021,10,06,36,Y,N,2,individual3xindividual5,5,-1.4226041346753109,-0.9283404962977763,0.17121761541566213,1.698710864468021,-146.87099469015214,12.985115884997825,4.436754175781075,-0.4447762468867577,0.2629993708626883
6,2021,10,06,36,Y,N,2,individual3xindividual5,6,-1.2702840993812754,-0.8534661805339409,0.1539062258146653,1.530367999683766,-146.12848876051407,14.544579766326693,7.497257035621142,-1.0436949208101418,0.6026131757244352
7,2021,10,06,36,Y,N,2,individual3xindividual5,7,-1.045234259379303,-0.6130581441554723,0.13684728364000967,1.2117569661840413,-149.7142964018287,38.09390003232312,9.90974532466621,-0.9202185946592697,0.7819019842981233
8,2021,10,06,36,Y,N,2,individual3xindividual5,8,,,,,,,,,0.7819019842981233
9,2021,10,06,36,Y,N,2,individual3xindividual5,9,-0.7492895706126511,-0.3922597628689362,-0.013836334028465317,0.845755627941597,-152.39024439904514,15.253532401760278,6.998030507615714,-0.36688823647732577,0.6122921075840101
10,2021,10,06,36,Y,N,2,individual3xindividual5,10,-0.6683534763507919,-0.3336085616751552,0.002931957401137415,0.7469879796711286,-153.42531350448124,8.380058644614266,2.414556851003609,-0.3769352465906969,0.16029201980241753
11,2021,10,06,36,Y,N,2,individual3xindividual5,11,-0.6453380813564639,-0.43520430656195647,-0.10151639977313938,0.778372679183253,-146.08762663347827,7.413463905093162,4.684430873009908,0.15102821367448216,0.42288748564589357
12,2021,10,06,36,Y,N,2,individual3xindividual5,12,-0.6674482090163875,-0.5032962091509207,-0.02568833518288621,0.8359391041606263,-142.98409893399443,4.1460578470152765,7.710420351494702,-0.03309677631968394,0.9998772282703947
0,2021,10,06,36,Y,N,2,individual3xindividual6,0,-3.6349093274493676,-0.03136524650936981,0.3784490264432727,3.6350446486208403,-179.5051376610107,3.8649727780719934,3.3077087009816077,-0.15780566199995363,0.28518519750573734
1,2021,10,06,36,Y,N,2,individual3xindividual6,1,-3.537095156534684,-0.0879854543220361,0.5103805097759582,3.5381893090327114,-178.57040299074632,7.323975216434329,3.652521963173179,-0.5306263120206898,0.47647020081487534
2,2021,10,06,36,Y,N,2,individual3xindividual6,2,-3.3007761253725154,-0.16557381656823003,0.6100658327948867,3.30492628035213,-177.11049337145093,8.733925212718777,4.376619116652516,-0.6999548058682717,0.34418445341872117
3,2021,10,06,36,Y,N,2,individual3xindividual6,3,-3.0495079741219926,-0.33249676709534426,0.5199457467265866,3.067580966227701,-173.76196848948084,16.86979108484667,14.535433136197407,-0.7434171469823512,0.560138040721492
4,2021,10,06,36,Y,N,2,individual3xindividual6,4,-2.8445812767274545,-0.42907588307384326,0.45608855759592365,2.87676011397266,-171.41182544472326,12.353315928760663,12.312799165773319,-0.5961970530101264,0.25273006417186755
5,2021,10,06,36,Y,N,2,individual3xindividual6,5,-2.7259236867358854,-0.458118352556681,0.35238723259489907,2.7641512930476524,-170.4573019615976,4.492150126742,7.33676665937376,-0.3508909414478989,0.3588915996738548
6,2021,10,06,36,Y,N,2,individual3xindividual6,6,-2.6422577266391083,-0.5060345745372856,0.3119834979629922,2.690278216952886,-169.15600616924644,5.787595727111102,5.636009185913351,-0.3802997510292201,0.47303465199822636
7,2021,10,06,36,Y,N,2,individual3xindividual6,7,-2.551718641902197,-0.5588347246397503,0.2433307430356223,2.6121952983830243,-167.6449339069018,6.096092002172732,5.391437262991135,-0.42089364134955426,0.4530681995467828
8,2021,10,06,36,Y,N,2,individual3xindividual6,8,-2.5359843910527564,-0.6124356387071286,0.0912695643266942,2.6088875489798,-166.4233813539394,4.404760948271149,9.188201645210583,0.21938295149351839,0.45888961439076315
9,2021,10,06,36,Y,N,2,individual3xindividual6,9,-2.7418675605072598,-0.6696542079864279,-0.031597770444313535,2.822458941709509,-166.27353724052645,1.7988638023943164,8.856349352921987,0.5200234392440615,0.7051400706931898
10,2021,10,06,36,Y,N,2,individual3xindividual6,10,,,,,,,,,0.7610872064562146
11,2021,10,06,36,Y,N,2,individual3xindividual6,11,,,,,,,,,0.7273079829328237
12,2021,10,06,36,Y,N,2,individual3xindividual6,12,,,,,,,,,0.4724579401344192
0,2021,10,06,36,Y,N,2,individual3xindividual7,0,-2.082703261207014,-0.13371789088044683,0.31033371411710864,2.086991458675346,-176.3274739492327,12.385262929714614,6.32833492857085,-0.11908252499419554,0.7729253688580608
1,2021,10,06,36,Y,N,2,individual3xindividual7,1,-2.047817080495325,-0.2193456030525455,0.37607056722838345,2.0595308419023204,-173.8827237249712,10.20208723330891,9.055580795745357,-0.3098486468079993,0.8058715123201756
2,2021,10,06,36,Y,N,2,individual3xindividual7,2,-1.9453402368353625,-0.24434789146923558,0.4660317855729974,1.9606260554007042,-172.8596447014488,6.828680889471428,7.545127856089882,-0.6099012192453435,1.0
3,2021,10,06,36,Y,N,2,individual3xindividual7,3,-1.720189559909617,0.01124759359052249,0.4726878573439091,1.720226331150532,46.885006197985696,33.731127053439764,13.262900420984074,-1.2412710771476803,0.2715161841976031
4,2021,10,06,36,Y,N,2,individual3xindividual7,4,-1.607008954891343,-0.13322608569689795,0.2268305776716042,1.6125219288465766,-137.35440002136042,13.852691853244382,22.97158783608639,-0.7214314875992969,0.43104919916512
5,2021,10,06,36,Y,N,2,individual3xindividual7,5,-1.6202873029610305,-0.19542752428638893,0.18910349436092322,1.6320302881335988,-173.11984754524465,3.0694249546173635,8.035358016299734,0.23644724450639013,0.3629402041910968
6,2021,10,06,36,Y,N,2,individual3xindividual7,6,,,,,,,,,0.4731345634057553
7,2021,10,06,36,Y,N,2,individual3xindividual7,7,,,,,,,,,0.5334669679971358
8,2021,10,06,36,Y,N,2,individual3xindividual7,8,-2.356894279629889,-0.2118438752186061,0.06194426153850861,2.3663956712307708,-174.8688485057989,1.7770627741579108,17.69244363713148,0.009056101725171632,0.45586171333929953
9,2021,10,06,36,Y,N,2,individual3xindividual7,9,-2.6939537572040027,-0.38384844228228593,0.08852092718330441,2.7211627060130197,-171.94417384080398,14.026980084805343,9.245348875753082,-0.04840560568114126,0.23056434651857324
10,2021,10,06,36,Y,N,2,individual3xindividual7,10,,,,,,,,,0.07053693101141226
11,2021,10,06,36,Y,N,2,individual3xindividual7,11,,,,,,,,,0.16456014184773235
12,2021,10,06,36,Y,N,2,individual3xindividual7,12,,,,,,,,,0.9637574339564531
0,2021,10,06,36,Y,N,2,individual3xindividual8,0,-1.3668770812341384,-0.6275353182222325,-0.05239417609306915,1.5040457209870437,-155.3386999192798,7.984509321221362,3.9153764903035246,-0.03252015349066461,0.2348722959494764
1,2021,10,06,36,Y,N,2,individual3xindividual8,1,-1.2671742351609239,-0.6945153663777088,0.016769261481758564,1.4450197702420668,-151.2439273808387,4.386830162083769,5.355747632182366,-0.35411331726206596,0.6673866479789419
2,2021,10,06,36,Y,N,2,individual3xindividual8,2,-1.1154522933528224,-0.7240010070995393,0.012325549118291049,1.3298162568667966,-147.00026328671535,3.3809833924306205,4.785788544388431,-0.36317450227145615,0.5113451688892698
3,2021,10,06,36,Y,N,2,individual3xindividual8,3,-1.08192904513055,-0.6761937596218494,-0.14340099124773684,1.2758559712007604,-147.9885683925645,6.21767610866883,5.339724144039784,0.12175494383303026,0.6144617393662152
4,2021,10,06,36,Y,N,2,individual3xindividual8,4,-1.1806301559615269,-0.5715863081633534,-0.22318724676477755,1.3117158506496562,-154.13252507913728,8.294084441440134,6.332289805925401,0.22773989200341285,0.6378263638748486
5,2021,10,06,36,Y,N,2,individual3xindividual8,5,-1.3766264505374768,-0.3921727764076283,-0.30167708674583155,1.4313978730159829,-163.9948585619919,15.324573713905444,5.019655896613153,0.07421700166695415,0.6889215162842663
6,2021,10,06,36,Y,N,2,individual3xindividual8,6,,,,,,,,,0.5436730878958628
7,2021,10,06,36,Y,N,2,individual3xindividual8,7,,,,,,,,,0.35747207450187485
8,2021,10,06,36,Y,N,2,individual3xindividual8,8,-2.237723147412301,-0.016071062170686205,-0.27665448027514045,2.2377808568991084,-27.973641130775682,11.38313019949112,7.20279355610573,0.04716250457876523,0.17655033506116397
9,2021,10,06,36,Y,N,2,individual3xindividual8,9,-2.494051421660469,0.10185396903483986,-0.1892289616925538,2.496130350140945,177.67472680844648,12.323724865201996,6.665306606869429,0.39140058754590534,0.2818888298513425
10,2021,10,06,36,Y,N,2,individual3xindividual8,10,-2.818068015746066,0.12127898165047502,-0.24856514068070848,2.82067650267824,177.51705820220982,4.724494507027731,10.531157950005486,0.7066078863215446,0.4859503628809903
11,2021,10,06,36,Y,N,2,individual3xindividual8,11,-3.183596015930872,0.14946634047164817,-0.129749503125759,3.187102724981563,177.31466740685218,6.399194000067706,6.294257737388791,0.6755838670369357,0.3566542812306098
12,2021,10,06,36,Y,N,2,individual3xindividual8,12,-3.3367963906980718,0.21104561777799147,0.07888993043259143,3.343463833475543,176.38155056286558,6.7142478769822596,1.981465174224077,0.2020965840564967,0.19113402814311428
0,2021,10,06,36,Y,N,2,individual4xindividual5,0,0.918620373536946,0.12753553891668776,-0.14818100419394967,0.9274312396959292,7.902924794575299,4.6647144212379725,4.435374807613821,-0.2228092001874343,0.49453436042045074
1,2021,10,06,36,Y,N,2,individual4xindividual5,1,0.9606261736336555,0.17156566915015029,-0.22369023908498695,0.9758265339193114,10.107851606536755,6.567311335795197,6.216421534668379,-0.0808809455563265,0.4904285285630968
2,2021,10,06,36,Y,N,2,individual4xindividual5,2,1.0160119741874536,0.280691876066466,-0.22555375521731913,1.0540722275925873,15.413806948832127,14.613159213118657,5.216921009788591,-0.2785353690047023,0.32012107486421315
3,2021,10,06,36,Y,N,2,individual4xindividual5,3,1.0696156820212452,0.3825474699368478,-0.23871983306135025,1.1359666693969752,19.65450029214203,13.755018659629565,3.7814771005881824,-0.38759321720893647,0.2174676806219454
4,2021,10,06,36,Y,N,2,individual4xindividual5,4,1.1554295121568243,0.4746021867822448,-0.22905449417610613,1.2491055172648329,22.319617930362888,13.089906401911557,2.9614437312901156,-0.3893245733899201,0.444348921626491
5,2021,10,06,36,Y,N,2,individual4xindividual5,5,1.2742963441728066,0.5255040830773993,-0.24705179158248766,1.3783996931598606,22.407540955817275,12.492962181645897,6.709098027807807,-0.4796290538090268,0.8203448985330389
6,2021,10,06,36,Y,N,2,individual4xindividual5,6,1.401448748055201,0.589838576696212,-0.21261223246867064,1.5205157480225264,22.795000118724236,15.026763337590381,8.833774176680128,-1.0650887565778302,0.7381212758964556
7,2021,10,06,36,Y,N,2,individual4xindividual5,7,1.6530488043762905,0.8167758580491135,-0.14589716485720053,1.843825683718976,26.259746569514995,37.60292778530865,9.542647005578893,-1.1122183583822187,0.8035909569223417
8,2021,10,06,36,Y,N,2,individual4xindividual5,8,,,,,,,,,0.19975690885443778
9,2021,10,06,36,Y,N,2,individual4xindividual5,9,2.044907367719592,0.9585396499232588,-0.2952169690140492,2.2584163484682964,25.11601031700391,12.156267189144181,6.349632883683859,-0.5248633794981716,0.27312775716938564
10,2021,10,06,36,Y,N,2,individual4xindividual5,10,2.166088828953127,0.9941199375896708,-0.324082498945268,2.3833202187764906,24.659218120121942,7.891913430727366,3.858665192859883,-0.46736183382299573,0.1775830577309159
11,2021,10,06,36,Y,N,2,individual4xindividual5,11,2.1862281220370408,0.8552733827203819,-0.43013410351287773,2.347570224886909,21.353013294138886,9.021190063953837,3.943483555754674,0.08247107030471226,0.32477633156214614
0,2021,10,06,36,Y,N,2,individual4xindividual6,0,-0.28889154398854267,1.0904523086327276,-0.2031188200628998,1.1280711686726728,104.83868927243803,9.988878377414824,5.767519465821734,-0.09286538890315199,0.47967092398897415
1,2021,10,06,36,Y,N,2,individual4xindividual6,1,-0.3255215330279244,1.1252186658100651,-0.18106229636425528,1.1713587470763314,106.13287913122575,5.623137660660458,4.696075650034974,0.008413743432609208,0.5083991749760458
2,2021,10,06,36,Y,N,2,individual4xindividual6,2,-0.2818232555197728,1.1528384087883947,-0.05695726738221228,1.186785888073127,103.72489863360263,6.4924136059967115,8.586745700384046,-0.39577379049889055,0.49153094938247266
3,2021,10,06,36,Y,N,2,individual4xindividual6,3,-0.20155751112270084,1.079312577785431,-0.08014496017546482,1.0979713433673075,100.5658961996316,7.551975922350526,12.709679791473622,-0.5590574058401224,0.4228147367870966
4,2021,10,06,36,Y,N,2,individual4xindividual6,4,-0.10861868195633077,1.0488919514735766,-0.03962040896020556,1.0545009928568005,95.88079739461023,6.217053835492332,9.799282546697412,-0.459159583986182,0.392446711126162
5,2021,10,06,36,Y,N,2,individual4xindividual6,5,-0.029023207887767886,0.9957262268184947,-0.06588217440325073,0.9961491180392085,91.65011985767121,4.983943212354958,8.027204485678556,-0.385743748370168,0.5314822688580976
6,2021,10,06,36,Y,N,2,individual4xindividual6,6,0.029475120797367478,0.9372701826928672,-0.05453496032034374,0.937733532572628,88.17148141264144,5.305349218768787,7.95346490973038,-0.40169358679690864,0.5525913869143703
7,2021,10,06,36,Y,N,2,individual4xindividual6,7,0.14656442185339638,0.8709992775648354,-0.03941370546158795,0.8832445138644709,80.41280428804444,6.586442088221277,6.061840601856748,-0.6128934050725037,0.48883642887477147
8,2021,10,06,36,Y,N,2,individual4xindividual6,8,0.20521298132801924,0.780519786563243,-0.1721824853448038,0.8070461603416897,75.29781100578913,8.223491812740521,9.578807409869869,-0.049649622611766774,0.3652119644712018
9,2021,10,06,36,Y,N,2,individual4xindividual6,9,0.0523293778249835,0.6811452048057671,-0.3129784054298974,0.6831523650061092,85.83094649386761,4.335615822152791,7.0589681188757485,0.3620482962232156,0.5329849538577125
10,2021,10,06,36,Y,N,2,individual4xindividual6,10,,,,,,,,,0.44616935816238845
11,2021,10,06,36,Y,N,2,individual4xindividual6,11,,,,,,,,,0.4112382229367309
0,2021,10,06,36,Y,N,2,individual4xindividual7,0,1.2633145222538105,0.9880996642616504,-0.27123413238906385,1.603840555869367,38.0337436071884,1.4903133954096035,9.307858092695461,-0.05414225189739391,0.9786834581325611
1,2021,10,06,36,Y,N,2,individual4xindividual7,1,1.163756543011434,0.9938585170795559,-0.3153722389118302,1.5303868933617726,40.52071327232653,2.819338648908689,12.688056677207335,0.22919140864529974,0.48999442592083464
2,2021,10,06,36,Y,N,2,individual4xindividual7,2,1.0736126330173803,1.0740643338873892,-0.20099131460410152,1.5186369806848092,44.96230227239537,13.445287731724534,10.396338703914127,-0.3057202038759625,0.6917444809875977
3,2021,10,06,36,Y,N,2,individual4xindividual7,3,1.1277609030896747,1.4230569384712979,-0.12740284955814218,1.815746597041818,51.526882766417465,43.046958563735075,14.531039505894466,-1.0569113360054514,1.0
4,2021,10,06,36,Y,N,2,individual4xindividual7,4,1.1289536398797804,1.3447417488505218,-0.268878388884525,1.7558094122368078,49.9188704984918,12.600327224666641,19.896210628813716,-0.5843940185753524,1.0
5,2021,10,06,36,Y,N,2,individual4xindividual7,5,1.0766131758870872,1.2584170550887868,-0.22916591263722652,1.6561127422467392,49.455340607363134,3.353367651509156,5.523471650367324,0.20159443758412113,1.0
6,2021,10,06,36,Y,N,2,individual4xindividual7,6,,,,,,,,,0.8779877467341874
7,2021,10,06,36,Y,N,2,individual4xindividual7,7,,,,,,,,,0.8551104492468478
8,2021,10,06,36,Y,N,2,individual4xindividual7,8,0.3843030927508862,1.1811115500517655,-0.20150778813298936,1.2420601276764263,72.12134504905676,5.301954936482496,16.295228853603742,-0.2599764723801135,0.8425281331694368
9,2021,10,06,36,Y,N,2,individual4xindividual7,9,0.1002431811282412,0.9669509705099092,-0.1928597078022795,0.9721331568940361,84.55293986481917,17.123042864212422,8.450610649430715,-0.20638074870198714,0.6736436394305895
10,2021,10,06,36,Y,N,2,individual4xindividual7,10,,,,,,,,,0.13512532201668725
11,2021,10,06,36,Y,N,2,individual4xindividual7,11,,,,,,,,,0.0784817266238677
0,2021,10,06,36,Y,N,2,individual4xindividual8,0,1.979140702226686,0.4942822369198649,-0.6339620225992416,2.0399296186253206,14.022630146660452,5.8698535425152265,4.8081116832956905,0.032420119606137054,0.43330953946594736
1,2021,10,06,36,Y,N,2,individual4xindividual8,1,1.944399388345835,0.5186887537543924,-0.6746735446584551,2.0123933523719817,14.938216014515962,8.559871782651632,5.186010246798696,0.18492673819123304,0.7705824401491754
2,2021,10,06,36,Y,N,2,individual4xindividual8,2,1.9035005764999198,0.5944112182570853,-0.6546975510588078,1.9941512332632645,17.3414615175331,14.486380960897128,7.660269579777395,-0.05899348690207504,0.5140596799423431
3,2021,10,06,36,Y,N,2,individual4xindividual8,3,1.7660214178687414,0.7356155852589259,-0.7434916981497883,1.9131026991897095,22.651286164966603,15.535757054946437,4.45661405735127,0.30611468497525895,0.31046053807801527
