,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X,Y,Heading,Speed,TB_Frequency,Fish_Length
1,2021,07,07,14,N,Y,0,individual7,1,,,,,4.0,4.0
2,2021,07,07,14,N,Y,0,individual7,2,1073.4396315789475,213.35,28.494206369554547,1.7648573634821185,3.6023391812865504,3.6023391812865504
3,2021,07,07,14,N,Y,0,individual7,3,1029.102842105263,304.93773684210527,129.41787961406672,2.4338664920496416,1.1111111111111112,1.1111111111111112
4,2021,07,07,14,N,Y,0,individual7,4,965.3248947368422,401.73584210526315,125.90815472496111,1.6151529553783843,1.1111111111111112,1.1111111111111112
5,2021,07,07,14,N,Y,0,individual7,5,913.3685263157893,464.74126315789476,126.57094407443468,1.2322288693536851,2.543859649122807,2.543859649122807
6,2021,07,07,14,N,Y,0,individual7,6,858.7524736842106,518.5414210526316,156.617443374501,1.8020048352266762,3.3253588516746406,3.3253588516746406
7,2021,07,07,14,N,Y,0,individual7,7,758.4145789473685,531.4713157894738,169.45978316984596,1.7093185369180766,4.30622009569378,4.30622009569378
8,2021,07,07,14,N,Y,0,individual7,8,660.9073157894736,538.6981578947368,-170.5606106853867,1.6744111117435512,4.321329639889197,4.321329639889197
9,2021,07,07,14,N,Y,0,individual7,9,577.1666315789473,526.5214210526316,-175.0651308611023,1.3252432675688677,3.6948646920946087,3.6948646920946087
10,2021,07,07,14,N,Y,0,individual7,10,495.7768947368421,496.17599999999993,-147.22088600533925,2.373548066909958,5.246963562753035,5.246963562753035
11,2021,07,07,14,N,Y,0,individual7,11,362.1998421052632,411.175947368421,-150.39897355620303,2.53277148498745,6.360902255639099,6.360902255639099
12,2021,07,07,14,N,Y,0,individual7,12,,,,,4.2857142857142865,4.2857142857142865
13,2021,07,07,14,N,Y,0,individual7,13,366.0361154681926,237.00014948497474,-43.57627059737635,2.240393582036493,4.2857142857142865,4.2857142857142865
0,2021,07,07,14,N,Y,0,individual8,0,1293.5220000000002,655.879052631579,151.735755021569,1.6816398508592407,0.8955223880597017,0.8955223880597017
1,2021,07,07,14,N,Y,0,individual8,1,1195.378,696.0119473684211,171.01778379570257,1.839888776079136,0.8955223880597017,0.8955223880597017
2,2021,07,07,14,N,Y,0,individual8,2,1100.9425789473687,692.195105263158,-152.29538221728234,1.9485558210585285,0.8955223880597017,0.8955223880597017
3,2021,07,07,14,N,Y,0,individual8,3,1027.8005789473682,599.3030000000001,-133.3442942051309,2.07217868045119,0.8955223880597017,0.8955223880597017
4,2021,07,07,14,N,Y,0,individual8,4,970.7373157894738,524.1644736842105,-95.21764713654449,1.8009125937469532,1.6168584992656856,1.6168584992656856
5,2021,07,07,14,N,Y,0,individual8,5,1006.9001052631578,428.1252105263158,-58.96053065813211,1.7386823789408525,2.36758385890495,2.36758385890495
6,2021,07,07,14,N,Y,0,individual8,6,1069.3402105263156,365.4214736842105,-53.90863433058023,1.3229114839434348,1.4634146341463417,1.4634146341463417
7,2021,07,07,14,N,Y,0,individual8,7,,,,,1.5299334811529934,1.5299334811529934
8,2021,07,07,14,N,Y,0,individual8,8,1127.9627368421052,281.4438947368421,-26.691940982089665,1.116204832671506,2.727272727272727,2.727272727272727
9,2021,07,07,14,N,Y,0,individual8,9,1175.2322105263156,237.86157894736843,-44.566051981426114,1.082035789187828,2.727272727272727,2.727272727272727
10,2021,07,07,14,N,Y,0,individual8,10,1232.9613684210526,211.6347894736842,-12.200277624308228,1.467478104015787,2.92822966507177,2.92822966507177
11,2021,07,07,14,N,Y,0,individual8,11,1315.1182105263158,198.06984210526318,-13.901096273182304,1.28667928535011,3.513157894736842,3.513157894736842
12,2021,07,07,14,N,Y,0,individual8,12,1397.547210526316,217.05821052631578,22.355998077178292,1.843484694555757,1.921745152354571,1.921745152354571
13,2021,07,07,14,N,Y,0,individual8,13,1495.2142105263156,240.94789473684213,10.919578636769272,1.50392910339454,1.5789473684210524,1.5789473684210524
