,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X,Y,Z,Yaw Heading,Pitch Heading,Speed,TB_Frequency,Fish_Length
7,2021,08,03,21,Y,N,0,individual7,7,0.08441945652953682,0.10457646777093545,0.09553414180463357,14.271658474673043,98.72353611635641,3.219685192901114,4.661281917665451,4.661281917665451
8,2021,08,03,21,Y,N,0,individual7,8,0.11677285152259725,0.10467062523105633,0.09599998854117653,5.268053988810586,97.88079088861306,3.2540725822548495,2.7192982456140355,2.7192982456140355
9,2021,08,03,21,Y,N,0,individual7,9,0.15155920900889538,0.10687743636220705,0.09115836492535973,6.462581660958998,97.30359207073974,2.249475464231098,3.333333333333334,3.333333333333334
10,2021,08,03,21,Y,N,0,individual7,10,0.17974992041897372,0.10794413149408846,0.0727513206922241,4.061458270360193,103.9794787474648,2.6890222883455768,4.315789473684211,4.315789473684211
11,2021,08,03,21,Y,N,0,individual7,11,0.20159555126610587,0.10765614096917724,0.07129254110284462,5.3817769137894125,97.44084091504331,2.2979995699126583,1.736842105263158,1.736842105263158
12,2021,08,03,21,Y,N,0,individual7,12,0.23067177775809541,0.10824371246083536,0.07556614080924515,,,3.846503819096222,0.9375,0.9375
13,2021,08,03,21,Y,N,0,individual7,13,0.26122486016977137,0.11058072554065117,0.061476637847546305,4.628687577310271,98.07796287291342,2.211320100360934,0.9375,0.9375
14,2021,08,03,21,Y,N,0,individual7,14,0.28625840677857467,0.10841147323489868,0.053084881604557765,-0.6483924106432635,94.87429017708816,2.4862768115001788,1.0855263157894737,1.0855263157894737
15,2021,08,03,21,Y,N,0,individual7,15,0.31001916627121423,0.1145729579000261,0.03822707884431539,14.081078204124728,115.44770133526478,3.7082767303059168,1.25,1.25
16,2021,08,03,21,Y,N,0,individual7,16,0.3140921749854061,0.14292207829350964,-0.014513797423406817,72.4444655323653,141.0306460757755,4.532123729663039,1.25,1.25
17,2021,08,03,21,Y,N,0,individual7,17,0.29118755560452925,0.1560857257138303,-0.03284613245122158,131.31850832523367,119.47502405291327,2.615834077970554,1.25,1.25
0,2021,08,03,21,Y,N,0,individual8,0,,,,,,,6.0,6.0
1,2021,08,03,21,Y,N,0,individual8,1,,,,,,,3.236842105263158,3.236842105263158
2,2021,08,03,21,Y,N,0,individual8,2,,,,,,,1.856103023516238,1.856103023516238
3,2021,08,03,21,Y,N,0,individual8,3,0.031071251759287464,0.13904415645272272,0.004274073756014946,4.825119495694982,99.04131468645323,4.654298016510322,1.2765957446808511,1.2765957446808511
4,2021,08,03,21,Y,N,0,individual8,4,,,,,,,1.9988801791713326,1.9988801791713326
5,2021,08,03,21,Y,N,0,individual8,5,0.0832195174807862,0.11781940670269607,0.09353108503883989,-3.258371578540272,62.438307523412824,,9.055727554179567,9.055727554179567
6,2021,08,03,21,Y,N,0,individual8,6,,,,,,,3.6886333480760727,3.6886333480760727
