,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X_Distance,Y_Distance,Distance,Angle,Heading_Diff,Speed_Diff,Sync
5,2021,10,06,39,Y,N,0,individual6xindividual8,5,1.3773467386354676,0.5303819217220246,1.4759366589794112,21.037191062215516,7.661567004283213,-1.2487855022406316,0.38029276641861515
6,2021,10,06,39,Y,N,0,individual6xindividual8,6,,,,,,,0.3862197948367134
7,2021,10,06,39,Y,N,0,individual6xindividual8,7,1.1700593531261523,0.5020541589657181,1.2732231808967212,23.226488987522117,11.594178890932335,0.0956466232261171,0.45511529351641045
8,2021,10,06,39,Y,N,0,individual6xindividual8,8,1.177775020452686,0.39539132806108546,1.2423720461714494,18.57520996370364,10.517960182571999,-0.31515551321162394,0.642732168944852
9,2021,10,06,39,Y,N,0,individual6xindividual8,9,1.0969105535860373,0.36779247341150806,1.1569287212558006,18.522411187840888,6.612071993200977,-0.21617210310537502,0.7822998651856451
0,2021,10,06,39,Y,N,0,individual7xindividual8,0,2.565133896918462,-1.8611175347695663,3.169175032614457,-35.96761578727777,174.27138917569158,-0.6051699791555539,0.25073913489408095
1,2021,10,06,39,Y,N,0,individual7xindividual8,1,2.6786763021543494,-1.5764360512680664,3.1081276285669084,-30.4762145138978,138.66013647470703,-0.8226948559626226,0.25073913489408095
2,2021,10,06,39,Y,N,0,individual7xindividual8,2,2.699635124079629,-1.3067182983365146,2.9992569937189297,-25.79242200128692,111.15517940702799,-1.3320832487370364,0.348617661256467
3,2021,10,06,39,Y,N,0,individual7xindividual8,3,,,,,,,0.45205304027781024
4,2021,10,06,39,Y,N,0,individual7xindividual8,4,,,,,,,0.46154889751061406
5,2021,10,06,39,Y,N,0,individual7xindividual8,5,1.942532721727914,-1.0166581655427696,2.1924933752575964,-27.644163615743878,15.329174107855565,-1.5898028914315676,0.4481031168018581
6,2021,10,06,39,Y,N,0,individual7xindividual8,6,1.756823016089447,-1.1544638669211889,2.1021926481386632,-33.329272830680274,4.096355448506552,-0.5976930951746405,0.4434049898591251
0,2021,07,07,16,N,Y,2,individual2xindividual1,0,-1.069214831202077,1.5851099574534997,1.9120130576125054,123.99101024671441,2.714758839320926,-0.12320799548475417,0.48673199667581857
1,2021,07,07,16,N,Y,2,individual2xindividual1,1,-1.3425244068721025,1.2306746659394598,1.8212446064250931,137.58417203863218,17.01917647416165,-0.6184573245090343,0.23609326723197813
2,2021,07,07,16,N,Y,2,individual2xindividual1,2,,,,,,,0.08988734172307106
3,2021,07,07,16,N,Y,2,individual2xindividual1,3,-1.5353190619034631,0.7066056722116172,1.6901172142327174,155.2797840752011,14.394830244793328,0.16262228964373318,0.2634765547233153
4,2021,07,07,16,N,Y,2,individual2xindividual1,4,,0.6343217889282794,,,,,0.3925715189892344
5,2021,07,07,16,N,Y,2,individual2xindividual1,5,-1.3114611398963731,0.33818243796018543,1.354362463597906,165.47408537256445,16.37107985508753,0.5906868051309564,0.46118325162993573
6,2021,07,07,16,N,Y,2,individual2xindividual1,6,,,,,,,0.6081285325115157
7,2021,07,07,16,N,Y,2,individual2xindividual1,7,-1.151065175893101,0.09471338969184619,1.1549552655149615,175.34324811931572,16.808044896620466,-0.39425390213531253,0.6224680722770572
8,2021,07,07,16,N,Y,2,individual2xindividual1,8,-0.985645759476411,0.06095691300790835,0.9875288899152697,176.4613259570555,10.590599328347073,-0.6221765589601234,0.6093756111464413
9,2021,07,07,16,N,Y,2,individual2xindividual1,9,,,,,,,0.4858547682436617
10,2021,07,07,16,N,Y,2,individual2xindividual1,10,-0.7655642214344148,-0.06351268066539402,0.7681942708363465,-175.28374978568283,10.736258624611182,0.5875765408602698,0.19589486728433406
0,2021,07,07,16,N,Y,2,individual1xindividual3,0,3.2952577038451047,0.636236978456504,3.356116926971701,10.897261165105105,70.5054378118028,1.2523390937147916,0.1664924666883134
1,2021,07,07,16,N,Y,2,individual1xindividual3,1,,,,,,,0.9999999999999998
2,2021,07,07,16,N,Y,2,individual1xindividual3,2,,,,,,,1.0
3,2021,07,07,16,N,Y,2,individual1xindividual3,3,,,,,,,1.0
4,2021,07,07,16,N,Y,2,individual1xindividual3,4,2.5456951186255794,2.094554949550041,3.2966231318849104,39.548522339282734,126.61129244940093,2.149307028443473,0.8335238389980333
5,2021,07,07,16,N,Y,2,individual1xindividual3,5,2.043268611944369,2.301793291518953,3.077856230794207,48.43643015833288,129.78410682937428,1.3011907724948601,0.5481361344232333
6,2021,07,07,16,N,Y,2,individual1xindividual3,6,,,,,,,0.5481361344232333
7,2021,07,07,16,N,Y,2,individual1xindividual3,7,,,,,,,0.6783824891122169
8,2021,07,07,16,N,Y,2,individual1xindividual3,8,,,,,,,0.831776941068162
9,2021,07,07,16,N,Y,2,individual1xindividual3,9,-0.2687283883283338,1.5343245159530952,1.5576798987430773,100.29197640795066,,1.582654691476387,0.888714845719408
10,2021,07,07,16,N,Y,2,individual1xindividual3,10,-0.7630531769839106,1.1687196618489228,1.3957635182571222,123.16696811397186,102.3525961315712,0.8433892184321611,0.9888504035153723
11,2021,07,07,16,N,Y,2,individual1xindividual3,11,,,,,,,0.9850495558016614
0,2021,07,07,16,N,Y,2,individual4xindividual1,0,-1.269574311426234,-0.20139323697845657,1.285448625241031,-171.13951432128397,136.13562822084194,1.079504672807675,0.3012422089968679
1,2021,07,07,16,N,Y,2,individual4xindividual1,1,-1.7997826561221704,-0.4446787564766839,1.8539031273882205,-166.2871922450926,58.08531629837051,0.31826801759539763,0.3012422089968679
2,2021,07,07,16,N,Y,2,individual4xindividual1,2,,,,,,,0.36115146790935704
3,2021,07,07,16,N,Y,2,individual4xindividual1,3,-2.331526861194437,-0.4936154895009544,2.383206612097753,-168.00299708538503,12.721654799798134,0.9411245327611166,0.5288973928643266
4,2021,07,07,16,N,Y,2,individual4xindividual1,4,-2.2550119989091906,-0.3044267793836924,2.275468035202945,-172.32449881758026,20.216045025187423,-0.4614866132227163,0.5288973928643266
5,2021,07,07,16,N,Y,2,individual4xindividual1,5,-2.2408314698663756,-0.3207949277338424,2.2636773316891396,-171.85229936703172,1.5301961101258568,0.15410656667993333,0.4640076009517955
6,2021,07,07,16,N,Y,2,individual4xindividual1,6,,,,,,,0.4469918837240033
7,2021,07,07,16,N,Y,2,individual4xindividual1,7,-2.1783362421598036,0.05394191437142077,2.1790040188198248,64.84382804276471,27.359377067926015,-0.5876377259101087,0.5314870881080672
8,2021,07,07,16,N,Y,2,individual4xindividual1,8,-2.105352058903736,0.23383365148622853,2.118297776163111,173.68185387481373,18.798828015815918,0.05680020737145595,0.6280911772135374
9,2021,07,07,16,N,Y,2,individual4xindividual1,9,-2.0469271884374143,0.3592233433324244,2.0782089224039106,170.03374777548,10.026109448474246,-0.5250546580058404,0.7260363847636067
0,2021,07,07,16,N,Y,2,individual5xindividual1,0,,,,,,,0.5971653785626378
1,2021,07,07,16,N,Y,2,individual5xindividual1,1,-4.154902917916553,-1.5396062176165803,4.430982460203958,-159.75784118679084,,1.4344458684476054,0.6208382417824554
2,2021,07,07,16,N,Y,2,individual5xindividual1,2,,,,,,,0.6256457890259269
3,2021,07,07,16,N,Y,2,individual5xindividual1,3,-6.101732206163076,-2.451370057267521,6.575739583757517,-158.11345172516968,97.7017484802291,2.1468508552906025,0.7604037239407753
4,2021,07,07,16,N,Y,2,individual5xindividual1,4,-6.567733842377965,-2.7651188982819743,7.126079591609467,-157.17339379219447,53.12750580823936,0.41359424218243346,0.701423076241063
5,2021,07,07,16,N,Y,2,individual5xindividual1,5,-6.858259340059994,-2.738236705754022,7.384691018062894,-158.22404075367677,15.594347284292128,1.6786998787878087,0.734278576941168
6,2021,07,07,16,N,Y,2,individual5xindividual1,6,,,,,,,0.7509877983726178
7,2021,07,07,16,N,Y,2,individual5xindividual1,7,-7.134456503954186,-1.6388936460321786,7.3202760869941805,-167.0732169957631,55.72674265014542,-0.35107785322968577,0.7471032632664424
8,2021,07,07,16,N,Y,2,individual5xindividual1,8,-7.003367602945187,-1.1857592037087539,7.103040382199881,-170.40664279579397,59.349731129606205,-0.11893545248695914,0.6771816313552851
9,2021,07,07,16,N,Y,2,individual5xindividual1,9,-6.336934551404418,-0.5130531769839105,6.357669625829609,-175.4204538453504,106.22325074590489,-1.1176080473861847,0.6771816313552851
10,2021,07,07,16,N,Y,2,individual5xindividual1,10,-5.804069539132806,0.02437496591218984,5.8041207218710165,47.09576092477238,97.6764522092889,-1.0432172811663936,0.6771816313552851
0,2021,07,07,16,N,Y,2,individual1xindividual6,0,3.1949053722388876,-0.1316182165257703,3.1976153133987726,-2.4167040439949723,170.99211745908983,-0.5019437040963884,0.9669036358730938
1,2021,07,07,16,N,Y,2,individual1xindividual6,1,,,,,,,
2,2021,07,07,16,N,Y,2,individual1xindividual6,2,,,,,,,
3,2021,07,07,16,N,Y,2,individual1xindividual6,3,,,,,,,0.7469842039629343
4,2021,07,07,16,N,Y,2,individual1xindividual6,4,2.62810444505045,2.840826561221707,3.870042444862418,47.30129266168312,144.57482632393965,1.8663204797226,0.13776247688859303
5,2021,07,07,16,N,Y,2,individual1xindividual6,5,1.9207049359149169,2.903471502590673,3.481271925202636,56.60293376626037,124.60471075866049,1.1225268958777033,0.13776247688859303
6,2021,07,07,16,N,Y,2,individual1xindividual6,6,,,,,,,0.13776247688859303
7,2021,07,07,16,N,Y,2,individual1xindividual6,7,,,,,,,0.3153559327476811
8,2021,07,07,16,N,Y,2,individual1xindividual6,8,0.5839059176438504,0.9359244614125989,1.1031322305734568,56.95157606867378,63.69667116168215,-0.6774427985617116,0.7643399879925789
9,2021,07,07,16,N,Y,2,individual1xindividual6,9,,,,,,,0.9847028892558012
10,2021,07,07,16,N,Y,2,individual1xindividual6,10,,,,,,,0.849130077007459
11,2021,07,07,16,N,Y,2,individual1xindividual6,11,,,,,,,0.9945705936109948
0,2021,07,07,16,N,Y,2,individual7xindividual1,0,-4.742793564221435,2.4120239978183795,5.320897533205466,152.98755533605342,88.06905024399597,0.7964690695536057,0.2769683636466751
1,2021,07,07,16,N,Y,2,individual7xindividual1,1,-5.3492478865557676,1.7035713116989364,5.6139654582002,162.28757526909467,90.15474786759447,0.6788915553944604,0.39593281004006026
2,2021,07,07,16,N,Y,2,individual7xindividual1,2,,,,,,,0.5462950435603835
3,2021,07,07,16,N,Y,2,individual7xindividual1,3,-6.546920098172894,0.8996119443686936,6.60843887936561,172.144392276185,,1.6893320291695761,0.5723792766456469
4,2021,07,07,16,N,Y,2,individual7xindividual1,4,-6.895433596945732,0.6743539678211071,6.928330084789843,174.41312872680862,39.75558133293292,0.03680323399041987,0.277887247386031
5,2021,07,07,16,N,Y,2,individual7xindividual1,5,-7.028479138260158,0.4187117534769566,7.040940173688312,176.58739099511627,37.23914938025886,0.39495505955480137,0.46822088851761323
0,2021,07,07,16,N,Y,2,individual1xindividual8,0,0.9158824652304339,-1.8721829833651487,2.08420483957758,-63.85581485299181,55.66533050046476,1.3496063475936009,0.9238829046420527
1,2021,07,07,16,N,Y,2,individual1xindividual8,1,0.7642118898281973,-1.2273678756476685,1.445839449844503,-57.81110117670962,89.53919562588976,1.678406910367417,
2,2021,07,07,16,N,Y,2,individual1xindividual8,2,,,,,,,0.9746739170143838
3,2021,07,07,16,N,Y,2,individual1xindividual8,3,,,,,,,0.839601474424431
4,2021,07,07,16,N,Y,2,individual1xindividual8,4,0.35122007090264534,0.8241848922825197,0.8958997013458637,65.28427772696216,124.58042789745969,-0.3324235499012106,0.5922257749317905
5,2021,07,07,16,N,Y,2,individual1xindividual8,5,0.48235533133351494,1.7168271066266703,1.7833008662909267,74.22236983104847,92.3169718410298,-1.2099886526038868,0.2542427934334554
6,2021,07,07,16,N,Y,2,individual1xindividual8,6,,,,,,,0.2542427934334554
7,2021,07,07,16,N,Y,2,individual1xindividual8,7,,,,,,,0.49755960783320413
8,2021,07,07,16,N,Y,2,individual1xindividual8,8,,,,,,,0.8072467449662121
9,2021,07,07,16,N,Y,2,individual1xindividual8,9,0.6387496591218981,2.410979274611399,2.4941576112254915,75.17573139150336,11.073892968448389,0.39893596695362726,0.7938498860298027
10,2021,07,07,16,N,Y,2,individual1xindividual8,10,0.5603359694573221,2.3285814016907556,2.395050676492621,76.47412024941718,5.506170459382961,-0.2045941572867856,0.3788396168126435
11,2021,07,07,16,N,Y,2,individual1xindividual8,11,,,,,,,0.7040033164335234
0,2021,07,07,16,N,Y,2,individual3xindividual2,0,-2.2260428726430277,-2.221346935910004,3.1447812452572257,-135.06650136127993,72.38177966720325,-1.1291310982300375,0.3050684545263025
1,2021,07,07,16,N,Y,2,individual3xindividual2,1,,,,,,,0.29992950618049824
2,2021,07,07,16,N,Y,2,individual3xindividual2,2,,,,,,,0.4136783659913549
3,2021,07,07,16,N,Y,2,individual3xindividual2,3,,,,,,,0.7321751734617535
4,2021,07,07,16,N,Y,2,individual3xindividual2,4,,-2.7288767384783204,,,,,0.7647111137559051
5,2021,07,07,16,N,Y,2,individual3xindividual2,5,-0.7318074720479956,-2.639975729479138,2.739528066726856,-105.42189671512857,142.78476092309666,-1.8918775776258168,0.8687160832822682
6,2021,07,07,16,N,Y,2,individual3xindividual2,6,,-2.4728208344695934,,,,,0.8314097357574572
7,2021,07,07,16,N,Y,2,individual3xindividual2,7,,,,,,,0.8174543119766999
8,2021,07,07,16,N,Y,2,individual3xindividual2,8,,,,,,,0.8174543119766999
9,2021,07,07,16,N,Y,2,individual3xindividual2,9,,,,,,,0.7988052096161077
0,2021,07,07,16,N,Y,2,individual4xindividual2,0,-0.200359480224157,-1.7865031944319565,1.7977034196527744,-96.38449758878629,134.1978536174521,1.2027126682924294,0.43406804763369833
1,2021,07,07,16,N,Y,2,individual4xindividual2,1,-0.45725824925006814,-1.6753534224161437,1.736633005706365,-105.25564835165358,41.06557751804593,0.9367253421044319,0.43406804763369833
2,2021,07,07,16,N,Y,2,individual4xindividual2,2,-0.7316059449140987,-1.5595694027815654,1.7226444731070019,-115.16389190872154,27.075211875623847,0.9086625558596897,0.3868299493678351
3,2021,07,07,16,N,Y,2,individual4xindividual2,3,-0.7962077992909734,-1.2002211617125715,1.4403047235479198,-123.68484832822794,4.836198316566618,0.7785022431173833,0.2545632742234182
4,2021,07,07,16,N,Y,2,individual4xindividual2,4,,-0.9387485683119717,,,,,0.2545632742234182
5,2021,07,07,16,N,Y,2,individual4xindividual2,5,-0.9293703299700026,-0.6589773656940278,1.1392894183330202,-144.7991491849608,16.417928740263118,-0.4365802384510231,0.1815777411305887
6,2021,07,07,16,N,Y,2,individual4xindividual2,6,,-0.46700054540496316,,,,,0.21346585218958616
7,2021,07,07,16,N,Y,2,individual4xindividual2,7,-1.0272710662667028,-0.04077147532042541,1.028079839695601,-45.12318738265679,44.16782705237541,-0.1933838237747963,0.45137764872563185
8,2021,07,07,16,N,Y,2,individual4xindividual2,8,-1.1197062994273248,0.17287673847832022,1.1329733287611565,171.34211530505323,29.38234005237741,0.6789767663315792,0.45137764872563185
9,2021,07,07,16,N,Y,2,individual4xindividual2,9,,,,,,,0.5527059207182656
0,2021,07,07,16,N,Y,2,individual5xindividual2,0,,,,,,,0.9210063676981043
1,2021,07,07,16,N,Y,2,individual5xindividual2,1,-2.8123785110444506,-2.7702808835560404,3.947648548589481,-135.36937685897064,,2.0529031929566397,0.48120391844084015
2,2021,07,07,16,N,Y,2,individual5xindividual2,2,-3.691867739296428,-2.9765494955004086,4.742334267385783,-141.03385386657084,80.16302825855318,2.8935749812887464,0.4587874943532014
3,2021,07,07,16,N,Y,2,individual5xindividual2,3,-4.566413144259612,-3.157975729479138,5.55202122762929,-145.30921393386487,83.30585159298394,1.9842285656468688,0.47063994548992827
4,2021,07,07,16,N,Y,2,individual5xindividual2,4,,-3.3994406872102543,,,,,0.5907429415201048
5,2021,07,07,16,N,Y,2,individual5xindividual2,5,-5.546798200163621,-3.0764191437142077,6.342816804949488,-150.9890799864612,14.878226535879774,1.0880130736568523,0.7861699465809046
6,2021,07,07,16,N,Y,2,individual5xindividual2,6,,-2.4704071448050176,,,,,0.999298162101799
7,2021,07,07,16,N,Y,2,individual5xindividual2,7,-5.983391328061086,-1.7336070357240247,6.229475510749556,-163.85102854227895,72.53580042311826,0.04317604890562668,0.9990979793020713
8,2021,07,07,16,N,Y,2,individual5xindividual2,8,-6.017721843468776,-1.246716116716662,6.145508706449151,-168.3090359792399,69.82498812918591,0.503241106473164,0.9990744283844563
9,2021,07,07,16,N,Y,2,individual5xindividual2,9,,,,,,,0.9990744283844563
10,2021,07,07,16,N,Y,2,individual5xindividual2,10,-5.03850531769839,0.08788764657758387,5.039271780217446,65.25277940623985,108.40112857153302,-1.6307938220266631,0.9990744283844563
0,2021,07,07,16,N,Y,2,individual2xindividual6,0,2.1256905410368105,1.4534917409277297,2.5751113601548363,34.14788526185375,171.64205146516863,-0.6251516995811425,0.9600899496392521
1,2021,07,07,16,N,Y,2,individual2xindividual6,1,,,,,,,0.377920744196298
2,2021,07,07,16,N,Y,2,individual2xindividual6,2,,,,,,,0.038322041021241246
3,2021,07,07,16,N,Y,2,individual2xindividual6,3,,,,,,,0.038322041021241246
4,2021,07,07,16,N,Y,2,individual2xindividual6,4,,3.4751483501499867,,,,,0.038322041021241246
5,2021,07,07,16,N,Y,2,individual2xindividual6,5,0.6092437960185437,3.241653940550859,3.2984084454894296,79.49235666200586,137.58364426983408,1.7132137010086594,0.31746466913149624
6,2021,07,07,16,N,Y,2,individual2xindividual6,6,,,,,,,0.7959948887490761
7,2021,07,07,16,N,Y,2,individual2xindividual6,7,,,,,,,0.7959948887490761
8,2021,07,07,16,N,Y,2,individual2xindividual6,8,-0.40173984183256073,0.996881374420507,1.0747871301714447,111.89119052265687,74.27668924716414,-1.2996193575218349,0.7391476538209022
9,2021,07,07,16,N,Y,2,individual2xindividual6,9,,,,,,,0.4359624008706414
10,2021,07,07,16,N,Y,2,individual2xindividual6,10,,,,,,,0.6734519162935293
0,2021,07,07,16,N,Y,2,individual7xindividual2,0,-3.6735787330193577,0.8269140403648801,3.7654969841768136,167.2769218263781,86.13128846807548,0.9196770650383598,0.5954683051151209
1,2021,07,07,16,N,Y,2,individual7xindividual2,1,-4.006723479683664,0.47289664575947643,4.034533960721974,173.2369079390679,73.13696203638514,1.2973488799034947,0.40136548471009226
2,2021,07,07,16,N,Y,2,individual7xindividual2,2,,,,,,,0.22491857398393572
3,2021,07,07,16,N,Y,2,individual7xindividual2,3,-5.011601036269431,0.1930062721570766,5.015316178251258,177.75687785771706,,1.526709739525843,0.34926745142902044
4,2021,07,07,16,N,Y,2,individual7xindividual2,4,,0.0400321788928279,,,,,0.7760544053832487
5,2021,07,07,16,N,Y,2,individual7xindividual2,5,-5.717017998363786,0.08052931551677124,5.71758513397685,179.19255312257405,24.261572570935243,-0.19573174557615503,0.9913675645200902
0,2021,07,07,16,N,Y,2,individual2xindividual8,0,-0.15333236597164313,-0.28707302591164874,0.3254561977602087,-118.55598768218142,57.55050616918558,1.2263983521088466,0.35715064412439573
1,2021,07,07,16,N,Y,2,individual2xindividual8,1,-0.5783125170439052,0.0033067902917916473,0.5783219710781279,47.907676233871264,106.5588678894603,1.059949585858383,0.7579938462607487
2,2021,07,07,16,N,Y,2,individual2xindividual8,2,,,,,,,0.9918190475069547
3,2021,07,07,16,N,Y,2,individual2xindividual8,3,,,,,,,0.7081177889255731
4,2021,07,07,16,N,Y,2,individual2xindividual8,4,,1.458506681210799,,,,,0.5878573073267166
5,2021,07,07,16,N,Y,2,individual2xindividual8,5,-0.8291058085628581,2.0550095445868557,2.21596043965946,112.12249474350969,79.24270394977341,-0.6193018474729304,0.5784430392313437
6,2021,07,07,16,N,Y,2,individual2xindividual8,6,,2.4608890100899914,,,,,0.31437260127183686
7,2021,07,07,16,N,Y,2,individual2xindividual8,7,,,,,,,0.22426313427471373
8,2021,07,07,16,N,Y,2,individual2xindividual8,8,,,,,,,0.20613114895255077
9,2021,07,07,16,N,Y,2,individual2xindividual8,9,,,,,,,0.21389918161349505
10,2021,07,07,16,N,Y,2,individual2xindividual8,10,-0.20522825197709285,2.2650687210253615,2.274347147287995,95.17521910199177,7.9711111844941485,0.3829823835734841,0.2716330869989323
0,2021,07,07,16,N,Y,2,individual3xindividual4,0,-2.025683392418871,-0.43484374147804744,2.0718306605087813,-167.60573107740228,141.53779902013628,-2.3318437665224665,0.503902063809701
1,2021,07,07,16,N,Y,2,individual3xindividual4,1,,,,,,,0.5282529081339962
2,2021,07,07,16,N,Y,2,individual3xindividual4,2,,,,,,,0.5326061159129649
3,2021,07,07,16,N,Y,2,individual3xindividual4,3,,,,,,,0.5447950976940777
4,2021,07,07,16,N,Y,2,individual3xindividual4,4,-0.2906831197163895,-1.7901281701663485,1.8135753476795973,-99.34002058442361,108.39170698292918,-1.6878204152207577,0.4443768514807652
5,2021,07,07,16,N,Y,2,individual3xindividual4,5,0.197562857922007,-1.9809983637851103,1.9908253565166372,-84.43178435867546,129.13415717385638,-1.4552973391747936,0.2285112129648579
6,2021,07,07,16,N,Y,2,individual3xindividual4,6,0.6954387782928824,-2.0058202890646304,2.1229578720212077,-70.91681230066555,157.5885989749658,-1.7179301895080012,0.5040017011660249
7,2021,07,07,16,N,Y,2,individual3xindividual4,7,,,,,,,0.5040017011660249
8,2021,07,07,16,N,Y,2,individual3xindividual4,8,,,,,,,0.5040017011660249
9,2021,07,07,16,N,Y,2,individual3xindividual4,9,2.315655576765748,-1.8935478592855197,2.9912847149027932,-39.322573053258225,,-1.0576000334705467,0.47361248044489296
0,2021,07,07,16,N,Y,2,individual3xindividual5,0,,,,,,,0.6843349505130792
1,2021,07,07,16,N,Y,2,individual3xindividual5,1,,,,,,,0.7732405723756428
2,2021,07,07,16,N,Y,2,individual3xindividual5,2,,,,,,,0.7803011913524585
3,2021,07,07,16,N,Y,2,individual3xindividual5,3,,,,,,,0.8000709244875426
4,2021,07,07,16,N,Y,2,individual3xindividual5,4,4.022038723752385,0.6705639487319337,4.077554598617004,9.482136837532755,175.76167252730286,-2.562901270625907,0.8301384729655501
5,2021,07,07,16,N,Y,2,individual3xindividual5,5,4.814990728115625,0.43644341423506955,4.834730454293041,5.2719525853382985,145.36306266865992,-2.979890651282669,0.9156074704339635
6,2021,07,07,16,N,Y,2,individual3xindividual5,6,5.61506163076084,-0.0024136896645760124,5.615062149534979,0.019815820049616198,136.24677528952338,-2.2741717660266434,0.8435202185253745
7,2021,07,07,16,N,Y,2,individual3xindividual5,7,,,,,,,0.7886728930701467
8,2021,07,07,16,N,Y,2,individual3xindividual5,8,,,,,,,0.7886728930701467
9,2021,07,07,16,N,Y,2,individual3xindividual5,9,6.605662939732752,-1.0212713389691848,6.684143776218361,-8.787593057319226,,-0.4650466440902024,0.8151443871396391
0,2021,07,07,16,N,Y,2,individual3xindividual6,0,-0.10035233160621758,-0.7678551949822744,0.774385040480555,-97.33023850582329,106.28512973999801,-1.7542827978111803,0.5893765028359481
1,2021,07,07,16,N,Y,2,individual3xindividual6,1,,,,,,,0.6717554041939303
2,2021,07,07,16,N,Y,2,individual3xindividual6,2,,,,,,,0.6285947223396393
3,2021,07,07,16,N,Y,2,individual3xindividual6,3,,,,,,,0.5077448131476248
4,2021,07,07,16,N,Y,2,individual3xindividual6,4,0.08240932642487027,0.7462716116716663,0.7508079750967136,83.62528859054439,17.9473871939328,-0.28298654872087364,0.5070491153887727
5,2021,07,07,16,N,Y,2,individual3xindividual6,5,-0.12256367602945188,0.6016782110717208,0.6140346279814508,101.98022014868731,5.179206177286082,-0.1786638766171572,0.5123183529517904
6,2021,07,07,16,N,Y,2,individual3xindividual6,6,,,,,,,0.5354477438472377
7,2021,07,07,16,N,Y,2,individual3xindividual6,7,,,,,,,0.5562998943883462
8,2021,07,07,16,N,Y,2,individual3xindividual6,8,,,,,,,0.5562998943883462
9,2021,07,07,16,N,Y,2,individual3xindividual6,9,,,,,,,0.5283677391736935
0,2021,07,07,16,N,Y,2,individual7xindividual3,0,-1.4475358603763293,3.0482609762748836,3.3745007107060663,115.31782089581563,158.95858550465763,2.0488081632683968,0.645214642953944
1,2021,07,07,16,N,Y,2,individual7xindividual3,1,,,,,,,0.4792495519684775
2,2021,07,07,16,N,Y,2,individual7xindividual3,2,,,,,,,0.4257311650275828
3,2021,07,07,16,N,Y,2,individual7xindividual3,3,,,,,,,0.22022514830267403
4,2021,07,07,16,N,Y,2,individual7xindividual3,4,-4.349738478320152,2.7689089173711476,5.156266228820654,147.4747774372197,166.558835915042,2.186110262433894,0.14065611140254974
5,2021,07,07,16,N,Y,2,individual7xindividual3,5,-4.9852105263157895,2.7205050449959094,5.679214002970653,151.35501677694697,167.02329026371163,1.6961458320496616,0.3572793538477075
0,2021,07,07,16,N,Y,2,individual8xindividual3,0,2.379375238614672,2.508419961821653,3.4573974650013803,46.51558474476075,14.865385870267078,-0.09726725387880934,0.4721637385678928
1,2021,07,07,16,N,Y,2,individual8xindividual3,1,,,,,,,0.42921625392621815
2,2021,07,07,16,N,Y,2,individual8xindividual3,2,,,,,,,0.42921625392621815
3,2021,07,07,16,N,Y,2,individual8xindividual3,3,,,,,,,0.42921625392621815
4,2021,07,07,16,N,Y,2,individual8xindividual3,4,2.194475047722934,1.270370057267521,2.535657866803102,29.91658864629577,106.73776451875936,2.4817305783446844,0.4570160884689692
5,2021,07,07,16,N,Y,2,individual8xindividual3,5,1.5609132806108537,0.5849661848922825,1.6669240255796813,19.92274771777895,137.89883899664977,2.511179425098747,0.47723414995460633
6,2021,07,07,16,N,Y,2,individual8xindividual3,6,0.9482691573493317,0.011931824379601863,0.9483442219010128,-0.509291603978677,149.1154459958243,,0.7618593534437962
7,2021,07,07,16,N,Y,2,individual8xindividual3,7,,,,,,,0.968859501435934
8,2021,07,07,16,N,Y,2,individual8xindividual3,8,,,,,,,0.968859501435934
9,2021,07,07,16,N,Y,2,individual8xindividual3,9,-0.9074780474502319,-0.8766547586583037,1.261760663708587,-136.02717787274014,,1.1837187245227598,0.5570512588612222
0,2021,07,07,16,N,Y,2,individual5xindividual4,0,,,,,,,1.0
1,2021,07,07,16,N,Y,2,individual5xindividual4,1,-2.3551202617943825,-1.0949274611398965,2.597201877535264,-155.12414005889977,,1.1161778508522076,0.6229567133038211
2,2021,07,07,16,N,Y,2,individual5xindividual4,2,-2.9602617943823293,-1.4169800927188436,3.2819174996396834,-154.39839422437234,53.15536022591363,1.9849124254290569,0.6486122807141377
3,2021,07,07,16,N,Y,2,individual5xindividual4,3,-3.7702053449686392,-1.9577545677665662,4.24820565543159,-152.61403419899554,84.97898278420696,1.2057263225294854,0.5761278047269714
4,2021,07,07,16,N,Y,2,individual5xindividual4,4,-4.3127218434687755,-2.460692118898282,4.965337390665495,-150.3008223984267,71.50527236354588,0.8750808554051498,0.14870754826841115
5,2021,07,07,16,N,Y,2,individual5xindividual4,5,-4.617427870193619,-2.41744177802018,5.2119732238911345,-152.34895033595262,16.231669045042203,1.5245933121078754,0.1868316152026826
6,2021,07,07,16,N,Y,2,individual5xindividual4,6,-4.919622852467957,-2.0034065994000545,5.311904273708691,-157.85040528649722,21.479615577716775,0.5562415765186416,0.3302390602284394
