Frame,Fish1_X,Fish1_Y,Fish2_X,Fish2_Y,Fish3_X,Fish3_Y,Fish4_X,Fish4_Y,Fish5_X,Fish5_Y,Fish6_X,Fish6_Y,Fish7_X,Fish7_Y,Fish8_X,Fish8_Y
141,1656.811681,502.2676065,1580.416433,224.2225181,1374.929049,346.8193454,1765.173692,285.1962112,1332.540438,599.6867838,1281.946696,724.2418605,1115.865648,450.8242331,1452.779456,217.7397732
142,1662.33503,497.4763025,1581.612537,221.2738488,1376.472166,348.0858602,1766.982516,283.4626016,1339.493643,599.0594471,1288.120768,720.0635572,1119.598309,446.5532898,1452.190411,212.7977618
143,1670.016508,494.5762727,1583.367148,221.1036164,1381.915978,349.6766581,1768.832182,280.1433613,1346.118239,598.2844953,1294.302753,715.5863954,1123.523457,444.7715143,1451.632306,207.148102
144,1670.016508,490.2850078,1586.116081,221.1036164,1387.10254,349.6766581,1771.011725,276.002357,1352.14456,597.3144392,1300.507538,710.9793862,1127.581649,444.3220403,1451.067073,206.615434
145,1670.290768,482.279219,1590.107054,221.1036164,1388.037358,349.7554076,1773.885347,272.1667044,1357.778562,595.9739508,1306.747286,706.7152062,1131.713448,442.4276288,1450.456643,203.9873707
146,1672.883728,476.0581176,1594.835399,221.1036164,1389.776411,351.1853789,1773.885347,271.6871918,1363.345105,594.0557423,1313.023278,703.1181261,1135.859411,438.5281779,1449.762949,200.1756484
147,1672.883728,474.8121653,1599.608348,221.1036164,1390.070357,351.5535281,1773.885347,270.4551392,1369.169047,591.3525259,1319.33407,700.4753152,1139.970771,435.8233109,1448.947923,194.7494985
148,1676.557646,468.8893497,1603.854115,219.2940538,1397.057206,352.7078981,1773.780586,266.3371007,1375.471479,588.1508919,1325.678219,699.2379693,1144.041449,434.3225671,1447.973496,193.4694867
149,1678.434601,461.2333866,1607.484831,216.4230819,1403.673447,352.7078981,1766.000635,257.2167272,1382.058411,587.6922838,1332.021245,699.0739428,1148.07604,433.3503332,1446.741751,190.917884
150,1680.043037,456.9725327,1610.533608,213.1221899,1405.842886,352.7078981,1757.060062,251.1637595,1388.63208,586.7129443,1338.196508,698.9629004,1152.079136,432.2309958,1444.915378,188.3301373
151,1683.538995,453.1131065,1613.033558,209.9876837,1406.117802,352.7098281,1749.047399,249.9148646,1394.894727,585.950251,1344.004331,698.756653,1156.05367,430.5179375,1443.997574,183.4360749
152,1689.90546,446.6525264,1615.017792,207.6158693,1407.780622,352.7098281,1742.723125,242.1698866,1400.643684,583.7422409,1349.254092,696.376455,1159.995928,428.680524,1443.291949,179.4792934
153,1694.805592,442.6745503,1616.519423,207.6158693,1410.69983,357.0147794,1738.36627,236.7848209,1406.056668,582.0504143,1353.791395,690.954879,1163.900536,428.680524,1443.133381,175.7843859
154,1696.189346,442.575697,1617.651616,207.6158693,1413.890422,364.5993355,1735.658112,233.1353903,1411.406488,580.8843071,1357.53289,684.3159758,1167.762117,428.680524,1443.133381,172.9549678
155,1701.321464,433.9954842,1618.847752,207.1750046,1416.541263,364.9326246,1734.130495,227.6622632,1416.965954,580.5844636,1360.643182,681.9043685,1171.575298,428.9230923,1441.258926,170.6727009
156,1704.019214,428.3077276,1620.621267,207.1750046,1418.536695,374.5844404,1733.31526,221.9134246,1423.007876,580.5844636,1363.348867,671.8163824,1175.334703,428.9230923,1438.75265,168.3887588
157,1706.232165,421.5806366,1623.285198,204.877732,1420.2269,381.1088388,1732.793112,217.8722406,1429.62857,580.5844636,1365.876538,670.3292419,1179.034957,428.9230923,1436.627265,165.5543153
158,1709.879318,415.3974722,1626.351001,200.6704822,1423.129966,381.2249219,1732.340213,214.1562847,1436.218374,581.2582123,1368.452792,661.0687387,1182.670686,427.3703722,1435.514157,162.0256122
159,1715.507496,412.6158553,1629.129734,196.5730848,1429.055959,381.852347,1731.781585,209.2478335,1442.186969,581.7528571,1371.425584,654.8193541,1186.248168,424.4424557,1435.153673,159.2791659
160,1721.749939,408.8057514,1631.095829,193.7333348,1437.013301,382.0193818,1730.942254,204.1430834,1447.727384,581.7528571,1375.628308,653.1236947,1189.820301,421.2052403,1435.063402,158.40132
161,1726.761496,401.3434344,1632.3772,191.819686,1440.569235,381.852347,1729.647243,199.3016336,1453.140627,581.7528571,1382.015722,652.2996903,1193.451636,418.006188,1434.760932,157.6270155
162,1729.570729,398.1648915,1633.265138,190.1307568,1448.628778,381.852347,1727.832317,194.8407048,1458.376265,579.8454407,1389.313502,649.501264,1197.142552,415.192761,1433.763852,155.7142006
163,1732.701067,395.0216379,1634.05093,188.1182822,1456.17379,380.8419618,1725.876205,190.7507525,1463.296003,575.6240553,1392.226016,645.2263148,1200.636739,415.192761,1431.811391,152.1238211
164,1738.236939,386.7695779,1635.025864,185.8464632,1458.568095,380.8419618,1724.268376,186.9905409,1467.761549,568.7125105,1398.714879,640.5537657,1203.709495,414.9543151,1429.529351,147.8105661
165,1743.011922,381.4520847,1636.48123,183.5326175,1464.924158,380.8419618,1723.268935,183.2656879,1471.634609,560.585265,1405.261996,638.9840745,1206.519251,413.1124213,1427.765173,144.1025608
166,1744.995814,380.4948685,1638.584835,181.3306565,1467.501386,384.6135113,1722.220536,178.2692265,1474.89306,552.8710316,1406.877569,636.8733651,1209.32022,412.7589701,1427.0758,141.992285
167,1749.460814,379.0141633,1641.010569,179.1408676,1476.031416,388.3006152,1720.471652,172.5242846,1477.979462,545.964892,1409.059692,635.542662,1212.366617,412.6828872,1426.856169,141.1296375
168,1754.154645,372.3646657,1643.308839,176.8001323,1484.299134,391.8501934,1718.311502,171.8213431,1481.452546,539.9535196,1416.715516,632.9232312,1215.862253,411.0091621,1426.371947,140.8132885
169,1755.921678,364.8907419,1645.1244,174.3565834,1485.659504,395.1582065,1716.264487,169.3660798,1485.871044,534.9235879,1419.048685,627.6664585,1219.80933,410.1171344,1425.533715,140.2795748
170,1757.966274,363.1007885,1646.479382,172.7033604,1491.32074,395.1582065,1715.556115,169.2634219,1491.634917,530.9113787,1420.121044,623.5939776,1224.159649,409.599523,1424.413282,138.7492499
171,1763.55027,362.0941261,1647.49026,172.3907553,1498.857332,395.1582065,1715.556115,162.7772,1498.509051,527.7516057,1421.900541,619.4155531,1228.759917,409.0490466,1423.082458,135.8382629
172,1769.805419,352.1643873,1648.263639,172.1292265,1500.293073,397.952968,1714.855013,159.0466833,1506.099563,525.228591,1423.31736,618.6946306,1233.036469,408.0584238,1421.613051,132.7433452
173,1773.27082,348.4874609,1648.866646,171.5813795,1511.444446,397.952968,1714.60748,157.6470458,1514.012571,523.1266563,1423.868392,616.8806575,1236.493054,406.4730589,1420.076871,130.4899469
174,1773.342506,347.5057878,1649.356537,170.7863811,1517.34505,397.952968,1713.981812,156.3466726,1521.854191,521.2301238,1424.481656,613.1655148,1239.363439,405.1490981,1418.545727,127.8376119
175,1773.342506,340.0446668,1649.790572,169.7833984,1519.719264,400.108007,1712.639,153.4881176,1529.304711,519.3494192,1428.60244,608.2510025,1242.063897,404.8086904,1417.091429,124.5542314
176,1773.342506,333.5095087,1650.226005,168.6115982,1525.138273,402.7361154,1712.13135,149.7106086,1536.341106,517.3993842,1435.150351,604.6472073,1245.010701,404.6272527,1415.785786,124.4370977
177,1771.955658,329.6034606,1650.720095,167.3101475,1530.985154,405.8854886,1712.041353,146.227542,1543.01452,515.3209643,1441.913575,604.6099168,1248.498935,403.662484,1414.700608,123.9922901
178,1769.400461,320.7406055,1651.330099,165.952553,1534.438752,409.2333788,1712.01469,143.9030359,1549.376097,513.0551052,1447.143085,604.6099168,1252.338921,402.0479426,1413.887173,123.1984625
179,1766.643482,319.2759823,1652.113273,164.7496805,1539.266953,409.6343361,1711.949776,142.2040954,1555.474057,510.5063072,1450.940991,603.9801051,1256.219792,400.1861519,1413.314643,120.2090504
180,1766.643482,308.2291523,1653.126875,163.9467358,1544.201949,409.6343361,1711.808213,140.2484476,1561.344918,507.4332901,1453.872188,603.9801051,1259.830679,398.4796352,1412.931651,116.672194
181,1766.643482,301.0419203,1654.428163,163.6425176,1547.389391,411.8977216,1711.551601,137.389963,1567.022273,503.5583281,1456.501573,603.9801051,1262.860716,397.3309157,1412.686827,113.5197692
182,1766.707508,297.0961044,1656.074393,163.3501961,1551.757247,411.8977216,1711.141542,133.9270866,1572.539713,498.6036959,1459.394041,594.6748984,1265.210143,397.0833622,1412.528804,111.0663601
183,1768.04451,290.7458365,1658.098713,163.3501961,1559.348431,411.8977216,1710.539637,130.4238105,1577.932374,493.8897759,1462.747204,587.7820054,1267.623632,397.0803954,1412.406213,109.5015569
184,1769.161747,282.7461854,1660.437834,163.3501961,1564.017557,414.6695429,1709.707486,127.5617413,1583.241565,493.2171402,1465.289537,583.6620578,1270.792197,396.9879461,1412.267685,109.4418449
185,1770.12822,275.3796625,1663.004358,163.9299569,1564.279352,416.2317399,1708.606691,126.2130835,1588.510137,489.3395187,1466.03818,581.0161783,1274.347799,396.4719449,1412.061853,109.1322644
186,1771.012931,270.0435332,1665.710887,167.4734687,1568.044774,418.0393434,1707.198854,126.1402894,1593.780939,483.1144813,1466.634062,578.5454894,1277.774905,394.9204181,1411.737348,107.6037714
187,1771.884881,265.6859465,1668.470023,171.9898232,1574.601378,420.3376207,1705.445574,126.0518889,1599.092741,477.9980229,1468.850967,575.2387078,1281.02709,392.899762,1411.242801,104.3450279
188,1772.813071,260.9918993,1671.194368,175.8277728,1579.37819,423.0693979,1703.109296,124.7944887,1604.46797,476.2214202,1472.370316,571.2349268,1284.175205,391.0801326,1410.558468,101.2019918
189,1773.866502,255.9701053,1673.810429,176.5816581,1582.956755,426.1775012,1699.155829,122.8209264,1609.924974,475.8237576,1476.350439,566.9608335,1287.290099,391.0801326,1409.791094,98.54223095
190,1775.114177,250.9602075,1676.300333,176.5816581,1586.803725,426.1775012,1692.351828,122.8209264,1615.482098,473.7369431,1479.949662,562.8431154,1290.442623,391.0801326,1409.079049,96.44111109
191,1776.625097,246.3018488,1678.660114,176.5816581,1591.035445,427.6059704,1682.82657,122.8209264,1621.157687,469.5553088,1483.131005,559.3084597,1293.703626,393.0123948,1408.560701,94.97399779
192,1778.376325,242.2074828,1680.885805,174.671791,1595.430687,427.6059704,1674.733871,124.4049576,1626.95073,466.3525346,1487.897746,556.5050952,1297.143958,395.0824218,1408.374418,94.97399779
193,1779.977181,238.380807,1682.973439,172.6620375,1599.76822,425.858924,1668.12642,124.4049576,1632.782777,464.3314449,1492.343883,553.4674166,1300.834469,395.4411475,1408.228994,94.97399779
194,1780.945046,234.3983295,1684.919049,171.1872774,1603.826816,425.858924,1662.591235,124.4049576,1638.556021,463.0765658,1494.640737,549.3404652,1304.84601,396.3381432,1406.114912,95.1303535
195,1781.169827,230.1067208,1686.704288,171.1872774,1607.438573,429.2274072,1657.95541,123.8313455,1644.172655,462.1724235,1497.982874,544.8257016,1308.821611,402.182226,1400.48664,96.95292267
196,1782.031533,226.4333004,1688.253288,171.1872774,1610.648903,429.2274072,1654.046035,121.7747284,1649.486005,461.2464422,1504.81977,541.0136914,1310.203448,414.4594851,1393.372898,99.78632651
197,1784.511925,223.7904911,1689.4758,172.0456793,1613.556543,435.9961182,1650.699571,118.6548893,1654.153944,460.0976389,1510.845816,540.1957655,1310.693026,418.0145533,1387.113239,103.5367936
198,1786.463995,219.4504805,1690.281576,172.0456793,1616.260233,441.730401,1647.789945,115.3262716,1657.785477,458.5679285,1514.35496,539.8601938,1313.428444,428.016281,1381.716294,107.4340046
199,1786.509659,212.2382194,1690.281576,172.0456793,1618.858712,446.172013,1645.200453,112.8719929,1660.290955,456.5579614,1514.748616,538.9950003,1318.184202,428.5096442,1376.607965,110.5385029
200,1787.030045,208.1472967,1690.281576,171.2719695,1621.418307,449.8314391,1642.81439,111.7421551,1662.786115,454.2033289,1515.541271,535.7416029,1320.844507,429.0256917,1371.438089,112.2100596
201,1788.055549,206.7785147,1689.387113,168.9814696,1623.875708,453.4142509,1640.515054,109.8547991,1666.325927,451.7004101,1524.214762,532.4443673,1322.512163,432.1542766,1366.752242,113.0053562
202,1788.067575,205.5702538,1688.261253,168.9814696,1626.109377,457.6747915,1638.044729,105.308704,1670.516917,449.2537942,1529.111341,531.4712221,1325.472227,432.1542766,1363.138176,113.6264734
203,1788.067575,202.0418156,1688.061728,167.3248336,1626.109377,458.4853903,1634.581668,105.308704,1674.6035,447.0701229,1530.015138,530.001236,1332.009758,432.1542766,1360.456588,114.1601784
204,1788.067575,196.0662241,1688.061728,167.1401764,1626.13519,461.772274,1629.163113,105.308704,1677.830091,445.3560379,1532.908224,528.7165102,1340.60691,431.7075959,1358.386416,114.5394102
205,1787.331247,193.8935637,1688.061728,167.1401764,1626.465444,465.9372383,1621.33465,107.9643355,1679.748568,443.9205917,1536.415545,526.5634844,1342.999697,431.263865,1356.606594,114.5394102
206,1786.476408,193.3784075,1690.576018,166.17985,1631.247823,465.9372383,1612.675239,112.2971836,1681.140665,440.9824786,1538.70798,523.3567776,1351.595808,431.0228854,1354.79606,114.5394102
207,1785.654054,193.3784075,1694.404218,165.7193266,1634.977548,465.9372383,1604.873991,124.9023657,1683.095576,435.7858721,1543.497278,522.0035592,1356.035147,431.0228854,1352.701494,114.1156298
208,1785.015179,192.2797762,1694.404218,165.7193266,1637.905429,466.1110792,1598.027241,126.0920266,1686.40972,432.0571611,1547.332639,521.6992606,1361.83459,431.0228854,1350.34055,113.45817
209,1785.015179,189.319209,1694.537078,165.7193266,1640.211142,466.1110792,1591.83313,132.417981,1690.7084,430.1055675,1550.34814,520.5218455,1373.156283,431.0595851,1347.798625,112.7426079
210,1785.015179,189.1439826,1696.316706,166.0816256,1643.52855,472.6898646,1585.9898,138.5531474,1695.324142,429.0302539,1550.754929,518.7802872,1375.097373,431.2045653,1345.161119,112.1177207
211,1785.618934,183.0658977,1696.326759,166.970951,1649.326807,474.4540365,1580.195391,139.0353173,1699.589474,427.9303833,1555.339919,516.783559,1383.189435,431.3848579,1342.513429,111.7967595
212,1786.590843,178.9105481,1699.401237,168.3381907,1650.288147,475.2054372,1574.235875,139.5018877,1702.964163,426.0768691,1558.671411,514.8406342,1391.11155,431.5860693,1339.940953,111.7967595
213,1787.415925,178.311728,1702.513772,170.0466001,1652.033887,486.1410792,1568.248544,140.817317,1705.41695,423.4276276,1561.223788,513.1944659,1391.855798,431.7961228,1337.52909,111.7356555
214,1787.415925,176.9125915,1704.466186,170.0466001,1659.853989,487.0880038,1562.458518,143.0679743,1707.043817,420.1123256,1563.393418,511.823927,1400.581404,432.0122105,1335.363238,111.7356555
215,1787.415925,175.1746786,1704.466186,170.0466001,1663.58323,492.1409824,1557.09092,148.0008105,1707.928728,416.2606299,1565.557163,510.6418697,1407.606848,432.2338413,1333.528794,111.7356555
216,1787.294833,174.5151358,1704.466186,167.8495308,1665.525343,492.4739491,1552.306831,148.0008105,1707.940747,412.0022074,1568.091887,509.5611468,1407.975012,432.4605241,1332.060759,111.2010618
217,1786.486658,173.4364214,1702.308539,164.0885031,1668.361671,492.4739491,1548.011182,148.1740296,1708.203723,410.7898923,1571.231623,508.4762898,1415.908066,432.6917679,1330.792544,110.411114
218,1785.24221,169.7123215,1700.477233,161.196817,1672.662335,492.4739491,1544.044861,148.9497462,1708.203723,407.4667249,1574.639084,507.2085472,1422.202781,432.9270816,1329.507162,109.5614758
219,1781.918411,162.4752164,1700.477233,160.3783774,1674.741822,494.3214437,1540.248759,148.9497462,1707.928728,402.8868731,1577.834153,505.5608464,1425.369692,433.1659742,1327.987625,108.8478108
220,1774.0749,157.6774101,1700.477233,160.3739911,1675.782081,496.4243738,1536.463766,148.9929048,1704.835741,393.4945858,1580.446247,503.3361149,1430.000831,433.4079547,1326.016946,108.8478108
221,1771.66359,157.6774101,1700.749173,159.3086904,1679.288677,499.981536,1532.56488,149.4433914,1703.368687,389.1475316,1582.54292,500.3372802,1435.809735,433.652532,1323.477923,108.8478108
222,1764.43246,156.7631698,1700.749173,159.3086904,1680.033765,502.0606871,1528.56353,149.7652121,1701.843575,385.1717517,1584.315783,499.5111413,1441.319291,433.8972337,1320.652493,108.8668816
223,1759.777536,156.7631698,1701.129838,155.9828754,1681.657195,502.8350389,1524.505249,150.4943297,1700.356389,381.6332315,1586.014553,498.6464685,1446.101476,434.1316623,1317.922378,108.8668816
224,1757.973541,156.7631698,1701.47227,154.578355,1684.191823,503.1058123,1520.435575,152.166707,1699.003109,378.3432314,1587.903469,497.0250638,1449.990541,434.3434386,1315.669298,108.8668816
225,1754.031604,152.0658998,1702.351745,154.578355,1684.524612,506.3261114,1516.400043,155.3183066,1697.87972,375.0493306,1590.246773,496.8785338,1453.20159,434.5201839,1314.274975,108.8094974
226,1745.298026,147.1937814,1703.046209,156.5479291,1686.817999,507.3606681,1512.43112,160.5625351,1697.082204,371.499108,1593.138704,496.8785338,1457.473138,434.6495191,1313.819244,108.8094974
227,1743.58517,143.8116416,1703.241053,156.5479291,1693.030106,507.3606681,1508.509003,168.8225752,1697.082204,367.4401428,1595.993497,495.4737371,1463.887699,434.6495191,1313.174386,108.8094974
228,1741.543116,142.8262835,1705.441989,158.9327979,1693.176483,509.3798937,1504.600822,174.9880959,1697.082204,362.6200141,1598.055388,494.3482782,1469.380356,434.6495191,1310.910795,110.504787
229,1740.212516,142.662968,1705.628112,158.9327979,1693.593411,509.3798937,1500.673706,176.960705,1697.571286,356.9915857,1598.951572,493.4183567,1472.037912,434.6292744,1306.328529,116.9693395
230,1739.003446,141.5557646,1707.270188,158.9327979,1693.593411,509.3798937,1496.694783,178.8911786,1698.803041,351.3288597,1599.841105,492.6001724,1476.451913,434.4451796,1301.646299,126.5463134
231,1737.721531,139.455517,1710.200936,157.0468896,1695.712773,510.7051472,1492.631183,182.7385788,1700.43936,346.4322211,1601.908368,492.6001724,1481.169673,434.1691391,1299.16841,138.4247207
232,1736.93009,136.7422629,1710.200936,153.7403613,1698.914366,511.9093146,1488.450035,184.5516487,1702.375613,342.386446,1604.907217,491.9858602,1485.55027,433.8755702,1299.16841,153.4284787
233,1735.861842,133.7960399,1713.015573,151.4803908,1702.394317,511.9982409,1484.118467,185.5138073,1704.50717,339.0974088,1608.233871,491.9376808,1489.71811,433.8074579,1299.16841,168.9013111
234,1733.749504,131.9628176,1712.685242,149.3118893,1705.34875,512.1124784,1479.60361,185.5138073,1706.729403,336.4709837,1611.284552,491.9203898,1493.797594,433.8074579,1299.093616,175.4208487
235,1731.157429,131.9628176,1713.015573,149.3118893,1707.175512,512.4257543,1474.873479,186.5182777,1708.937683,334.4130448,1613.455481,490.4703812,1497.913129,433.8074579,1299.093616,184.9497208
236,1729.145886,131.9628176,1713.015573,151.4803908,1708.079336,513.3928508,1469.89964,186.8084735,1711.027379,332.8294664,1614.965619,489.5155012,1502.160023,434.3336816,1298.776001,188.1853444
237,1721.599771,133.7330442,1712.685242,152.0394277,1708.466678,514.6820328,1464.654544,186.6233945,1712.893865,331.3714558,1618.218754,489.5155012,1506.517216,435.1341069,1297.317293,195.945549
238,1718.576012,137.7207102,1712.685242,153.929964,1708.743991,516.0758026,1459.171354,186.6233945,1714.432509,328.6715531,1618.218754,489.5155012,1510.934553,436.1333578,1295.293958,200.552448
239,1715.808472,138.3229073,1711.482941,157.9968423,1709.317732,517.3566626,1453.726074,187.5821561,1715.538684,323.9537825,1618.401924,488.1954309,1515.361879,437.2560585,1292.789733,202.2030666
240,1711.129033,141.0888342,1708.891069,157.9968423,1711.861859,519.4270465,1448.591881,188.0533523,1716.10776,319.8267729,1618.401924,485.1397995,1519.762548,438.4309814,1289.888359,206.4673475
241,1705.978908,141.0888342,1708.891069,158.9478536,1713.107276,520.7679788,1443.787815,188.0533523,1716.127476,318.8677467,1622.794439,484.1856679,1524.153948,439.6034925,1286.673572,212.1946168
242,1700.998214,141.0888342,1707.228689,158.9478536,1713.592952,522.7401257,1439.269381,188.5461834,1716.149029,318.708253,1622.811242,482.99461,1528.566977,440.7231062,1283.22911,216.3324302
243,1696.270359,140.1829989,1707.228689,159.3274839,1713.228871,522.7401257,1434.992081,190.3726621,1716.622003,317.3649824,1628.079681,481.7318123,1532.972408,441.7393369,1279.638713,217.2022163
244,1691.748469,138.0648553,1713.794723,160.131827,1713.356967,522.7401257,1430.911422,190.6042741,1717.877102,312.0094313,1632.523444,481.7318123,1537.100518,442.601699,1275.986118,218.6208947
245,1687.388046,135.1742978,1714.568327,162.7029064,1713.592952,522.7401257,1426.987371,190.8879609,1717.877102,306.2007003,1635.70226,481.7318123,1540.714831,443.2597069,1272.340693,224.1679106
246,1683.144589,130.3500124,1718.179154,166.8444744,1713.592952,522.194869,1423.197756,193.9271372,1717.877102,303.505365,1635.993376,481.7318123,1543.95235,443.5027495,1268.71432,230.9773203
247,1678.973599,128.8355195,1718.590541,168.0288464,1714.119046,522.194869,1419.524866,197.1749119,1716.698212,302.3949949,1635.993376,481.7318123,1547.043448,443.5027495,1265.104512,233.9043182
248,1674.830577,126.2670879,1723.764089,173.1297585,1715.519666,522.194869,1415.950992,200.1424849,1714.616413,300.6241891,1635.993376,481.3013089,1550.2185,443.5027495,1261.508781,234.5718327
249,1670.671021,124.6858207,1726.334828,181.5056999,1717.563386,526.188304,1412.458426,202.3410556,1712.705428,298.1746714,1631.8371,480.1887772,1553.646808,443.5027495,1257.924639,237.6804541
250,1666.46752,124.0372156,1727.151414,182.4905157,1720.254762,526.188304,1409.029459,202.8982625,1711.493093,295.5105122,1631.8371,478.6985834,1557.253388,443.5027495,1254.349597,243.2204455
251,1662.261008,122.2891837,1727.729997,184.5099164,1723.4684,526.188304,1405.646381,202.8982625,1711.493093,292.7980446,1631.8371,477.2067766,1560.902182,444.2188486,1250.781169,248.0995488
252,1658.109506,117.9154927,1727.854184,186.4141083,1726.559085,523.9780619,1402.291482,202.8982625,1711.493093,290.1291672,1634.42561,477.0063843,1564.457136,444.2188486,1247.216867,251.2860919
253,1654.071034,113.3909263,1728.461677,188.011763,1727.627133,522.8173426,1398.947055,201.8791141,1712.230166,287.5957784,1634.466892,477.0063843,1567.782193,444.2188486,1243.654201,253.0977984
254,1650.101231,113.3909263,1728.992431,189.0522232,1727.627133,522.8173426,1395.63966,201.2951908,1713.762962,287.5957784,1635.591412,476.1603003,1570.788797,445.055779,1240.09254,254.5745337
255,1645.746198,113.3909263,1729.464984,189.0522232,1727.627133,522.8173426,1392.572946,201.2951908,1715.828041,285.468483,1635.942525,476.0060982,1573.57839,445.055779,1236.538664,258.2953352
256,1640.449653,116.0172533,1729.897875,189.0522232,1724.472073,529.9341307,1389.99483,201.2951908,1718.245076,285.2897771,1642.494356,470.7716193,1576.299918,444.7702813,1233.001212,264.9513422
257,1633.985203,121.2228969,1730.309641,187.6267891,1720.74293,537.7718675,1388.15323,204.5783986,1720.807929,284.6318367,1644.44558,470.7716193,1579.102321,444.7702813,1229.488819,267.930439
258,1627.446008,126.5502401,1730.71882,185.6362231,1717.256375,540.2118873,1388.15323,211.9667256,1723.310462,279.3752882,1646.245774,470.7716193,1582.123527,444.7702813,1226.010122,268.1125638
259,1621.928072,130.4861451,1731.143952,183.587243,1714.347022,544.2989989,1388.15323,224.2596028,1725.554903,274.7927996,1646.462705,471.3591053,1585.457388,443.5473699,1222.573758,269.1083798
260,1617.219222,132.9216366,1731.603573,182.1569948,1712.197516,553.654753,1388.904526,237.6161867,1727.376943,271.9586296,1648.966345,476.8837284,1589.186739,443.5473699,1219.188364,272.0453437
261,1612.780238,133.6462814,1732.116222,182.1569948,1710.864711,556.4112226,1391.010486,247.035565,1728.620636,269.8920477,1652.225155,476.8837284,1593.21541,443.5473699,1215.862576,275.8202783
262,1608.154129,133.6462814,1732.700437,182.1569948,1710.864711,557.296497,1393.508549,251.5052363,1728.620636,267.6123234,1654.64514,476.8837284,1596.731208,444.3527002,1212.605031,279.5121308
263,1603.212807,133.6462814,1733.488522,184.7474988,1710.864711,558.2623102,1393.508549,259.8931096,1728.620636,264.1387261,1655.479972,465.2229311,1599.046546,445.0864171,1209.424365,282.1998487
264,1597.941403,132.4876728,1733.488522,188.648958,1712.020537,561.6504081,1393.508549,264.3356235,1727.507837,259.1522548,1655.710342,464.7380611,1600.688271,445.869556,1206.32771,283.2788533
265,1592.449027,130.9603917,1733.936297,193.2038708,1714.140826,567.2287934,1393.165594,265.1881649,1727.086025,254.9808258,1656.748696,464.4743338,1602.486841,447.2007635,1203.316175,283.4104622
266,1586.875784,129.2279182,1735.06784,212.7676976,1716.798353,571.6086206,1389.339336,266.3791652,1727.086025,252.9951176,1658.300019,462.2638821,1605.272713,449.5786865,1200.389362,283.5724669
267,1581.361779,127.4537328,1733.936297,228.8776476,1719.612042,571.816775,1384.063436,270.5915592,1726.178227,248.0899379,1659.153898,457.8933996,1609.406164,453.1661412,1197.546875,284.5910461
268,1576.047117,125.8013156,1733.936297,231.6790573,1722.200814,573.2067961,1378.614528,275.5262944,1725.71831,238.7695928,1660.070489,457.1153231,1611.751035,456.7826227,1194.788316,286.6859273
269,1571.014719,124.4251958,1736.849815,247.9754002,1724.183592,573.6910493,1374.244123,278.5626248,1721.066905,238.7695928,1661.55354,455.9227385,1611.751035,458.2995538,1192.113291,289.7957585
270,1566.118769,123.4440981,1738.631948,248.1450615,1725.299298,576.882559,1371.186296,280.7750171,1707.722666,238.6885494,1662.686396,455.9227385,1613.036434,458.9117956,1189.5214,293.3413216
271,1561.15627,123.4440981,1739.410559,250.3865328,1725.766848,580.1347131,1369.601922,283.8020046,1703.623601,237.7146297,1664.382342,456.842903,1613.036434,462.7467502,1187.012248,296.6139323
272,1555.924222,123.4440981,1739.576527,254.1493224,1725.925156,583.5824083,1369.601922,287.8431719,1702.306805,235.9881019,1664.97959,456.842903,1613.630883,465.6591513,1184.585438,298.9049062
273,1550.400931,123.88997,1746.754726,258.0346317,1726.113139,587.3605411,1369.601922,292.6920842,1691.818901,235.2268439,1669.831608,455.9227385,1616.616337,466.6734206,1182.232897,299.819226
274,1545.289916,125.035776,1750.200182,264.015741,1726.58103,590.4064269,1371.006753,297.9571761,1688.455321,233.8014345,1675.08437,454.5499389,1623.459779,467.3398125,1179.915844,300.2165422
275,1541.476002,126.1810378,1752.557946,266.0598871,1727.224341,590.4064269,1372.62017,303.2006,1686.094314,233.5511695,1676.456432,448.9666483,1625.779972,469.4552541,1177.587825,301.2701723
276,1538.565159,127.0242947,1760.115979,271.0340362,1727.849902,590.4064269,1373.624282,307.984508,1684.127963,233.167229,1676.921139,448.9666483,1629.25843,469.4552541,1175.202382,303.8828865
277,1533.10456,127.5080186,1764.310874,271.0340362,1727.849902,584.8818554,1373.624282,311.8710523,1681.118219,229.1827839,1677.672396,447.6738619,1630.4515,469.4552541,1172.71306,307.8752644
278,1527.617437,127.7039875,1767.918254,272.5451846,1727.849902,584.8818554,1373.624282,315.0192226,1678.443769,227.3664323,1679.200701,447.4153493,1633.196906,468.4924449,1170.116996,312.56769
279,1522.797456,127.9572712,1769.424074,271.0340362,1727.943173,584.8818554,1371.752882,319.9753591,1678.184153,227.2047497,1680.855655,445.8570528,1633.885639,468.4924449,1167.585695,315.9080611
280,1518.366734,128.6812627,1771.479374,269.1851258,1727.943173,585.9241828,1369.019188,327.2418301,1677.730154,223.4320498,1679.300811,445.8633626,1638.064018,468.4924449,1165.334259,316.3619545
281,1514.091925,128.6812627,1778.592794,269.1851258,1727.943173,587.3511833,1365.670121,329.8765057,1677.326849,215.8854141,1679.300811,445.8633626,1640.378106,470.2966865,1163.445867,317.2352114
282,1509.917841,128.6812627,1781.754376,271.8306723,1729.6104,589.3614461,1361.9526,330.7713997,1677.296537,209.776539,1679.300811,445.8633626,1643.942319,472.3416035,1161.476032,317.4302008
