,Year,Month,Day,Trial,Tailbeat_Num,Ablation,Darkness,Flow,X_Center,Y_Center,X_SD,Y_SD,School_Polar,School_Speed,School_TB_Freq,NND,Area
9,2021,10,06,39,9,Y,N,0,1166.435407894737,349.5785065789473,1.043252878507567,0.5770614662442313,0.2919069917945249,0.24919848276911552,1.9557792141878318,0.7936563278553254,3.425474338771369
10,2021,10,06,39,10,Y,N,0,1172.1831907894737,339.8656644736842,1.063577129431183,0.5695399095901111,0.3283419852669476,0.21155322642159585,2.068769218017429,0.7852522624156425,3.3050657293131147
11,2021,10,06,39,11,Y,N,0,1175.2013486842106,332.0087039473685,1.1277347570594087,0.5259946675561596,0.3309182083690446,0.15012417902481148,2.3664076052190577,0.7108621421222283,3.2908067821375635
12,2021,10,06,39,12,Y,N,0,1176.669655517373,333.26295395753607,1.2327072525689002,0.48872379245120245,0.22667366307426987,1.0995552209036736,1.9001612206029976,0.8222626132514462,3.5616367829401283
13,2021,10,06,39,13,Y,N,0,1186.4571757518797,334.39760432330826,1.3493779980761633,0.46408474545876,0.22443174757789722,0.8959437754326651,1.9732298841805622,0.9652270528209769,3.9051638407615323
14,2021,10,06,39,14,Y,N,0,1184.699552631579,340.27750000000003,1.4516288976986973,0.4099548820447197,0.17184689116715118,0.20880528388960043,1.7088887471614067,0.7274677354815302,3.7241468112411353
0,2021,07,07,16,0,N,Y,2,1177.8028281436111,469.4505708996645,1.5349873513324426,1.1307584167699438,0.12947274643382312,6.120634417683165,3.7067599372212556,1.1827427132956878,9.15667251044448
1,2021,07,07,16,1,N,Y,2,1208.3753403199244,454.43149735281946,1.7568865567219358,1.1784144244814367,0.27717015264936123,2.578623176726464,2.687700362200996,1.5938525014038571,10.373353013907119
2,2021,07,07,16,2,N,Y,2,1197.0550594273327,451.3000731126788,1.9391072431216214,1.2558598566001766,0.41330139450592834,11.737979794848842,1.9675897839247833,2.0967625168440405,11.770937193974756
3,2021,07,07,16,3,N,Y,2,1246.6670585070522,434.44606856246827,2.269712782862784,1.2998421116274772,0.2660811884044198,5.300762487188351,2.5823851543519765,1.8963022381751735,15.870979601727312
4,2021,07,07,16,4,N,Y,2,1287.586585526316,437.1327368421053,2.4413901005492527,1.3558009177980936,0.2705306793295598,3.0467441292137254,2.471371790544088,1.639335095374318,19.674002163605945
5,2021,07,07,16,5,N,Y,2,1297.0720592105263,427.69579605263164,2.5364287717150504,1.3228495079905955,0.43537407986537174,1.8484951198779995,2.309916996991384,1.5886636310427906,20.206516412056274
6,2021,07,07,16,6,N,Y,2,1254.4329469298248,447.5125,2.5893387054953765,1.2117941824343774,0.37790643879971764,9.05070194595058,1.9824106377011694,1.928991191573684,15.869292865688378
7,2021,07,07,16,7,N,Y,2,1346.107609837093,435.66261979949877,2.4932298206102277,1.0352201156508323,0.45672551835313596,13.861809483191635,2.116434294734777,2.0064747351061225,11.80366983036846
8,2021,07,07,16,8,N,Y,2,1381.0683924336947,461.44334997268027,2.2917265201809953,0.9571165713574655,0.5501649652215647,7.8146989288316675,2.214152945151731,2.21678777758571,9.946961932784486
