,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X,Y,Heading,Speed,TB_Frequency,Fish_Length
5,2021,7,7,18,N,Y,2,individual6,5,1636.614684,565.5677895,-78.95529341,1.432351404,2.736842105,2.736842105
6,2021,7,7,18,N,Y,2,individual6,6,1658.110263,520.4386842,-115.0613423,2.24431052,3.410526316,3.410526316
7,2021,7,7,18,N,Y,2,individual6,7,1678.466895,462.2861053,-124.2352577,1.973060088,3.852631579,3.852631579
8,2021,7,7,18,N,Y,2,individual6,8,1691.421895,426.015,-140.046496,2.008133884,4.880382775,4.880382775
9,2021,7,7,18,N,Y,2,individual6,9,1693.358895,391.1705789,-146.1054298,2.07511774,2.727272727,2.727272727
10,2021,7,7,18,N,Y,2,individual6,10,1694.901632,359.2869474,-151.2314401,2.1525716,3.112566104,3.112566104
11,2021,7,7,18,N,Y,2,individual6,11,1683.084895,335.2301579,-159.7954761,2.23453545,3.157894737,3.157894737
12,2021,7,7,18,N,Y,2,individual6,12,1675.985737,315.9027368,-163.666261,2.079328957,3.016620499,3.016620499
13,2021,7,7,18,N,Y,2,individual6,13,1671.976316,309.9992105,-174.0585674,2.269047154,3.445820433,3.445820433
14,2021,7,7,18,N,Y,2,individual6,14,1648.798684,325.4471053,173.6753268,2.497344175,3.343653251,3.343653251
15,2021,7,7,18,N,Y,2,individual6,15,1630.482632,337.5037895,174.1242473,2.159716561,2.5,2.5
0,2021,7,7,18,N,Y,2,individual7,0,1546.622368,384.9884737,174.7088456,4.906257422,1.818181818,1.818181818
1,2021,7,7,18,N,Y,2,individual7,1,1411.777211,400.3724211,176.6801061,3.554766505,2.392344498,2.392344498
2,2021,7,7,18,N,Y,2,individual7,2,1340.600263,402.1028421,175.7040035,2.844879996,4.612440191,4.612440191
3,2021,7,7,18,N,Y,2,individual7,3,1284.061474,380.7326842,-175.0485729,3.207799634,3.473684211,3.473684211
4,2021,7,7,18,N,Y,2,individual7,4,1217.654526,346.2015789,-170.9711334,3.048401046,3.881578947,3.881578947
5,2021,7,7,18,N,Y,2,individual7,5,1168.677105,323.1859474,-173.5919364,2.73231513,3.75,3.75
6,2021,7,7,18,N,Y,2,individual7,6,1129.095,323.2797368,177.145774,2.677488324,3.75,3.75
7,2021,7,7,18,N,Y,2,individual7,7,,,,,3.75,3.75
8,2021,7,7,18,N,Y,2,individual7,8,,,,,2.005263158,2.005263158
9,2021,7,7,18,N,Y,2,individual7,9,999.2811053,409.7356842,173.341115,2.252493608,1.2,1.2
10,2021,7,7,18,N,Y,2,individual7,10,993.9616316,417.1679474,174.3024068,1.999175419,1.25380117,1.25380117
11,2021,7,7,18,N,Y,2,individual7,11,1000.417737,418.144,175.1640352,1.786435051,2.222222222,2.222222222
12,2021,7,7,18,N,Y,2,individual7,12,1016.612895,425.1610526,171.7427351,1.929268807,2.623224728,2.623224728
13,2021,7,7,18,N,Y,2,individual7,13,1053.371,498.71,136.6956986,2.363219724,2.310321258,2.310321258
14,2021,7,7,18,N,Y,2,individual7,14,1048.378474,572.7832105,140.1718518,2.406787837,1.818181818,1.818181818
15,2021,7,7,18,N,Y,2,individual7,15,1043.984526,635.6905789,143.9104426,2.240266329,3.014354067,3.014354067
0,2021,7,7,18,N,Y,2,individual8,0,,,,,2.727272727,2.727272727
1,2021,7,7,18,N,Y,2,individual8,1,,,,,2.69138756,2.69138756
2,2021,7,7,18,N,Y,2,individual8,2,,,,,2.5,2.5
3,2021,7,7,18,N,Y,2,individual8,3,1586.692632,202.2901053,,2.720018542,4.473684211,4.473684211
4,2021,7,7,18,N,Y,2,individual8,4,1529.469684,243.8925263,160.7696805,3.328970547,5.263157895,5.263157895
5,2021,7,7,18,N,Y,2,individual8,5,1450.609579,280.9966842,166.3668749,3.432075898,4.858299595,4.858299595
6,2021,7,7,18,N,Y,2,individual8,6,1366.823421,305.6745263,171.3367605,3.314333451,3.87235056,3.87235056
7,2021,7,7,18,N,Y,2,individual8,7,1296.483895,314.0142105,178.2298284,3.033473263,3.900928793,3.900928793
8,2021,7,7,18,N,Y,2,individual8,8,1239.197474,300.0722105,-171.3360394,2.98990353,4.615384615,4.615384615
9,2021,7,7,18,N,Y,2,individual8,9,1172.326842,297.9875789,-177.8991784,3.226401253,5.101214575,5.101214575
