Year,Month,Day,Trial,Ablation,Darkness,Singles,Flow,Frame,Fish,Turn_Dir,Fish_Left,Fish_Right,Wall_Dist
2021,10,06,34,Y,N,N,2,39,individual1,1,4,2,0.13435057540234654
2021,10,06,34,Y,N,N,2,94,individual1,1,3,2,0.2598245536779362
2021,10,06,34,Y,N,N,2,93,individual2,1,0,4,0.2988534259091211
2021,10,06,34,Y,N,N,2,100,individual7,0,4,2,0.0442419560997959
2021,10,06,34,Y,N,N,2,160,individual7,1,5,2,0.10955568849020834
2024,01,19,06,Y,Y,N,2,109,individual1,0,1,6,0.16303672226886076
2024,01,19,06,Y,Y,N,2,126,individual1,0,1,6,0.15795925962138221
2024,01,19,06,Y,Y,N,2,186,individual1,0,1,6,0.11781093777265068
2024,01,19,06,Y,Y,N,2,134,individual3,1,3,4,0.1519870689313652
2024,01,19,06,Y,Y,N,2,198,individual3,1,2,5,0.451112293933901
2024,01,19,06,Y,Y,N,2,468,individual4,1,7,0,0.11304094655417932
2024,01,19,06,Y,Y,N,2,528,individual4,1,0,7,0.2612744268072049
2024,01,19,06,Y,Y,N,2,216,individual5,1,2,5,0.16649275626581592
2024,01,19,06,Y,Y,N,2,285,individual5,1,1,6,0.47455031207604753
2024,01,19,06,Y,Y,N,2,311,individual5,1,1,6,0.3909410314291121
2024,01,19,06,Y,Y,N,2,318,individual5,1,0,7,0.34047377295174386
2024,01,19,06,Y,Y,N,2,468,individual5,0,1,6,0.3620369206821421
2024,01,19,06,Y,Y,N,2,139,individual6,1,5,2,0.09772413630163335
2024,01,19,06,Y,Y,N,2,327,individual6,1,5,2,0.20424646807667474
2024,01,19,06,Y,Y,N,2,391,individual6,1,4,3,0.17170540494198597
2024,01,19,06,Y,Y,N,2,55,individual7,1,0,6,0.25445816311569125
2024,01,19,06,Y,Y,N,2,420,individual8,1,6,1,0.1843811354634509
2024,01,19,06,Y,Y,N,2,439,individual8,1,6,1,0.19569292181537348
2024,01,19,06,Y,Y,N,2,462,individual8,0,6,1,0.2031102580092026
2021,08,03,11,Y,N,N,2,19,individual1,1,3,3,0.1755189961085303
2021,08,03,11,Y,N,N,2,42,individual1,1,3,3,0.17608753799160354
2021,08,03,11,Y,N,N,2,91,individual1,1,6,1,0.1220437040306849
2021,08,03,11,Y,N,N,2,315,individual2,0,3,2,0.15180644434611806
2021,08,03,11,Y,N,N,2,21,individual3,1,5,1,0.10940480391415025
2021,08,03,11,Y,N,N,2,57,individual3,1,7,0,0.10000553903835431
2021,08,03,11,Y,N,N,2,71,individual3,0,0,7,0.23023839035042148
2021,08,03,11,Y,N,N,2,104,individual3,0,1,6,0.17963928806488874
2021,08,03,11,Y,N,N,2,161,individual3,1,2,5,0.2682592683575737
2021,08,03,11,Y,N,N,2,156,individual4,1,7,0,0.10840553903514027
2021,08,03,11,Y,N,N,2,205,individual4,1,6,0,0.16655421351242267
2021,08,03,11,Y,N,N,2,275,individual4,1,7,0,0.11636456050753063
2021,08,03,11,Y,N,N,2,42,individual5,1,4,2,0.18040332958046623
2021,08,03,11,Y,N,N,2,96,individual5,1,4,3,0.11379089568752138
2021,08,03,11,Y,N,N,2,120,individual5,1,7,0,0.11223481795633052
2021,08,03,11,Y,N,N,2,31,individual6,0,2,4,0.1867748482801605
2021,08,03,11,Y,N,N,2,163,individual6,1,4,2,0.15711549968377655
2021,08,03,11,Y,N,N,2,255,individual6,1,0,7,0.19408691871799916
2021,08,03,11,Y,N,N,2,34,individual7,1,5,1,0.12966556018759445
2021,08,03,11,Y,N,N,2,65,individual7,1,4,3,0.13360314734715545
2021,08,03,11,Y,N,N,2,94,individual7,0,2,5,0.3361916452316327
2021,08,03,11,Y,N,N,2,129,individual7,0,1,6,0.17281628413615438
2021,08,03,11,Y,N,N,2,158,individual7,1,7,0,0.15859901570129406
2021,08,03,11,Y,N,N,2,182,individual7,1,2,4,0.25639918742709245
2021,08,03,11,Y,N,N,2,200,individual7,1,2,4,0.16047667770513233
2021,08,03,11,Y,N,N,2,318,individual7,1,3,2,0.16702996446544568
2021,07,07,19,N,Y,N,0,236,individual1,0,2,4,0.2838347921898115
2021,07,07,19,N,Y,N,0,286,individual1,0,2,5,0.3328368297361219
2021,07,07,19,N,Y,N,0,15,individual2,1,1,5,0.1903218652112833
2021,07,07,19,N,Y,N,0,62,individual2,1,5,1,0.15642279493765293
2021,07,07,19,N,Y,N,0,145,individual2,0,3,3,0.18622551324962214
2021,07,07,19,N,Y,N,0,173,individual2,0,2,5,0.18557916509170097
2021,07,07,19,N,Y,N,0,10,individual3,0,1,6,0.36095189934752653
2021,07,07,19,N,Y,N,0,78,individual3,0,4,2,0.5129108242350037
2021,07,07,19,N,Y,N,0,106,individual3,0,3,2,0.31533342049065805
2021,07,07,19,N,Y,N,0,121,individual3,0,3,2,0.21735664516048914
2021,07,07,19,N,Y,N,0,138,individual3,0,4,2,0.21477089371080793
2021,07,07,19,N,Y,N,0,167,individual3,1,5,2,0.21610175679457638
2021,07,07,19,N,Y,N,0,190,individual3,0,2,5,0.17071221362516184
2021,07,07,19,N,Y,N,0,215,individual3,0,4,3,0.24282953039237312
2021,07,07,19,N,Y,N,0,226,individual3,0,3,3,0.16998733155280502
2021,07,07,19,N,Y,N,0,300,individual3,1,3,4,0.16754049557731998
2021,07,07,19,N,Y,N,0,192,individual4,0,1,5,0.5387348190757631
2021,07,07,19,N,Y,N,0,222,individual4,0,2,5,0.5621584924514167
2021,07,07,19,N,Y,N,0,236,individual4,0,2,4,0.5559264159951399
2021,07,07,19,N,Y,N,0,116,individual5,1,0,5,0.30891447206262823
2021,07,07,19,N,Y,N,0,185,individual5,0,5,2,0.08400954997914538
2021,07,07,19,N,Y,N,0,214,individual5,1,4,3,0.08842399765073272
2021,07,07,19,N,Y,N,0,285,individual5,0,7,0,0.213975468530543
2021,07,07,19,N,Y,N,0,63,individual6,1,4,1,0.13288157424689137
2021,07,07,19,N,Y,N,0,115,individual6,1,2,3,0.20067442227348847
2021,07,07,19,N,Y,N,0,223,individual6,0,1,6,0.5426401246748486
2021,07,07,19,N,Y,N,0,292,individual6,0,0,7,0.31731080024439634
2021,07,07,19,N,Y,N,0,130,individual7,1,0,6,0.34964541797555154
2021,07,07,19,N,Y,N,0,242,individual7,0,0,7,0.27061377216124244
2021,07,07,19,N,Y,N,0,284,individual8,0,1,6,0.3156146821585058
2023,12,05,17,Y,Y,N,0,220,individual1,0,4,3,0.049237204466069745
2023,12,05,17,Y,Y,N,0,50,individual2,0,4,3,0.13318482536803927
2023,12,05,17,Y,Y,N,0,253,individual2,0,1,6,0.2547793610687738
2023,12,05,17,Y,Y,N,0,353,individual2,0,0,7,0.16856072615254938
2023,12,05,17,Y,Y,N,0,377,individual2,0,0,6,0.3824089951731782
2023,12,05,17,Y,Y,N,0,32,individual3,0,1,6,0.33362596685036977
2023,12,05,17,Y,Y,N,0,100,individual3,0,1,6,0.24507868077040398
2023,12,05,17,Y,Y,N,0,168,individual3,1,6,1,0.17328430218082186
