,Year,Month,Day,Trial,Individual,Tailbeat,Ablation,Darkness,Flow,Angle_to_NN,Angle_PS,Distance_to_NN,Acceleration
14,2021,08,03,17,individual2,15.0,Y,N,2,,,,
15,2021,08,03,17,individual2,16.0,Y,N,2,,,,
16,2021,08,03,17,individual2,17.0,Y,N,2,,,,
17,2021,08,03,17,individual2,18.0,Y,N,2,,,,
18,2021,08,03,17,individual2,19.0,Y,N,2,,,,
0,2021,08,03,17,individual3,1.0,Y,N,2,,,,
1,2021,08,03,17,individual3,2.0,Y,N,2,,,,
2,2021,08,03,17,individual3,3.0,Y,N,2,,,,
3,2021,08,03,17,individual3,4.0,Y,N,2,,,,
4,2021,08,03,17,individual3,5.0,Y,N,2,,,,
5,2021,08,03,17,individual3,6.0,Y,N,2,,,,
6,2021,08,03,17,individual3,7.0,Y,N,2,-2.581650512139038,,0.33850934966116286,0.0013474348425655666
7,2021,08,03,17,individual3,8.0,Y,N,2,2.7800195952883477,0.0003722818211689271,1.8520721068260637,-0.0013024576613289087
8,2021,08,03,17,individual3,9.0,Y,N,2,-1.4670706595974994,0.030684111907779563,2.0684180412477944,0.01165090238673433
9,2021,08,03,17,individual3,10.0,Y,N,2,1.1582746939482902,0.001478767736195996,1.8641089321134583,-0.008502105965274278
10,2021,08,03,17,individual3,11.0,Y,N,2,2.7868746614947453,-0.0090561361840569,1.3944906344610402,-0.0020675049085989786
11,2021,08,03,17,individual3,12.0,Y,N,2,2.9039335876627956,-0.002053996888712284,1.4447279615035498,-0.0011217600872298963
12,2021,08,03,17,individual3,13.0,Y,N,2,3.0147766236363878,-0.0018488427638605957,1.6442666430782942,0.0005775040089501858
13,2021,08,03,17,individual3,14.0,Y,N,2,-0.48520101186534303,-0.003620774293215945,1.744141989615554,-0.00038320548243769663
14,2021,08,03,17,individual3,15.0,Y,N,2,-3.0382958397163193,-0.03263788310815072,2.0962993444234144,0.00046320382163985525
15,2021,08,03,17,individual3,16.0,Y,N,2,-2.7091061395487936,0.004648738877986873,2.2703180512900887,-0.0003608685728568821
16,2021,08,03,17,individual3,17.0,Y,N,2,-2.7383170554731873,-0.0010632573739547736,1.3579669735297253,4.549393898836472e-05
17,2021,08,03,17,individual3,18.0,Y,N,2,-2.5214515195790086,0.000591067884056475,1.2548127965722728,0.00021626231279994675
18,2021,08,03,17,individual3,19.0,Y,N,2,,,1.413863394141121,-6.46055110118562e-05
0,2021,08,03,17,individual4,1.0,Y,N,2,-0.7003965111432149,-0.08112952943130686,0.9995054285089161,0.00023460005481079
1,2021,08,03,17,individual4,2.0,Y,N,2,-2.264744379563816,-0.0012865859355658353,0.8770783658302413,0.00026974244343100985
2,2021,08,03,17,individual4,3.0,Y,N,2,0.9532107763586726,-0.01693437337902095,0.8638418286706533,-0.00029962341063191286
3,2021,08,03,17,individual4,4.0,Y,N,2,1.5164610262141267,0.0957687815042355,0.857377836590166,-2.67577767403553e-05
4,2021,08,03,17,individual4,5.0,Y,N,2,-0.5478353322027787,-0.0004836943957124825,0.6628265480718748,4.788533375456827e-06
5,2021,08,03,17,individual4,6.0,Y,N,2,0.46593189526384854,0.00774676653081899,0.7081590898256462,0.0002681317971969285
6,2021,08,03,17,individual4,7.0,Y,N,2,2.5060009181182457,-0.09549640325497215,0.8791931756413213,-0.0005378402989374813
7,2021,08,03,17,individual4,8.0,Y,N,2,2.3919584901366973,-0.0006706275651832646,0.8031451861707278,0.000647516134475987
8,2021,08,03,17,individual4,9.0,Y,N,2,0.7781089771702998,-0.0013401486611952136,0.9039768058229208,-0.0003138112803099317
9,2021,08,03,17,individual4,10.0,Y,N,2,-0.06617433266752927,0.009681656570371455,0.9443656429930294,0.0006044848373118473
10,2021,08,03,17,individual4,11.0,Y,N,2,-0.9319987196723541,0.0070490054879915,0.6152299446980857,0.004782162402627971
11,2021,08,03,17,individual4,12.0,Y,N,2,-0.2812785054460692,0.02169538670409711,1.0728539815494065,-0.005813342218786285
12,2021,08,03,17,individual4,13.0,Y,N,2,1.1076530639256972,0.005217815604673011,1.7390544706502713,0.010744102504967925
13,2021,08,03,17,individual4,14.0,Y,N,2,0.1915590063990061,0.006124007317188717,1.7257543257452796,-0.0004670686162011478
14,2021,08,03,17,individual4,15.0,Y,N,2,0.9457093623495743,0.0014643123161415786,1.4807905189891333,0.0002601703714586423
15,2021,08,03,17,individual4,16.0,Y,N,2,0.8842480581634141,0.0019033128012646042,0.9095745105358466,0.002862713266447204
16,2021,08,03,17,individual4,17.0,Y,N,2,2.146483011323714,-0.00481021195265651,0.6110789962869331,0.012022245182069546
17,2021,08,03,17,individual4,18.0,Y,N,2,2.4018404893527703,-0.0025032136275723,0.982008522721218,-0.0029932838789784835
18,2021,08,03,17,individual4,19.0,Y,N,2,,,1.2291357831706935,-0.0018321676908393135
0,2021,08,03,17,individual5,1.0,Y,N,2,0.13164590643806143,-0.08446082143089914,0.8223923683465131,3.888122275729774e-05
1,2021,08,03,17,individual5,2.0,Y,N,2,-1.8135269393095033,-0.006158460877188876,0.7138286476614533,0.0006071657395163226
2,2021,08,03,17,individual5,3.0,Y,N,2,-1.4223086165451329,-0.0002571957786346927,0.5858810945938475,-0.0006154664062403292
3,2021,08,03,17,individual5,4.0,Y,N,2,-1.4127621905260637,0.09176371409912945,0.7999569625935709,0.000668708443917711
4,2021,08,03,17,individual5,5.0,Y,N,2,-0.9608696182476689,-0.05069677201538947,0.677414153749789,0.0012627545753837312
5,2021,08,03,17,individual5,6.0,Y,N,2,-0.09154692842356522,-0.0370677700867365,0.7233352007517164,-0.002110494424149795
6,2021,08,03,17,individual5,7.0,Y,N,2,1.849458967322019,-0.004578956573075987,0.49293287158939675,0.004239310217488954
7,2021,08,03,17,individual5,8.0,Y,N,2,1.7748083597474413,0.08676801904595598,0.5875286366754597,-0.003929693625125564
8,2021,08,03,17,individual5,9.0,Y,N,2,0.3645042482446921,-0.012093507924227113,0.7584863108709804,0.00019855537668458126
9,2021,08,03,17,individual5,10.0,Y,N,2,0.8931401445727344,-0.01043199298649009,0.7447823946078903,-0.0009655379560298117
10,2021,08,03,17,individual5,11.0,Y,N,2,0.38129101346210836,-0.00836302528752838,0.8467752325745357,0.007040167758854954
11,2021,08,03,17,individual5,12.0,Y,N,2,-0.3274215144322768,-0.010995472884530186,1.3525741841753347,-0.0023454450821378567
12,2021,08,03,17,individual5,13.0,Y,N,2,-0.08271639514333073,0.0007051020184207358,0.7517112452023768,-0.007020255116833436
13,2021,08,03,17,individual5,14.0,Y,N,2,-0.5220238762762262,-0.015106064358239944,0.8075529837043325,0.0006047146432925589
14,2021,08,03,17,individual5,15.0,Y,N,2,-0.6221753504710034,-0.013271587661442713,0.8218414619356961,-0.00267766280995415
15,2021,08,03,17,individual5,16.0,Y,N,2,-0.6477549854699991,-0.008534663689153229,0.9523190085769754,-0.0008208648206802753
16,2021,08,03,17,individual5,17.0,Y,N,2,-0.765508097859177,-0.010135052440784867,0.9446852960497265,-0.00031454500479503937
17,2021,08,03,17,individual5,18.0,Y,N,2,-0.5765958912812671,0.09855967361015083,0.7997271319574067,-7.760526711550899e-05
18,2021,08,03,17,individual5,19.0,Y,N,2,,,0.7369718747814065,0.0008407128725230966
0,2021,08,03,17,individual6,1.0,Y,N,2,-2.3398066097570633,0.05048154532118033,1.2527319015686147,0.0005720468893605977
1,2021,08,03,17,individual6,2.0,Y,N,2,-2.1612298463415045,0.000706555004521318,1.28303959218637,-0.0010322210864162236
2,2021,08,03,17,individual6,3.0,Y,N,2,-1.7682306276148356,-0.10344568451270028,0.9192942235248429,0.0032115220801278797
3,2021,08,03,17,individual6,4.0,Y,N,2,-1.6251316273756666,3.631494989060346e-05,0.857377836590166,-0.0038422361599552432
4,2021,08,03,17,individual6,5.0,Y,N,2,-1.9815161999108508,0.10299281260523403,0.924558877156419,0.0010623816858830342
5,2021,08,03,17,individual6,6.0,Y,N,2,-2.8184010905177734,-0.002840204462573596,0.9865927881567443,-0.0008954821792627896
6,2021,08,03,17,individual6,7.0,Y,N,2,-1.4624984229323827,-0.016795938002997723,1.1896778760546782,-0.00015235331440592066
7,2021,08,03,17,individual6,8.0,Y,N,2,-0.8927815487667058,-0.002226174274230234,1.3418969360056854,-5.28091454825846e-05
8,2021,08,03,17,individual6,9.0,Y,N,2,1.1785752315110962,0.010120369489261916,1.236964075542167,0.0004900665850385857
9,2021,08,03,17,individual6,10.0,Y,N,2,1.3360924513526202,-0.0028015024011960247,1.6367548379697492,3.097097631545899e-05
10,2021,08,03,17,individual6,11.0,Y,N,2,-0.35471799209504845,-0.007076756165439413,1.3944906344610402,-0.00026140422470117376
11,2021,08,03,17,individual6,12.0,Y,N,2,-0.2376590659269975,0.0008750834783153564,1.4447279615035498,0.0005914909162598611
12,2021,08,03,17,individual6,13.0,Y,N,2,-0.12681602995340574,-0.02468742337856777,1.6442666430782942,-0.0003300045646516905
13,2021,08,03,17,individual6,14.0,Y,N,2,0.010839933438308514,-0.04875327898450927,1.744141989615554,0.0011107470957479387
14,2021,08,03,17,individual6,15.0,Y,N,2,0.1032968138734738,0.02253467320821941,2.0962993444234144,0.00015230799422676807
15,2021,08,03,17,individual6,16.0,Y,N,2,0.14420863232893688,0.010677896308093512,2.277679384617761,0.00033218290048016367
16,2021,08,03,17,individual6,17.0,Y,N,2,-0.10740607013633968,-0.002080842426470854,1.5955606636975037,-0.0023390002500904014
17,2021,08,03,17,individual6,18.0,Y,N,2,0.30243982336663655,-0.022528929300722346,1.3463930083173417,0.001114779909685209
18,2021,08,03,17,individual6,19.0,Y,N,2,,,1.3454124698956405,0.0006862789394893704
0,2021,08,03,17,individual7,1.0,Y,N,2,-0.033701075329822416,0.02005597572034786,0.8223923683465131,0.0003168987380537048
1,2021,08,03,17,individual7,2.0,Y,N,2,-0.30225076953710905,0.0012510775216676947,0.7992451719861602,-0.00017547762162102316
2,2021,08,03,17,individual7,3.0,Y,N,2,-2.274970710125469,-0.001925295547139838,0.3969216013158057,-0.0004912724803899826
3,2021,08,03,17,individual7,4.0,Y,N,2,-2.6113191806112015,0.012784525253851096,0.5032812448599916,0.00033985900990331333
4,2021,08,03,17,individual7,5.0,Y,N,2,-2.6455765872743724,-0.004183093499996102,0.5984294752209003,-0.024926082975256104
5,2021,08,03,17,individual7,6.0,Y,N,2,-2.6333838994253664,0.0021859791342224194,0.604368225296637,-0.001519896252397268
6,2021,08,03,17,individual7,7.0,Y,N,2,-2.6878995312390717,-0.0034404045593027827,0.6140574202130606,-0.0010850543876305054
7,2021,08,03,17,individual7,8.0,Y,N,2,-2.1150928623923035,-0.000911343449475636,0.8281370842970884,0.0013392792573143674
8,2021,08,03,17,individual7,9.0,Y,N,2,-1.2904113948875482,0.027913121784272427,0.7709366887697219,-0.00127573022753035
9,2021,08,03,17,individual7,10.0,Y,N,2,-1.3352099478198431,0.023683917499135117,0.599235528889264,1.814116353367772e-05
10,2021,08,03,17,individual7,11.0,Y,N,2,1.0610257680587896,0.0009569535672244278,0.5600134552796221,0.000631439169890588
11,2021,08,03,17,individual7,12.0,Y,N,2,-0.20412606173032696,-0.00445475121973837,0.9824282777751249,0.0031345480793702144
12,2021,08,03,17,individual7,13.0,Y,N,2,0.7911280372826479,,2.000675561824461,-0.015795707656766387
13,2021,08,03,17,individual7,14.0,Y,N,2,,,,
14,2021,08,03,17,individual7,15.0,Y,N,2,-0.11557024665744521,,1.49962236963769,-0.005278744093238488
15,2021,08,03,17,individual7,16.0,Y,N,2,0.2834986894838454,-0.00014435165506493746,1.4796920014688608,-0.0008430282293913323
16,2021,08,03,17,individual7,17.0,Y,N,2,-0.0396350661395122,-0.005633062171072807,1.3846395058516914,-0.00021181987713635985
17,2021,08,03,17,individual7,18.0,Y,N,2,-0.2822545768026891,-0.003387063572197165,1.3073037870989839,0.00025417093438629177
18,2021,08,03,17,individual7,19.0,Y,N,2,,,1.2529569961196956,-0.0002923498249254136
0,2021,08,03,17,individual8,1.0,Y,N,2,-0.07011348422159266,0.08020385185975097,0.9602073842218183,0.0002710517020950264
1,2021,08,03,17,individual8,2.0,Y,N,2,0.8297925393387243,0.004800952632072893,0.6432308327178715,0.00030089877394279377
2,2021,08,03,17,individual8,3.0,Y,N,2,1.0468979249946717,0.0023469106920803655,0.5241423631961446,0.0002032026805572869
3,2021,08,03,17,individual8,4.0,Y,N,2,1.9656735574871647,-0.0010339368071212273,0.483879852901618,-0.0014533355046011172
4,2021,08,03,17,individual8,5.0,Y,N,2,-0.21982828705102295,-0.005094207124694964,0.533045869203575,-0.06391442236106394
5,2021,08,03,17,individual8,6.0,Y,N,2,-1.128163110489393,0.0011830415376983595,0.3479964541558941,-0.013066781161581328
6,2021,08,03,17,individual8,7.0,Y,N,2,-1.1915414314184836,-0.0013551425950671344,0.6127020975941785,-8.891706969042502e-05
7,2021,08,03,17,individual8,8.0,Y,N,2,-1.366784293842352,-0.011607651025650952,0.5875286366754597,0.005755274999953983
8,2021,08,03,17,individual8,9.0,Y,N,2,-1.6562547434231778,-0.013964063968915037,0.8020069622692864,-0.004731883325608406
9,2021,08,03,17,individual8,10.0,Y,N,2,-2.028024809646688,-0.0053955015640352105,0.8552980386757999,0.00431284725072486
10,2021,08,03,17,individual8,11.0,Y,N,2,-2.647781570852462,-0.004448796108005594,0.8137516427110073,-0.012925429769634124
11,2021,08,03,17,individual8,12.0,Y,N,2,-2.5884573968164073,-0.002040948181101195,0.9444074343041464,0.0033638880956337425
12,2021,08,03,17,individual8,13.0,Y,N,2,2.81641170042666,-0.004182559691273384,0.8236749887067157,-0.0022466137124986553
13,2021,08,03,17,individual8,14.0,Y,N,2,2.399537449694014,-0.007154234984224674,0.8764460883403714,0.0003271480736194069
14,2021,08,03,17,individual8,15.0,Y,N,2,2.5194173031187894,-0.004092798819692212,0.8218414619356961,0.002182520507131597
15,2021,08,03,17,individual8,16.0,Y,N,2,-0.16774913188683147,-0.019231428180975896,0.7517429061237607,-0.0017599962503706173
16,2021,08,03,17,individual8,17.0,Y,N,2,-0.04186528476097337,0.08438866508252797,0.665036945521592,0.0012888787063511944
17,2021,08,03,17,individual8,18.0,Y,N,2,1.8205492038808178,0.0009713715972142101,0.7659413278374793,-0.0008755941997156645
18,2021,08,03,17,individual8,19.0,Y,N,2,,,0.7369718747814065,0.00016235214236696554
0,2021,07,07,06,individual1,1.0,N,Y,2,-1.0422171549002084,-0.03233282846037702,0.9971400710613074,-0.0016000833251413773
1,2021,07,07,06,individual1,2.0,N,Y,2,-1.4420651745785036,-0.010172639968359994,1.134520523138532,0.0002647834158878378
2,2021,07,07,06,individual1,3.0,N,Y,2,-1.8019181027786508,-0.008050025656936964,1.1165431663638306,-0.0002879693603845673
3,2021,07,07,06,individual1,4.0,N,Y,2,-0.6538924206108132,-0.018948380149122295,1.1985931075523009,-0.00711914605992917
4,2021,07,07,06,individual1,5.0,N,Y,2,-2.273449008845552,-0.013375455067490901,1.2808391006785735,-0.002145651853512048
5,2021,07,07,06,individual1,6.0,N,Y,2,-1.6847095751118726,0.012926408444203008,1.2028863726592545,-0.0006049347887714558
6,2021,07,07,06,individual1,7.0,N,Y,2,-1.5837271066281648,0.018270243208137457,1.3147989380834273,-0.004525618325947989
7,2021,07,07,06,individual1,8.0,N,Y,2,-0.25178137771358994,0.0004965632473281301,1.0446108990871936,-0.00013326410096857266
8,2021,07,07,06,individual1,9.0,N,Y,2,-0.26928886836710014,-0.000970160803938099,0.6704771070573257,-0.0014522967522781526
9,2021,07,07,06,individual1,10.0,N,Y,2,-1.2070777493543683,,0.6964602701828487,0.0017297392682908293
10,2021,07,07,06,individual1,11.0,N,Y,2,,,,
11,2021,07,07,06,individual1,12.0,N,Y,2,2.6568570713400463,,1.3768379613118167,0.00290316299416112
12,2021,07,07,06,individual1,13.0,N,Y,2,2.3434191194178324,0.0063150788399463165,1.274924900792555,-0.0013530302406958039
13,2021,07,07,06,individual1,14.0,N,Y,2,1.716534756414332,-0.00190391982209146,1.0147273523355793,-4.430411400220624e-05
14,2021,07,07,06,individual1,15.0,N,Y,2,,,,
0,2021,07,07,06,individual2,1.0,N,Y,2,-2.035285717178194,-0.026256025963316394,0.7045570418207581,-2.7204369509646377e-05
1,2021,07,07,06,individual2,2.0,N,Y,2,-2.499211234141003,0.0005977391899663361,0.7786939129058519,-3.342205004843218e-05
2,2021,07,07,06,individual2,3.0,N,Y,2,-1.3563385938723942,-0.011844451103060002,0.9214139582424428,0.0012646989413086776
3,2021,07,07,06,individual2,4.0,N,Y,2,1.127770323839706,-0.0022588441229082433,1.2227185518992973,-0.0007145295947261881
4,2021,07,07,06,individual2,5.0,N,Y,2,0.8175092562387917,-0.002482034850047617,1.1360986630623195,-0.0003283313841131226
5,2021,07,07,06,individual2,6.0,N,Y,2,1.1089000957538921,-0.006139555897508061,1.0102105706517492,0.0012664665646671353
6,2021,07,07,06,individual2,7.0,N,Y,2,-2.686197165508692,0.09103836603957162,0.9087749262576438,-0.0008190977485338449
7,2021,07,07,06,individual2,8.0,N,Y,2,-0.22206771644533918,-0.005983664502222956,0.8188388951248085,-0.0004439764187679297
8,2021,07,07,06,individual2,9.0,N,Y,2,0.03850106981874534,0.005800679233119355,0.8915838871295696,-0.0002305751549190325
9,2021,07,07,06,individual2,10.0,N,Y,2,-0.7673148445435487,-0.009211103523988674,0.8930434520428104,-7.755113918624564e-05
10,2021,07,07,06,individual2,11.0,N,Y,2,0.5790046331458434,-0.014501701693117656,0.9130469080750657,0.00017656285454622283
11,2021,07,07,06,individual2,12.0,N,Y,2,0.914171800640945,0.001411937268086146,0.8272534322749269,2.7054263938109438e-05
12,2021,07,07,06,individual2,13.0,N,Y,2,-0.37033475595905996,0.003923724550120752,1.4911409702575231,-0.00036659148514061956
13,2021,07,07,06,individual2,14.0,N,Y,2,1.3008490359803648,-0.0022218985478558123,0.851714808311078,0.00034659720908525207
14,2021,07,07,06,individual2,15.0,N,Y,2,,,,
0,2021,07,07,06,individual3,1.0,N,Y,2,2.628095611104073,0.015728892538201967,1.632114907309131,-0.0010573942993091928
1,2021,07,07,06,individual3,2.0,N,Y,2,2.601787150379831,0.007801899743094262,1.5918834399496324,0.0015327741160978188
2,2021,07,07,06,individual3,3.0,N,Y,2,0.14116222611715337,0.00913145474218126,1.2242399978798733,-0.001068525766007999
3,2021,07,07,06,individual3,4.0,N,Y,2,-2.5639675223497145,-0.0914300897167894,1.2585521559730724,-0.000612175484324538
4,2021,07,07,06,individual3,5.0,N,Y,2,-2.3240833973510013,0.0018194544953734997,1.1360986630623195,-0.0002919417341564106
5,2021,07,07,06,individual3,6.0,N,Y,2,-2.254116776194785,0.005825315576734669,1.2317753378469227,-0.0004980982488233065
6,2021,07,07,06,individual3,7.0,N,Y,2,-2.447951472830384,0.0033143466614609317,1.1185756080549674,0.0006071442241420745
7,2021,07,07,06,individual3,8.0,N,Y,2,-1.031499158167206,-0.0005068293323989096,0.8227290492649371,-0.0005862173598563979
8,2021,07,07,06,individual3,9.0,N,Y,2,2.6580279834947427,0.01707814483206626,1.029554159878869,0.4218571076931919
9,2021,07,07,06,individual3,10.0,N,Y,2,2.3742778090462444,-0.002484309826562192,0.8930434520428104,-0.00014795799808351568
10,2021,07,07,06,individual3,11.0,N,Y,2,2.2581339220062127,0.0037638566365777635,0.9640532859301562,0.00038857576352219073
11,2021,07,07,06,individual3,12.0,N,Y,2,2.0879914073922423,0.0022739976558141415,1.3346548582977324,-0.0002864140778210403
12,2021,07,07,06,individual3,13.0,N,Y,2,2.033465820758389,0.003359899706250258,1.895494213556275,-0.000546460463560107
13,2021,07,07,06,individual3,14.0,N,Y,2,2.0371551560657584,0.05705365079689528,2.23796841050805,0.0006847543705111998
14,2021,07,07,06,individual3,15.0,N,Y,2,,,,
0,2021,07,07,06,individual4,1.0,N,Y,2,2.0270523241520304,0.03843448764200918,1.024513808923776,0.0002582843072207312
1,2021,07,07,06,individual4,2.0,N,Y,2,1.6995274790112895,-0.0022504566533456043,1.134520523138532,-0.0002539214825090978
2,2021,07,07,06,individual4,3.0,N,Y,2,1.3396745508111423,-0.00287657631335409,1.1165431663638306,0.00026019443447964464
3,2021,07,07,06,individual4,4.0,N,Y,2,0.8813376616531478,0.0205129765149981,1.312208200882185,9.398028220445581e-05
4,2021,07,07,06,individual4,5.0,N,Y,2,0.33060420708545274,0.008920278266299108,1.4639375101063836,-7.018666703363625e-05
5,2021,07,07,06,individual4,6.0,N,Y,2,0.5776173531317486,-0.0019815678439248567,1.1080504945836966,2.3419690986363045e-05
6,2021,07,07,06,individual4,7.0,N,Y,2,-0.2738983690080078,0.0033218289391120574,0.8332839613371877,-0.0030204758792922214
7,2021,07,07,06,individual4,8.0,N,Y,2,-1.1462289605670275,-0.0034865539958770842,0.8016072943340082,
8,2021,07,07,06,individual4,9.0,N,Y,2,-1.1669449539527688,0.000821972431022459,1.0552599974846475,-0.0009667707655057217
9,2021,07,07,06,individual4,10.0,N,Y,2,-1.5345426953042585,0.009600107216865241,0.9652545196585097,-0.00043902213952283226
10,2021,07,07,06,individual4,11.0,N,Y,2,-1.669837376618793,0.028892823606889367,1.0360078303927582,-0.0013119157212080341
11,2021,07,07,06,individual4,12.0,N,Y,2,-2.3102188820852736,-0.08441283085603736,1.5625559883810878,
12,2021,07,07,06,individual4,13.0,N,Y,2,-2.292212535724769,0.01252010277700578,0.9993414163461374,-0.0017026575423303696
13,2021,07,07,06,individual4,14.0,N,Y,2,2.690085824353367,0.004991310488086363,0.863190302721684,0.0014517496482390015
14,2021,07,07,06,individual4,15.0,N,Y,2,,,,
0,2021,07,07,06,individual5,1.0,N,Y,2,2.101082524351891,-0.011917276520535721,1.4871907313711143,-7.470258750566487e-06
1,2021,07,07,06,individual5,2.0,N,Y,2,2.3713522028416714,-1.5925244053623574e-05,1.7048630743278324,0.00020745998605081737
2,2021,07,07,06,individual5,3.0,N,Y,2,2.3138078435553218,-0.0005939854724521447,1.7362032462556112,-0.0003292694809379908
3,2021,07,07,06,individual5,4.0,N,Y,2,1.7528037695137273,-3.3618033598507385e-06,1.6029153889730874,0.0009083072526838766
4,2021,07,07,06,individual5,5.0,N,Y,2,1.78823678805198,-0.006468865503020149,1.6466393642650816,-0.0006558018089153983
5,2021,07,07,06,individual5,6.0,N,Y,2,1.3387123585288954,0.08034668874065279,1.7562435840931159,0.0008963821226290822
6,2021,07,07,06,individual5,7.0,N,Y,2,1.0715469165080342,0.002059982662600531,1.5766414406339688,-0.0005984369195461442
7,2021,07,07,06,individual5,8.0,N,Y,2,1.254704423667173,-0.006202934422049163,1.2717394737869256,0.0003184122176072921
8,2021,07,07,06,individual5,9.0,N,Y,2,0.8252770596125414,-0.0020329000404391375,1.1329506627611232,0.00017773618300404427
9,2021,07,07,06,individual5,10.0,N,Y,2,0.2968367417735893,-0.0014778322201436304,1.1443721198947485,0.0007094551388687715
10,2021,07,07,06,individual5,11.0,N,Y,2,0.029804197784679506,-0.004456223237158049,1.6074481612885643,-0.0015797742673300265
11,2021,07,07,06,individual5,12.0,N,Y,2,-0.22430595695706532,-0.013725264967065496,1.5271024518808034,0.0029506590769059907
12,2021,07,07,06,individual5,13.0,N,Y,2,-0.3100179288427867,-0.005781488623505012,1.203231184197169,-0.002851312587039041
13,2021,07,07,06,individual5,14.0,N,Y,2,-0.8151451609430344,-0.006135740721548169,0.9257369557376265,-0.0008035818623146632
14,2021,07,07,06,individual5,15.0,N,Y,2,,,,
0,2021,07,07,06,individual6,1.0,N,Y,2,-2.1561032515256398,0.04172885234281001,0.4657856812683937,0.0004626131344070906
1,2021,07,07,06,individual6,2.0,N,Y,2,0.42561069661719564,0.004356370638174564,0.6177033137154334,-0.09080083544187886
2,2021,07,07,06,individual6,3.0,N,Y,2,0.3900705135483793,0.002158010717675333,0.7897714175979037,0.008525205966223873
3,2021,07,07,06,individual6,4.0,N,Y,2,-0.023885042462376656,,0.7983764291840645,
4,2021,07,07,06,individual6,5.0,N,Y,2,,,,
5,2021,07,07,06,individual6,6.0,N,Y,2,-0.002221520979565746,,0.9358526362482534,-0.00012715995760506437
6,2021,07,07,06,individual6,7.0,N,Y,2,0.1247015245453331,-0.0016809293753370148,0.9087749262576438,0.00035763032769547005
7,2021,07,07,06,individual6,8.0,N,Y,2,0.7980657461283499,-0.0011786903382798716,0.9388350911382309,6.540914189383782e-06
8,2021,07,07,06,individual6,9.0,N,Y,2,0.03510971011056403,0.09841037554923189,0.5886744412138575,-0.0022879956837407564
9,2021,07,07,06,individual6,10.0,N,Y,2,0.5318858242846866,-0.10227947512664355,0.8404041240859267,-0.0013053735750109276
10,2021,07,07,06,individual6,11.0,N,Y,2,1.6347229735596032,0.09986318134562391,1.1244882805675227,-0.0004928600580159669
11,2021,07,07,06,individual6,12.0,N,Y,2,1.0010165300042861,-0.002938686056933822,2.095841924062231,0.005194232481329784
12,2021,07,07,06,individual6,13.0,N,Y,2,2.544525409567153,0.0007315855977045575,1.9192947535434313,-0.00921898433052031
13,2021,07,07,06,individual6,14.0,N,Y,2,1.7898683407604246,0.0024473651958513364,2.427501980064445,
14,2021,07,07,06,individual6,15.0,N,Y,2,,,,
0,2021,07,07,06,individual7,1.0,N,Y,2,0.19744214083833211,,0.48161142874643825,0.0013878006440854781
1,2021,07,07,06,individual7,2.0,N,Y,2,0.33584251834878814,0.0026107923142841606,1.0143927841756695,-0.0007613270944065139
2,2021,07,07,06,individual7,3.0,N,Y,2,1.0733828291714587,-0.09841851711531152,1.6229795133402019,0.0036533033345702666
3,2021,07,07,06,individual7,4.0,N,Y,2,-0.22582859362683155,0.0027891444003378028,1.950021757199041,-0.00013813101014955044
4,2021,07,07,06,individual7,5.0,N,Y,2,-2.9542042290437767,0.0033816147671904403,1.673085733777431,0.0002067152221283379
5,2021,07,07,06,individual7,6.0,N,Y,2,-0.5543846883023721,0.00020428731639390296,1.201932089514154,-0.0009468428603775258
6,2021,07,07,06,individual7,7.0,N,Y,2,2.7722114847801578,0.0037281022126754992,1.0887459891334317,0.00017415847355405453
7,2021,07,07,06,individual7,8.0,N,Y,2,2.377807603942024,0.0907513241074914,1.0524956231640215,-0.001453312402820466
8,2021,07,07,06,individual7,9.0,N,Y,2,0.5838755486061895,-0.012354848106920342,0.3638403370307989,0.001937702834131113
9,2021,07,07,06,individual7,10.0,N,Y,2,-1.122042255716122,-0.0010954236754774878,0.9808091340473192,-0.0004914913631361394
10,2021,07,07,06,individual7,11.0,N,Y,2,-1.6223668774904711,-0.005468215275194813,1.6086187807474563,4.081206028766288e-05
11,2021,07,07,06,individual7,12.0,N,Y,2,0.633206620168627,,1.8839207027329539,0.003078678728653078
12,2021,07,07,06,individual7,13.0,N,Y,2,,,,
13,2021,07,07,06,individual7,14.0,N,Y,2,,,,
14,2021,07,07,06,individual7,15.0,N,Y,2,,,,
0,2021,07,07,06,individual8,1.0,N,Y,2,-1.808267033371628,,1.3681141699116557,-0.014297781326038607
1,2021,07,07,06,individual8,2.0,N,Y,2,-1.8430073149706607,0.0021004379193241217,1.5565042935905211,0.019999183835598934
2,2021,07,07,06,individual8,3.0,N,Y,2,-2.83712465824443,-0.0063643653888861024,1.3510936115388026,-0.0003496640076796296
3,2021,07,07,06,individual8,4.0,N,Y,2,-2.443478604387232,-0.048280031722481416,1.2510235314751903,0.00019616019595081037
4,2021,07,07,06,individual8,5.0,N,Y,2,-1.7026544237627952,0.052996021992962154,1.5820369517506265,-0.0002236121190704955
5,2021,07,07,06,individual8,6.0,N,Y,2,-1.7204122384977325,-0.000423405745148177,1.3874232967981803,-0.0004493763721460306
6,2021,07,07,06,individual8,7.0,N,Y,2,-1.102509041528624,-0.00013340718776740993,1.3710845963546658,-0.005266538906300945
