,Year,Month,Day,Trial,Tailbeat_Num,Ablation,Darkness,Flow,X_Center,Y_Center,X_SD,Y_SD,Z_SD,School_Polar,School_Speed,School_TB_Freq,NND,Area,Groups,Mean_Groups,School_Height
6,2021,03,25,22,6,N,N,0,3.615260051318841,2.3435437684602234,1.3182286403259482,1.0762405561803143,10.197217072871027,0.28702126255406746,16.542131333780663,1.8503094078076057,1.1400331433305302,160.86757110447925,2.0,2.0526315789473686,33.859739492834535
7,2021,03,25,22,7,N,N,0,3.5794097860430547,2.9550198115972264,1.0474493705604957,0.9975115425249814,9.294941542507425,0.3007537641815669,5.76929191095761,1.9001620165097004,1.0714280409818713,37.341534541908985,3.0,2.9473684210526314,27.71557955225835
8,2021,03,25,22,8,N,N,0,3.603322784906546,1.428326272397035,1.0582480699904533,0.5732451683877254,4.34461951631746,0.2705741387174722,5.273710715739196,2.0442519546342,0.8015103647199495,72.93163385900706,3.0,3.4210526315789473,13.37935511035182
9,2021,03,25,22,9,N,N,0,3.62760921845905,1.0703775912265983,1.0796926280338544,0.5422890966501006,3.487827967752029,0.23318616844646364,0.9743949005301229,2.62354366376879,0.7898512828837299,62.63851109292658,2.0,1.8421052631578947,10.929567833244057
10,2021,03,25,22,10,N,N,0,3.6335683617959758,0.8263211599708803,1.1339210979851508,0.5042237621947254,2.8786546924342966,0.24184946757393658,0.6228708342325996,2.431939821329464,0.7101495147315768,45.2094254404145,2.0,1.631578947368421,8.50371082601637
11,2021,03,25,22,11,N,N,0,3.5511663875884514,1.0144310952104496,1.2782567133810694,0.5043347883017667,3.136108917181599,0.2320055160300364,1.2882165051935897,2.9648956605792285,0.7264527146433547,59.623174557950925,2.0,2.3684210526315788,9.851410549378631
12,2021,03,25,22,12,N,N,0,3.3678572381433436,1.521093894090198,1.4834488116303757,0.5522771872081607,4.380530628462029,0.34080190658120385,2.049937006214944,2.5663608927878676,0.7242491990707872,177.14380662113464,3.0,3.4210526315789473,14.413606001247317
13,2021,03,25,22,13,N,N,0,3.136845246396338,2.4792222689946577,1.7214768240451712,0.5689679360930235,7.1888870397255245,0.3341657317496668,5.692252988412616,2.448715747443062,0.6607124640613905,567.8150615678296,3.0,2.736842105263158,23.356908776472824
14,2021,03,25,22,14,N,N,0,2.7895907451901625,4.924733862325679,2.301438224757233,0.7239880054897654,13.914831060710425,0.13485852009650864,8.268041967304905,1.6294638271965463,1.1383529160824197,2305.5852977707054,4.0,4.0,42.672679537295174
15,2021,03,25,22,15,N,N,0,2.713778442273369,6.68551935420583,2.661300783674145,1.105012984129998,18.773977528080817,0.10105253344502203,3.4413447980887093,2.998072139102174,1.4424804391370896,5039.425154746572,4.0,3.5789473684210527,58.4038655388458
0,2021,08,03,17,0,Y,N,2,1.1251735828555205,-0.9759038282862789,0.86059973475793,0.5241179912480214,1.6642765476071313,0.7566835868107017,2.417230951083545,5.017242235963212,0.7212289686395993,10.999809933878025,2.0,1.8421052631578947,5.0736935599059905
1,2021,08,03,17,1,Y,N,2,0.9725428980888274,-0.6543767547932816,0.8373506819440462,0.43390473261813856,1.5988600675597961,0.7037704763129676,3.069158317127286,3.1055607123377404,0.6689981851698926,7.176151132856657,2.0,1.7894736842105263,5.065333182503145
2,2021,08,03,17,2,Y,N,2,0.8203806797052552,-0.28138812162569965,0.7532287107884363,0.35037223414563456,0.9190716346304044,0.6788394117857328,2.2822132869856033,3.783503739450762,0.5208048413750024,2.1784157809331446,1.0,1.105263157894737,3.284147552613263
