,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X,Y,Heading,Speed,TB_Frequency,Fish_Length
2,2021,10,08,27,N,Y,0,individual7,2,0.4012468033599448,0.022082577113678867,-115.8080790613805,1.2689828816138193,0.47244094488188965,0.47244094488188965
3,2021,10,08,27,N,Y,0,individual7,3,,,,,0.47244094488188965,0.47244094488188965
4,2021,10,08,27,N,Y,0,individual7,4,,,,,0.47244094488188965,0.47244094488188965
5,2021,10,08,27,N,Y,0,individual7,5,0.3211610881212805,0.025244496576551225,-179.0393696367494,0.9552583967993262,0.47244094488188965,0.47244094488188965
6,2021,10,08,27,N,Y,0,individual7,6,0.30157929603375633,0.023560019953064785,-173.3067759770678,0.8105866300599075,0.5285472919123976,0.5285472919123976
7,2021,10,08,27,N,Y,0,individual7,7,0.2836236784093969,0.027973984615989374,171.71780340271562,0.9757266268830569,1.5384615384615388,1.5384615384615388
8,2021,10,08,27,N,Y,0,individual7,8,,,,,1.5384615384615388,1.5384615384615388
9,2021,10,08,27,N,Y,0,individual7,9,0.2573144711052249,0.06264129136624208,126.93232951454988,1.0021099925113568,1.3043478260869565,1.3043478260869565
10,2021,10,08,27,N,Y,0,individual7,10,0.252515362320816,0.0820976285243015,106.80155449916103,1.1101179479600727,1.3043478260869565,1.3043478260869565
11,2021,10,08,27,N,Y,0,individual7,11,0.26200259471619836,0.10509938226049872,74.7285182173805,1.003967580823576,1.7898005884275907,1.7898005884275907
12,2021,10,08,27,N,Y,0,individual7,12,0.2737120328646991,0.12129660351238082,57.051546293224064,1.1184170802115678,2.041132242370633,2.041132242370633
13,2021,10,08,27,N,Y,0,individual7,13,0.2905256414150789,0.13828199289958287,47.985128498147326,0.9801217345752797,1.1764705882352942,1.1764705882352942
14,2021,10,08,27,N,Y,0,individual7,14,0.3023246684231518,0.15414291756819892,49.761177480868646,0.75846988568691,1.1764705882352942,1.1764705882352942
15,2021,10,08,27,N,Y,0,individual7,15,0.31158522062738425,0.16690340518837704,51.632148008843224,0.6714449574010039,1.1764705882352942,1.1764705882352942
0,2021,10,08,27,N,Y,0,individual8,0,,,,,12.0,12.0
1,2021,10,08,27,N,Y,0,individual8,1,,,,,12.0,12.0
2,2021,10,08,27,N,Y,0,individual8,2,,,,,12.0,12.0
3,2021,10,08,27,N,Y,0,individual8,3,,,,,12.0,12.0
4,2021,10,08,27,N,Y,0,individual8,4,,,,,12.0,12.0
5,2021,10,08,27,N,Y,0,individual8,5,,,,,12.0,12.0
6,2021,10,08,27,N,Y,0,individual8,6,,,,,12.0,12.0
7,2021,10,08,27,N,Y,0,individual8,7,,,,,12.0,12.0
8,2021,10,08,27,N,Y,0,individual8,8,,,,,12.0,12.0
9,2021,10,08,27,N,Y,0,individual8,9,,,,,12.0,12.0
10,2021,10,08,27,N,Y,0,individual8,10,,,,,12.0,12.0
11,2021,10,08,27,N,Y,0,individual8,11,,,,,12.0,12.0
12,2021,10,08,27,N,Y,0,individual8,12,,,,,12.0,12.0
13,2021,10,08,27,N,Y,0,individual8,13,,,,,12.0,12.0
14,2021,10,08,27,N,Y,0,individual8,14,0.4528432533995734,0.21094546729741975,,0.8496456523951071,12.0,12.0
15,2021,10,08,27,N,Y,0,individual8,15,0.4453022511678724,0.1952831976225235,-119.95084441399761,1.1555649424761345,12.0,12.0
0,2021,07,07,27,N,Y,2,individual1,0,,,,,6.976744186046511,6.976744186046511
1,2021,07,07,27,N,Y,2,individual1,1,,,,,1.3953488372093021,1.3953488372093021
2,2021,07,07,27,N,Y,2,individual1,2,,,,,1.359378512727,1.359378512727
3,2021,07,07,27,N,Y,2,individual1,3,0.3600830022345071,0.27015813197278915,,1.5930859937624284,1.2244897959183672,1.2244897959183672
4,2021,07,07,27,N,Y,2,individual1,4,,,,,1.2244897959183672,1.2244897959183672
5,2021,07,07,27,N,Y,2,individual1,5,0.3531595529731901,0.2677072679469501,172.64268791165554,2.463595206919559,3.8195488721804516,3.8195488721804516
6,2021,07,07,27,N,Y,2,individual1,6,,,,,2.0,2.0
7,2021,07,07,27,N,Y,2,individual1,7,,,,,4.208800690250215,4.208800690250215
8,2021,07,07,27,N,Y,2,individual1,8,,,,,0.9836065573770489,0.9836065573770489
